Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;2;7.0;11.1999998093;4;21.0;
3;1;8.0;10.0;5;21.0;2;8.19999980927;10.0;4;21.0299999714;
4;1;8.14999961853;10.5;5;21.8400001526;2;9.20600032806;10.0;4;21.0605909824;
5;1;8.27600002289;10.9200000763;5;22.5301437378;2;9.2121181488;10.0;4;21.091766119;
6;1;9.27600002289;11.2650718689;5;23.086605072;2;10.3275299072;10.0;4;21.1235172749;
7;1;10.194486618;11.543302536;5;23.5283432007;2;11.3370552063;10.0;4;21.1558350325;
8;1;10.2938766479;11.7641716003;5;24.1098823547;2;11.3467502594;10.0;4;21.6002668142;
9;1;10.4247236252;12.0549411774;4;24.5655879974;2;11.4800796509;10.1999998093;4;21.9722745419;
10;1;10.5272569656;12.2827939987;4;24.9179592133;2;11.5916824341;10.3632001877;4;22.2830175161;
11;1;10.6065406799;12.4589796066;5;25.0;2;11.6849050522;10.4951858521;4;23.3954073191;
12;1;12.5272569656;12.5;5;25.0;2;12.0186223984;11.0209560394;4;24.3307359219;
13;1;13.5272569656;12.5;5;25.0;2;14.0186223984;11.4571752548;5;25.1027135849;
14;1;14.5272569656;12.5;5;25.0;2;16.0186214447;11.8107032776;5;25.7315064669;
15;1;15.5272569656;12.5;5;25.0;2;17.0770454407;12.0916318893;5;26.2397767305;
16;1;16.527256012;12.5;5;25.0;2;18.0977230072;12.3113050461;5;26.6498038769;
17;1;17.527256012;12.5;6;25.0;2;19.1189861298;12.4808797836;5;26.7608320713;
18;1;17.625;12.5;6;25.0;2;20.1408233643;12.5;5;26.8354767561;
19;1;17.625;12.5;7;25.0;2;21.1632156372;12.5;5;26.9119156599;
20;1;17.625;12.5;7;25.0;2;22.0735740662;12.5;6;26.9900764227;
21;1;17.625;12.5;7;25.0;2;22.0970230103;12.5;6;27.0698769093;
22;1;17.625;12.5;8;25.0;2;22.1209640503;12.5;6;27.1512255669;
23;1;17.625;12.5;8;25.0;3;22.1453666687;12.5;5;27.2340214252;
24;1;17.625;12.5;8;25.0;3;21.5;12.5;5;27.3181540966;
25;1;15.625;13.5;8;25.0;3;22.1954460144;12.5;6;27.4035048485;
26;1;16.625;12.5;8;25.0;4;22.2210521698;12.5;5;27.4899468422;
27;1;17.625;12.5;8;25.0;4;21.5;13.2469844818;5;27.5773453712;
28;1;17.625;12.5;8;25.0;4;22.2732028961;12.5;5;27.6655590534;
29;1;17.625;12.5;8;25.0;4;22.2996673584;12.5;5;27.754440546;
30;1;17.625;12.5;8;25.0;4;20.3263320923;13.5;5;27.8438374996;
31;1;17.625;12.5;8;25.0;4;19.3531513214;14.5;5;28.93359375;
32;1;17.625;12.5;8;25.0;4;19.3800773621;15.5;5;29.0635495186;
33;1;17.625;12.5;8;25.0;4;18.5;18.0200004578;5;29.1947278976;
34;1;17.625;12.5;8;25.0;4;18.5;19.5973644257;5;29.3269686699;
35;1;17.625;12.5;8;25.0;4;18.5;20.6634845734;5;29.4601088762;
36;1;15.625;13.5;8;25.0;4;19.0;21.7300548553;5;30.5939844847;
37;1;14.625;14.5;9;25.0;4;20.0;23.2969913483;5;30.7684304714;
38;1;13.625;15.5;9;25.0;4;21.0;24.3842163086;5;30.9444670677;
39;1;12.625;16.5;9;25.0;4;21.0;25.472234726;6;31.1219332218;
40;1;12.0;17.5;10;25.0;5;21.0;26.5609664917;5;31.3006670475;
41;1;12.0;18.5;10;25.0;5;21.0;27.066778183;7;31.480506897;
42;1;12.0;19.5;11;25.0;5;22.0;25.7402534485;7;31.6612915993;
43;1;12.0;20.5;11;25.0;5;21.0;26.8306465149;7;31.842861414;
44;1;12.0;21.5;12;25.0;5;22.4670848846;27.8306465149;7;32.0250580311;
45;1;12.0;22.5;12;25.0;5;22.8890762329;31.8306465149;7;32.2077245712;
46;1;12.0;23.5;12;25.0;5;23.242061615;32.8306465149;8;32.3907061815;
47;1;12.0;24.5;13;25.0;5;23.0;34.8306465149;8;33.573851347;
48;1;13.0;22.5;13;25.0;5;26.9844398499;34.5;9;33.8470101357;
49;1;12.0;23.5;14;25.0;5;28.0173988342;35.5;10;34.1271542311;
50;1;12.0;24.5;15;25.0;5;29.407037735;37.5;10;34.4145206213;
51;1;13.0;22.5;15;25.0;5;30.5853767395;37.332572937;10;34.7093355656;
52;1;12.0;23.5;16;25.0;5;31.7933750153;39.3603363037;11;35.0118076801;
53;1;12.0;24.5;16;25.0;5;33.0460624695;38.2624664307;11;35.3221185207;
54;1;13.0;22.5;16;25.0;5;32.4068717957;39.4171905518;12;35.640414238;
55;1;14.0;21.5;17;25.0;5;31.725528717;39.3961105347;13;35.9667953253;
56;1;15.0;20.5;17;25.0;7;32.667175293;38.5;11;36.3013055325;
57;1;16.0;19.5;17;25.0;7;31.2871685028;38.5;11;36.6439216137;
58;1;17.0;18.5;19;25.0;7;30.9931774139;39.5;11;36.9945416451;
59;1;17.625;17.5;19;25.0;7;30.7280235291;39.5;11;37.3162937164;
60;1;17.625;17.5;19;25.0;7;32.4087181091;38.8102836609;11;37.6337320805;
61;1;17.625;17.5;19;25.0;7;32.7696762085;39.9069747925;11;37.9602968693;
62;1;17.625;17.5;20;25.0;7;32.3880882263;38.5;11;39.2954385281;
63;1;17.625;17.5;20;25.0;7;32.4886322021;40.5;12;39.658485651;
64;1;17.625;17.5;20;25.0;7;32.591545105;42.5;11;41.0288398266;
65;2;18.625;18.5;20;26.0;7;32.7509231567;44.5;11;42.60864079;
66;2;19.625;19.5;20;26.0499999523;8;36.6643447876;44.0;12;52.484300971;
67;2;19.625;20.5;19;26.1019749641;9;35.3190956116;50.3899993896;11;54.0711995363;
68;2;19.625;21.5;20;26.1559499502;9;36.5;55.2732276917;8;55.5041579008;
69;2;19.625;22.5;18;26.2119446993;9;38.389541626;54.3339385986;7;56.6642299891;
70;2;19.625;22.5;18;26.269973278;10;33.5;60.0601196289;6;57.6316431761;
71;3;19.625;22.5;17;36.2519478798;9;30.5;58.1590499878;6;48.3562660217;
72;3;20.625;23.5;17;36.5698567629;9;29.5;61.6085548401;6;49.0062074661;
73;4;21.625;24.5;16;36.8703619242;9;31.5;63.3837356567;6;49.6571360826;
74;4;22.625;25.5;16;37.1537626982;9;34.0;63.1590499878;6;50.3066436052;
75;4;21.625;27.5;16;37.4206002951;9;34.0;66.471786499;7;50.9523878098;
76;4;21.625;29.5;16;37.671602726;9;35.0;70.3799972534;8;52.5921373367;
77;4;21.625;30.5;17;37.9076385498;9;38.0;72.471786499;8;53.2638105154;
78;4;21.625;31.5;17;38.1296710968;9;40.1175537109;76.471786499;9;53.926689744;
79;4;21.0952968597;32.5;17;38.3387172222;9;38.9000015259;81.471786499;10;54.5790816545;
80;4;21.1552753448;33.5;17;38.4600640535;9;39.9000015259;85.1526794434;11;55.2195090055;
81;4;21.1749992371;34.5;18;38.5392494202;9;38.6388168335;89.471786499;13;55.846722126;
82;5;21.1749992371;35.5;16;38.620018959;10;37.2578430176;92.6341094971;12;56.4596916437;
83;5;21.1749992371;36.5;16;39.7022752762;10;36.9000015259;92.7422485352;15;57.0576074123;
84;5;22.1749992371;38.5;16;39.865911603;11;37.9000015259;94.2769012451;15;57.6398595572;
85;5;23.1749992371;40.5;16;41.2088481188;11;36.9000015259;93.4792175293;16;58.2060251236;
86;5;24.2526245117;42.5;16;42.3211555481;11;36.3876228333;94.6743011475;16;58.755846858;
87;5;25.322353363;44.5;16;43.2387243509;11;35.9000015259;93.862121582;16;59.2892103195;
88;5;26.384759903;46.5;16;43.9090147018;11;34.9000015259;94.0427093506;16;59.8061231375;
89;5;26.3999996185;47.5;16;44.2881189585;11;34.9000015259;94.2161331177;17;60.3066946268;
90;5;27.3999996185;45.5;16;44.4938508272;11;33.9000015259;94.3825073242;17;61.7911143303;
91;5;26.3999996185;46.5;13;44.7066992521;11;34.5300064087;96.5419769287;17;62.2813436985;
92;5;26.3999996185;47.5;14;44.9265955687;11;34.0555458069;97.641204834;19;62.6887959242;
93;6;27.3999996185;45.5;13;45.1534237862;11;34.0106658936;99.7386856079;19;63.0919052362;
94;6;24.3999996185;47.5;14;45.387016058;11;33.846786499;100.834289551;20;63.4903982878;
95;6;23.3999996185;49.5;14;45.6271481514;11;34.0;103.914787292;21;63.8798903227;
96;6;23.3999996185;48.5;13;45.8735356331;12;34.0;106.928955078;18;64.2086298466;
97;6;21.3999996185;50.5;13;46.1258301735;12;36.3990135193;106.123100281;19;64.5351004601;
98;6;22.3999996185;49.5;14;46.3836176395;12;37.0;106.679611206;21;64.8379989862;
99;6;22.0;48.5;13;46.6464164257;12;37.4368896484;107.785797119;19;65.1001924276;
100;6;21.0;50.5;14;48.9136781693;12;39.0;107.865036011;17;65.362357378;
