Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;4;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;4;21.0;1;8.0;10.0;4;20.0;
4;1;8.14999961853;10.5;4;21.8400001526;1;9.0;10.0;4;20.0;
5;2;8.27600002289;11.1199998856;3;23.5301437378;1;9.0;10.0;4;20.0;
6;2;9.50100040436;11.2650718689;3;24.1066050529;1;10.0;10.0;4;20.0;
7;2;10.4239864349;11.543302536;3;24.5685391426;1;11.0;10.0;4;20.0;
8;2;10.527920723;11.7641716003;3;25.180866003;1;11.0;10.0;4;20.3999996185;
9;2;10.6656951904;12.0549411774;3;25.6679409742;1;11.1199998856;10.1999998093;4;20.7264003754;
10;2;10.7752866745;12.2827939987;3;26.0522544384;2;11.2179203033;10.5631999969;3;21.9903717041;
11;2;10.8617572784;12.4589796066;3;26.1668007374;2;11.597111702;10.4951858521;3;23.0719120502;
12;2;12.8617572784;12.5;3;26.1998585463;2;11.9215736389;11.0209560394;3;23.9749414921;
13;2;14.8617572784;12.5;3;26.233456254;2;13.9215736389;11.4571752548;4;24.7131726742;
14;2;15.8840684891;12.5;2;26.26758039;2;15.9215736389;11.8107032776;4;25.3067810535;
15;2;16.891746521;12.5;2;26.302216053;2;16.94962883;12.0916318893;4;25.7784451246;
16;2;17.8995399475;12.5;3;26.3373470306;2;17.9593238831;12.3113050461;4;26.1504684687;
17;2;18.9074440002;12.5;4;26.3729559183;2;18.9691867828;12.4808797836;4;26.2221269608;
18;3;19.9154548645;12.5;3;26.4090241194;2;19.9792118073;12.5;4;26.2560760975;
19;3;19.625;12.5;3;26.4455316067;2;20.989397049;12.5;4;26.2905418873;
20;3;19.9502449036;12.5;3;26.4824572802;2;21.8871631622;12.5;5;26.3255085945;
21;3;19.9585533142;12.5;3;26.5197787285;2;21.8976516724;12.5;6;26.3609591722;
22;3;19.9669494629;12.5;3;26.5574725866;2;21.9082870483;12.5;7;26.3968753815;
23;3;19.9754314423;12.5;4;26.5955142975;3;21.9190635681;12.5;6;26.4332377911;
24;3;19.625;12.9786539078;4;26.633878231;3;21.5;12.9299716949;6;26.4700255394;
25;3;19.9926223755;12.5;4;26.6725378036;3;21.5;12.9410076141;6;26.5072168112;
26;3;20.0013217926;12.5;4;26.7114654779;3;21.9521656036;12.5;6;26.5447884798;
27;3;20.0100803375;12.5;4;26.7506330013;3;21.5;12.9634361267;6;26.5827163458;
28;3;19.625;13.3753166199;4;26.7900111675;3;21.5;13.2913579941;6;26.6209751368;
29;3;19.625;13.3950052261;4;26.8295701742;3;21.9862918854;12.5;7;26.6595385075;
30;3;18.0366535187;13.5;4;26.8692797422;3;19.9978618622;13.5;7;26.6983793974;
31;3;17.0455875397;14.5;4;26.9091088772;3;19.009513855;14.5;7;26.7374696732;
32;3;16.0545501709;15.5;5;26.949026227;3;18.0212402344;15.5;7;26.7767804861;
33;3;15.0635309219;16.5;5;26.9890002012;3;17.033033371;16.5;7;26.8162822723;
34;3;14.4475250244;17.5;5;27.0289990902;3;16.044883728;17.5;8;26.8559447527;
35;3;14.4565248489;18.5;5;27.0689907074;3;15.0567836761;18.5;8;26.8957372904;
36;3;14.4655227661;19.5;5;27.108943224;3;14.5687217712;19.5;8;26.9356285334;
37;3;14.4745121002;20.5;5;27.1488244534;3;14.5806884766;20.5;8;27.9755871296;
