Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.0;5;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;9.0;10.0;5;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;9.0;10.0;5;20.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;1;10.0;10.0;5;20.0;
7;1;10.194486618;11.543302536;5;23.5283432007;1;11.0;10.0;5;20.0;
8;1;10.2938766479;11.7641716003;5;24.1098823547;1;11.0;10.0;5;20.3999996185;
9;1;10.4247236252;12.0549411774;5;24.5655879974;1;11.1199998856;10.1999998093;4;20.7264003754;
10;1;10.5272569656;12.2827939987;5;24.9179592133;1;11.2179203033;10.3632001877;4;20.9903717041;
11;1;10.6065406799;12.4589796066;6;25.0;2;11.2971115112;10.6951856613;3;23.0419120789;
12;1;12.5272569656;12.5;6;25.0;2;11.9125738144;11.0209560394;3;23.944350481;
13;1;13.5272569656;12.5;6;25.0;2;13.9125738144;11.4571752548;4;24.6819975376;
14;1;14.5272569656;12.5;6;25.0;2;15.9125738144;11.8107032776;4;25.2750298977;
15;1;15.5272569656;12.5;6;25.0;2;16.9401035309;12.0916318893;4;25.746127367;
16;1;16.527256012;12.5;6;25.0;2;17.94962883;12.3113050461;4;26.1175945997;
17;1;17.527256012;12.5;7;25.0;2;18.6125736237;12.4808797836;4;26.1887089014;
18;1;17.625;12.5;7;25.0;2;19.6125736237;12.5;4;26.2221269608;
19;1;17.625;12.5;7;25.0;2;20.6125736237;12.5;4;26.2560760975;
20;1;17.625;12.5;7;25.0;2;21.8768234253;12.5;5;26.2905418873;
21;1;17.625;12.5;8;25.0;2;21.8871631622;12.5;5;26.3255085945;
22;1;17.625;12.5;8;25.0;2;21.8976516724;12.5;5;26.3609591722;
23;1;17.625;12.5;8;25.0;2;21.9082870483;12.5;5;26.3968753815;
24;1;17.625;12.5;8;25.0;2;21.9190635681;12.5;5;26.4332377911;
25;1;17.625;12.5;8;25.0;3;21.9299716949;12.5;3;26.4700255394;
26;1;17.625;12.5;8;25.0;3;21.5;12.5;4;26.5072168112;
27;1;17.625;12.5;8;25.0;3;21.9521656036;12.5;4;26.5447884798;
28;1;17.625;12.5;9;25.0;3;21.9634361267;12.5;4;26.5827163458;
29;1;17.625;12.5;9;25.0;3;21.5;13.2913579941;5;26.6209751368;
30;1;17.625;12.5;9;25.0;3;19.9862918854;13.5;5;26.6595385075;
31;1;17.625;12.5;9;25.0;3;18.9978618622;14.5;5;26.6983793974;
32;1;17.625;12.5;9;25.0;3;18.009513855;15.5;5;26.7374696732;
33;1;17.625;12.5;9;25.0;3;17.0212402344;16.5;5;26.7767804861;
34;1;17.625;12.5;9;25.0;3;16.033033371;17.5;5;26.8162822723;
35;1;17.625;12.5;9;25.0;3;15.0448846817;18.5;5;26.8559447527;
36;1;17.625;12.5;9;25.0;3;14.5567836761;19.5;6;27.8957372904;
37;1;17.625;12.5;9;25.0;3;15.5687217712;20.5;7;28.0256285667;
38;1;17.625;12.5;9;25.0;3;16.5806884766;21.5;7;28.1627061367;
39;1;17.625;12.5;10;25.0;3;16.9488105774;22.5;8;28.3073195219;
40;1;17.625;12.5;10;25.0;3;16.9921951294;23.5;8;28.4598050117;
41;1;17.625;12.5;10;25.0;3;17.037940979;24.5;8;28.6204783916;
42;1;17.625;12.5;11;25.0;3;18.0861434937;22.5;10;28.7896260023;
43;1;17.625;12.5;10;25.0;3;17.1368865967;23.5;10;28.9674967527;
44;1;17.625;12.5;10;25.0;3;17.1902484894;24.5;10;29.1542913914;
45;1;17.625;12.5;11;25.0;3;18.2462882996;22.5;9;29.3501520157;
46;1;17.625;12.5;11;25.0;4;18.5658245087;23.5;8;44.555151701;
47;1;17.625;12.5;11;25.0;4;20.0;25.5;9;45.5192830563;
48;1;17.625;13.5;11;25.0;4;22.0;27.5;9;46.4118225574;
49;1;17.625;14.5;12;25.0;4;24.0;29.5;10;47.2317380905;
50;1;17.625;15.5;12;25.0;4;26.0;30.7992706299;11;47.9812445641;
51;1;17.625;16.5;12;25.0;4;28.0;32.748374939;11;48.664930582;
52;1;17.625;17.5;13;25.0;4;29.5;33.3331260681;12;49.2888822556;
53;1;17.625;17.5;13;25.0;5;30.5;33.4141960144;11;49.8598911762;
54;1;17.625;17.5;13;25.0;5;28.5;34.5352134705;12;50.3848240376;
55;2;17.625;17.5;13;25.0;6;26.75;35.6590385437;8;68.0264565945;
56;2;17.625;17.5;13;25.0;6;29.75;32.8801651001;8;69.1675543785;
57;2;17.625;17.5;14;25.0;6;31.4711456299;33.5999984741;8;70.1986653805;
58;2;17.625;17.5;14;25.0;6;31.75;36.5999984741;8;71.1213676929;
59;2;17.625;17.5;14;25.0;6;33.4500007629;35.8610534668;9;72.9418132305;
60;2;17.625;17.5;14;25.0;6;35.5842857361;36.5999984741;9;73.7190356255;
61;2;17.625;17.5;14;25.0;6;36.6609153748;38.5999984741;9;74.4154269695;
62;2;17.625;17.5;14;25.0;6;37.0345878601;40.5999984741;10;75.0416406393;
63;2;17.625;17.5;14;25.0;7;37.1244812012;42.5999984741;9;75.4861749411;
64;2;17.625;17.5;14;26.0;7;37.2137680054;44.5999984741;9;75.813501358;
65;2;18.625;18.5;14;26.0399999619;7;37.3021469116;45.5999984741;9;76.1364173889;
66;2;19.625;19.5;15;26.0811839104;7;37.3893318176;46.5999984741;10;76.4519520998;
67;2;19.625;20.5;15;26.1235535145;7;37.4745292664;47.5999984741;10;76.7333470583;
