Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;4;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.0;4;20.0;
4;1;8.14999961853;10.5;4;21.8400001526;1;9.0;10.0;4;20.0;
5;2;8.27600002289;11.1199998856;3;23.5301437378;1;9.0;10.0;4;20.0;
6;2;9.50100040436;11.2650718689;3;24.1366050243;2;10.0;10.1999998093;3;21.0;
7;2;10.4307365417;11.543302536;3;24.6303181648;2;11.3000001907;10.0;3;21.0599999428;
8;2;10.5418205261;11.7641716003;3;25.2768521309;2;11.3179998398;10.0;3;21.5335636139;
9;2;10.687292099;12.0549411774;3;25.80062747;2;11.4600687027;10.1999998093;3;21.9377998114;
10;2;10.8051404953;12.2827939987;3;26.2241982222;2;11.5813398361;10.3632001877;3;22.2840082645;
11;2;10.9004440308;12.4589796066;4;26.3806130886;2;11.6852025986;10.4951858521;3;23.4481773376;
12;2;13.8211612701;12.5;3;26.4581950903;2;12.034453392;11.0209560394;3;24.4414664507;
13;2;15.8211612701;12.5;3;26.5390053988;2;14.034453392;11.4571752548;3;25.2779132128;
14;2;16.8735332489;12.5;3;26.6230504513;2;16.0344524384;11.8107032776;3;25.9779809713;
15;2;17.8924427032;12.5;3;26.7103210688;2;17.1509895325;12.0916318893;2;26.5645889044;
16;2;18.9120788574;12.5;3;26.8007916212;2;18.1951675415;12.3113050461;2;27.060223341;
17;2;19.932434082;12.5;3;26.894418478;2;19.2421131134;12.4808797836;2;27.2642745972;
18;2;20.0512447357;12.5;4;26.9911395311;2;20.2918567657;12.5;3;27.439432621;
19;2;20.0730056763;12.5;4;27.090873003;2;21.3444023132;12.5;4;27.6238675117;
20;2;20.0954456329;12.5;4;27.1935167313;3;22.2871608734;12.5;2;27.8174073696;
21;2;20.1185417175;12.5;4;27.2989478111;3;22.3452224731;12.5;3;28.0197701454;
22;2;20.1422634125;12.5;4;27.4070224762;3;22.4059314728;12.5;3;28.2305569649;
23;2;20.1665802002;12.5;4;27.5175764561;3;22.4691677094;12.5;3;28.4492475986;
24;3;19.625;12.5;1;27.6304249763;3;22.5347747803;12.5;3;28.6751992702;
25;3;19.625;12.5;1;27.7453634739;3;22.6025600433;12.5;3;28.907648325;
26;3;19.625;12.5;1;27.8621687889;3;22.6722946167;12.5;4;29.1457161903;
27;3;19.625;12.5;1;27.9806005955;4;22.7437152863;12.5;3;29.3884181976;
28;3;19.625;12.5;1;28.100402832;4;22.8165245056;12.5;3;29.634677887;
29;3;19.625;12.5;1;28.2213060856;4;21.5;13.5;3;29.8833432198;
30;3;19.625;12.5;1;28.3430294991;4;20.5;13.5;3;30.1332073212;
31;3;19.625;12.5;1;28.4652831554;4;20.0399627686;14.5;3;30.3830299377;
32;3;19.625;12.5;2;28.5877711773;4;19.1149101257;15.5;3;31.6315627098;
33;3;19.625;12.5;2;28.7101941109;4;19.1894683838;16.5;4;31.9175739288;
34;3;19.625;12.5;3;28.832252264;4;19.2632713318;17.5;4;32.2010564804;
35;3;19.625;12.5;3;28.9536483288;4;18.6603164673;18.5;5;32.4808847904;
36;3;19.625;12.5;3;29.0740904808;4;18.24426651;19.5;5;32.7560151815;
37;3;19.625;12.5;3;29.1932945251;4;17.0;19.0835533142;6;33.0255030394;
38;3;19.625;12.5;3;29.3109879494;4;18.3635520935;18.5;7;33.2885158062;
39;3;19.625;12.5;3;29.4269108772;4;19.0;19.1288738251;7;33.5443437099;
40;3;19.625;12.5;4;29.5408191681;4;18.3914451599;17.5;7;33.7924044132;
41;3;19.625;12.5;5;29.6524863243;4;18.4059104919;17.5;7;34.0322436094;
42;3;18.625;13.5;6;29.761703968;4;18.7096729279;18.5;7;34.2635339499;
43;3;17.6963844299;14.5;6;29.8682851791;5;17.2889595032;18.1683006287;4;49.4860677719;
44;3;18.7203636169;16.5;6;29.9720630646;5;17.0;20.1920070648;5;50.4497489929;
45;3;19.7437133789;18.5;7;30.0728931427;5;20.0;23.1920070648;4;51.3239579201;
46;4;20.7664012909;20.5;6;30.1706533432;5;23.4348506927;26.1920070648;4;52.1079560518;
47;4;19.625;21.5;6;30.2652425766;5;25.2775917053;29.1920070648;5;52.8044383526;
48;4;20.625;22.5;6;30.3565816879;5;27.7778053284;30.4403800964;5;53.4186518192;
49;4;20.8302307129;22.5;7;30.4446125031;5;27.3132228851;32.3968734741;6;53.9575124979;
50;4;20.8500385284;22.5;7;30.5292973518;5;29.0;33.5119056702;6;54.428802371;
51;4;20.8690910339;22.5;6;30.610616684;5;29.5109596252;31.637298584;7;54.8340171576;
52;4;20.8873882294;22.5;5;30.6885695457;5;30.5268383026;32.6117248535;7;55.0107431412;
53;4;19.625;22.5;5;30.763171196;5;30.4300003052;34.5249404907;7;55.0708494186;
54;4;19.625;22.5;6;30.8344516754;5;29.9799995422;35.5525894165;8;55.1315076351;
55;4;20.625;22.5;6;31.9024548531;6;28.9799995422;36.5804901123;7;55.1926498413;
56;4;21.9530525208;23.5;6;31.9972369671;6;26.9799995422;38.6086196899;8;55.2542052269;
57;4;22.967628479;24.5;7;32.0605909824;6;26.5499992371;40.636932373;8;55.3161010742;
58;4;22.9750003815;25.5;7;32.091766119;6;26.5499992371;42.6654052734;8;55.3782629967;
59;4;22.9750003815;26.5;8;32.1235172749;6;26.5499992371;44.6940002441;9;55.4406147003;
60;4;22.9750003815;27.5;9;32.1558350325;6;26.5499992371;43.7226791382;9;55.5030794144;
61;4;22.9750003815;27.5;8;32.1887089014;6;26.5499992371;43.7514152527;9;56.5655794144;
62;4;22.9750003815;27.5;9;32.2221269608;6;28.5499992371;41.780166626;9;56.6680364609;
63;4;21.8999786377;28.5;10;32.2560760975;6;28.5499992371;43.8088951111;10;56.7715563774;
64;4;21.907617569;29.5;10;32.2905418873;6;28.5499992371;45.8375701904;11;56.8760635853;
65;4;21.9153709412;30.5;11;32.3255085945;6;29.5499992371;44.866153717;12;56.9814800024;
66;4;21.625;30.5;9;32.3609591722;6;28.5499992371;46.8946113586;12;57.0877257586;
67;4;21.625;31.1804790497;10;32.3968753815;6;28.5499992371;48.5288238525;12;57.7647190094;
68;4;21.9392967224;30.5;10;32.4332377911;6;29.8064994812;46.5228805542;12;59.6118239164;
69;4;21.625;31.2166194916;10;32.4700255394;6;29.0204982758;47.5663299561;13;61.1466226578;
70;4;21.625;31.2350120544;10;32.5072168112;6;29.1968002319;48.620300293;14;62.4150891304;
71;4;21.625;30.5;10;32.5447884798;6;29.3405151367;49.6835479736;14;63.4496808052;
72;4;21.625;30.5;10;33.8981643915;6;29.4500007629;51.7563095093;14;63.9685002565;
73;4;22.8500003815;29.0;11;35.028632164;6;29.4500007629;53.8551750183;16;64.299059391;
74;4;22.0255012512;30.3899993896;12;35.968952775;7;30.4500007629;52.9556732178;15;64.6182901859;
75;4;23.1592674255;28.6872596741;12;36.753418684;7;29.4500007629;55.0576477051;15;64.834600091;
76;4;22.2593841553;29.9097423553;12;37.2656338215;7;29.4500007629;56.7609329224;16;65.0531322956;
77;4;23.2999992371;29.9105796814;12;37.5882154703;7;30.4500007629;54.8653717041;16;65.2735111713;
78;4;24.0345611572;29.9395256042;14;37.9005556107;7;29.4500007629;57.9707717896;17;65.4953503609;
79;4;24.5276241302;29.0;14;38.2017364502;7;29.4500007629;61.9707717896;17;65.7182559967;
80;5;24.5953903198;29.0;13;59.4910519123;6;18.0;63.0707702637;17;44.9418275356;
81;5;21.2999992371;33.0;13;59.7680029869;6;19.0;64.0707702637;18;45.1656601429;
82;5;21.2999992371;36.0587692261;13;60.0322864056;6;20.0;66.0707702637;19;45.3893480301;
83;5;21.2999992371;39.0892868042;13;60.2837796211;6;21.0;68.0707702637;19;45.6124849319;
84;5;19.2999992371;42.1200218201;14;60.5225229263;6;22.0;68.9062423706;21;45.8346683979;
85;5;18.2999992371;43.6103286743;14;60.7486975193;6;23.0;69.0173339844;20;46.0554997921;
86;5;18.0;45.6923599243;14;60.9626019001;6;24.0;69.127746582;22;46.2745878696;
87;5;18.5459156036;46.6923599243;15;61.164629221;6;26.0;66.2372970581;23;46.4915511608;
88;5;18.5599651337;48.6923599243;15;61.3552474976;7;26.0;66.3457794189;19;61.7060174942;
89;5;18.5740280151;50.6923599243;16;61.5349764824;7;27.3999996185;67.4530105591;20;62.9676294327;
90;5;18.5880851746;52.6923599243;16;61.6760797501;7;28.3999996185;67.5588150024;21;64.1310203075;
91;5;19.0;54.6923599243;18;61.7382698059;7;28.3999996185;67.6630172729;21;65.1853165627;
92;5;20.0;56.0;19;61.8002021313;7;28.3999996185;66.9800338745;21;66.1265554428;
93;5;21.0;57.0;19;61.861800909;7;28.3999996185;66.5065460205;23;66.956731081;
94;5;23.0;55.0;17;61.922991991;7;29.3999996185;66.5416946411;24;67.6823325157;
95;5;23.0;56.0;16;61.9837026596;7;30.3999996185;66.5846786499;25;68.3127570152;
96;5;24.0;57.0;16;62.0438630581;7;31.3999996185;66.6343994141;26;68.8588552475;
97;5;26.0;55.0;16;62.1034052372;7;32.4000015259;66.6896514893;27;69.3251752853;
98;4;24.0;51.0;16;59.0;8;33.0937576294;66.7458953857;25;72.6806361675;
99;4;25.0;52.0;16;59.0;8;32.125;68.7886199951;26;72.8503909111;
100;4;26.4500007629;50.0;17;59.0;8;32.125;70.8440628052;26;73.0168886185;
101;4;25.4500007629;51.0;17;59.0;10;31.125;72.8982543945;25;73.179889679;
102;4;25.4500007629;52.0;17;59.0;10;30.125;72.9511032104;25;73.3391802311;
103;4;26.4500007629;50.0;19;59.0;10;30.125;73.6691055298;26;73.4945709705;
104;4;25.4500007629;51.0;19;59.0;10;30.125;74.7134780884;26;73.6458992958;
105;4;25.4500007629;52.0;19;59.0;10;30.3999996185;75.7563934326;27;73.793027401;
106;3;15.0;45.0;19;38.0;11;29.5599994659;76.557800293;23;94.9358437061;
