Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;6;21.0;1;8.0;10.0;5;20.0;
4;1;8.14999961853;10.5;6;21.8400001526;1;9.0;10.0;5;20.0;
5;2;8.27600002289;11.1199998856;5;23.5301437378;2;9.0;10.1999998093;4;21.0;
6;2;9.50100040436;11.2650718689;5;24.2066050768;2;10.3000001907;10.0;4;21.0599999428;
7;2;10.4464864731;11.543302536;5;24.78139925;2;11.3179998398;10.0;3;21.1229639053;
8;2;10.5758142471;11.7641716003;5;25.5226647854;2;11.336889267;10.0;3;21.6001901627;
9;2;10.7425994873;12.0549411774;4;26.1562004089;2;11.4800567627;10.1999998093;3;22.0082015991;
10;2;10.8851451874;12.2827939987;4;26.7059569359;2;11.6024608612;10.3632001877;3;22.3582868576;
11;2;11.0088405609;12.4589796066;4;27.0063481331;2;11.7074861526;10.4951858521;3;23.5279067755;
12;2;13.0088405609;12.5;4;27.2469825745;2;12.0583724976;11.0209560394;3;24.5268628597;
13;2;15.0088405609;12.5;4;27.5110707283;2;14.0583724976;11.4571752548;4;25.3691681623;
14;2;16.1715316772;12.5;4;27.7995657921;2;16.0583724976;11.8107032776;4;26.0752547979;
15;2;17.2364425659;12.5;4;28.1131293774;2;17.1801719666;12.0916318893;4;26.6680037975;
16;2;18.3069953918;12.5;4;28.4520516396;2;18.2261924744;12.3113050461;4;27.1698563099;
17;2;19.3832511902;12.5;4;28.8161723614;2;19.2750034332;12.4808797836;4;27.3801496029;
18;2;20.4651794434;12.5;5;29.2048048973;2;20.3266181946;12.5;4;27.5615134239;
19;2;20.5710811615;12.5;5;29.6166739464;2;21.3810272217;12.5;4;27.7520513535;
20;2;20.6637516022;12.5;5;30.0498714447;2;22.3256149292;12.5;5;27.9515185356;
21;2;19.625;13.5;5;30.5018415451;2;22.3854560852;12.5;6;28.1595556736;
22;3;20.625;12.5;5;30.9693965912;2;21.5;13.4478664398;7;28.3756833076;
23;4;20.9681148529;12.5;4;31.4487752914;2;21.5;13.5127048492;7;28.5992991924;
24;4;19.625;13.5;4;31.9357366562;2;21.5;13.5797901154;7;28.8296794891;
25;4;20.625;12.5;4;32.4256954193;2;22.5;12.5;7;29.0659828186;
26;4;19.625;13.5;4;32.9138832092;2;21.5;13.5;7;29.3072590828;
27;4;20.625;12.5;4;33.3955316544;2;22.5;12.5;7;29.5524601936;
28;4;21.5139942169;12.5;4;33.8660564423;2;21.5;13.5;7;29.8004574776;
29;4;21.6198635101;12.5;4;34.3212347031;2;20.5;13.5;7;30.0500593185;
30;4;19.722278595;13.5;4;34.7573537827;2;20.0150184631;14.5;7;30.3000340462;
31;4;18.8204040527;14.5;4;35.1713237762;2;19.0900096893;15.5;9;30.5491337776;
32;4;17.9135475159;15.5;4;35.5607509613;3;18.1647396088;16.5;8;30.7961182594;
33;4;17.0011692047;16.5;4;35.9239616394;3;17.2388343811;17.5;8;31.0397801399;
34;4;16.4578914642;17.5;4;36.2599868774;3;16.3119335175;18.5;9;31.278968811;
35;4;16.5334968567;18.5;5;36.5685119629;3;15.883690834;19.5;9;31.5126113892;
36;4;16.6029148102;19.5;5;36.8497991562;3;15.9537830353;20.5;10;31.7397313118;
37;4;16.6662044525;20.5;5;37.104593277;3;16.0219192505;21.5;10;31.95946455;
38;4;16.7235336304;21.5;5;37.3340244293;3;16.0878391266;22.5;10;32.171069622;
39;4;16.7751560211;22.5;5;37.5395059586;3;16.1513214111;23.5;11;32.373934269;
40;4;16.8213882446;23.5;5;37.7226448059;3;16.2121810913;24.5;11;32.5675787926;
41;4;16.8625946045;24.5;5;38.8851585388;3;15.2121801376;23.5;11;33.7516541481;
42;4;16.8625946045;24.0;5;40.0199999809;3;15.0;26.0;11;33.9659380913;
43;4;17.0;26.5100002289;6;40.0801959038;3;16.0;28.0200004578;11;34.1715111732;
44;4;18.0;28.5400981903;6;40.1417657137;3;17.0;27.0405921936;11;34.3683798313;
45;4;19.0;27.5708827972;6;40.2047044039;3;16.0;28.1841888428;11;34.5566452742;
46;4;21.2527999878;29.5708827972;9;40.2690039873;3;16.0;29.2783222198;19;34.7364891768;
47;4;23.5105266571;30.5708827972;9;40.3346531391;3;17.3635520935;29.2783222198;19;34.9081642628;
48;4;25.1776313782;31.5708827972;10;40.4016368389;3;18.3773231506;30.2783222198;19;35.0719773769;
49;4;26.4653701782;32.5708847046;13;40.4699368477;3;19.0;31.2783222198;20;35.2282774448;
50;4;26.5499992371;33.5708847046;14;40.5395307541;3;20.4059104919;32.2783203125;20;35.3774470091;
51;4;26.8544311523;33.0932502747;15;40.6103925705;3;21.0;33.2783203125;21;35.4528282881;
52;5;26.5499992371;33.8051948547;13;63.6824922562;4;22.0;32.3083000183;19;45.5043625832;
53;5;27.8768863678;34.1148300171;14;65.135794878;4;24.75;30.6399993896;19;45.956949234;
54;5;28.8884811401;35.1257171631;14;66.3366202116;4;26.75;30.6399993896;19;46.384955883;
55;5;28.9003124237;36.1366577148;14;67.3033146858;4;27.1800003052;30.6399993896;19;46.787083745;
56;5;29.2038173676;36.5;16;68.0669906139;4;27.1800003052;31.5;19;47.1627099514;
57;6;29.2210693359;37.5;15;68.6634994745;4;27.1800003052;32.5;19;47.5118200779;
58;6;29.2385501862;38.5;15;69.1277104616;4;27.1800003052;33.5;19;47.8349186182;
59;6;29.2562522888;39.5;14;69.2184764147;4;27.1800003052;34.5;20;48.1329334974;
60;6;29.2741584778;40.5;14;69.2989115715;4;27.1800003052;35.5;20;48.4071153402;
