Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.0;5;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;9.0;10.0;5;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;9.0;10.0;5;20.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;1;10.0;10.0;5;20.0;
7;1;10.194486618;11.543302536;5;23.5283432007;1;11.0;10.0;5;20.0;
8;1;10.2938766479;11.7641716003;5;24.1098823547;2;11.0;10.1999998093;4;21.3999996185;
9;2;10.4247236252;12.2549409866;4;25.5655879974;2;11.4200000763;10.1999998093;4;21.7264003754;
10;2;10.7522573471;12.2827939987;4;25.9479591846;2;11.5179204941;10.3632001877;4;21.9903717041;
11;2;10.8382902145;12.4589796066;5;26.0605909824;2;11.597111702;10.4951858521;4;23.0719120502;
12;2;13.7590065002;12.5;5;26.091766119;2;11.9215736389;11.0209560394;4;23.9749414921;
13;2;15.7590065002;12.5;5;26.1235172749;2;13.9215736389;11.4571752548;5;24.7131726742;
14;2;16.7800483704;12.5;5;26.1558350325;2;15.9215736389;11.8107032776;4;25.3067810535;
15;2;17.7873191833;12.5;4;26.1887089014;2;16.94962883;12.0916318893;4;25.7784451246;
16;2;18.7947158813;12.5;4;26.2221269608;2;17.9593238831;12.3113050461;4;26.1504684687;
17;2;19.8022346497;12.5;4;26.2560760975;2;18.9691867828;12.4808797836;4;26.2221269608;
18;2;19.625;12.8768224716;4;26.2905418873;2;19.9792118073;12.5;4;26.2560760975;
19;2;19.625;12.8871622086;4;26.3255085945;2;20.989397049;12.5;4;26.2905418873;
20;2;19.9232387543;12.5;6;26.3609591722;2;21.8871631622;12.5;4;26.3255085945;
21;2;19.625;12.908288002;6;26.3968753815;2;21.8976516724;12.5;4;26.3609591722;
22;2;19.625;12.9190626144;6;26.4332377911;2;21.9082870483;12.5;6;26.3968753815;
23;2;19.947479248;12.5;6;26.4700255394;2;21.9190635681;12.5;6;26.4332377911;
24;2;19.625;12.9410076141;7;26.5072168112;2;21.5;12.9299716949;7;26.4700255394;
25;2;17.625;13.95216465;8;26.5447884798;2;21.5;12.9410076141;7;26.5072168112;
26;3;16.625;14.9634361267;7;26.5827163458;2;21.9521656036;12.5;7;26.5447884798;
27;3;15.9811115265;15.5;7;26.6209751368;3;21.9634361267;12.5;6;26.5827163458;
28;3;14.9897193909;16.5;7;26.6595385075;3;21.5;12.5;6;26.6209751368;
29;3;15.625;15.3297691345;9;26.6983793974;3;21.9862918854;12.5;6;26.6595385075;
30;3;14.3821353912;15.5;9;26.7374696732;3;19.9978618622;13.5;6;26.6983793974;
31;3;15.0;14.3687343597;9;26.7767804861;3;19.009513855;14.5;6;26.7374696732;
32;3;14.3997755051;14.5;9;26.8162822723;3;18.0212402344;15.5;6;26.7767804861;
33;3;14.4086637497;15.5;9;26.8559447527;3;17.033033371;16.5;6;26.8162822723;
34;3;14.4175872803;16.5;11;26.8957372904;3;16.044883728;17.5;6;26.8559447527;
35;3;14.4265403748;17.5;11;26.9356285334;3;15.0567836761;18.5;6;26.8957372904;
36;3;14.4355163574;18.5;11;26.9755871296;3;14.5687217712;19.5;7;26.9356285334;
37;3;14.4445075989;19.5;11;27.015581131;3;14.5806884766;20.5;7;26.9755871296;
38;3;14.4535055161;20.5;12;27.0555787086;3;14.5926761627;21.5;8;27.015581131;
39;3;14.4625053406;21.5;13;27.0955479145;3;14.6046743393;22.5;8;27.0555787086;
40;3;14.4714984894;22.5;14;27.135456562;3;14.6166734695;23.5;8;27.0955479145;
41;3;14.4804782867;23.5;15;27.17527318;3;14.6286640167;24.5;8;27.135456562;
42;3;15.0;22.5;15;27.2149660587;3;15.6406364441;22.5;8;28.17527318;
43;3;16.0;21.6074829102;15;27.2545039654;3;15.6525821686;23.5;8;28.2549660206;
44;3;14.5072631836;21.5;16;27.293856144;3;16.6644897461;24.5;10;28.3356878757;
45;3;15.0;20.5;12;27.3329925537;3;17.6763515472;22.5;10;28.4174096584;
46;3;16.0;19.6664962769;13;27.3718836308;4;16.6193408966;23.5;10;38.5001000166;
47;3;17.0;18.6859416962;13;27.4105007648;4;18.629907608;24.5;10;38.9837247133;
48;3;15.5423622131;18.5;13;27.4488155842;4;20.6404075623;26.5;11;39.4426484108;
49;3;14.550983429;19.5;14;27.4868011475;4;21.6508350372;28.5;10;39.8755702972;
50;3;15.0;18.5;16;27.5244314671;4;23.0;30.3878059387;9;40.2818672657;
51;3;16.0;19.5;16;27.5616812706;4;25.6714363098;31.355796814;9;40.6615258455;
52;3;17.0;20.5;17;27.5985264778;4;27.0;32.3265266418;9;41.0150521994;
53;4;18.5846691132;21.5;13;39.6354868412;3;23.7685050964;27.5;10;29.102889061;
54;4;20.0;23.5;14;39.911400795;3;24.2795581818;27.5;10;29.191893816;
55;4;21.625;24.5;12;40.1622726917;3;24.2904834747;27.5;9;29.2814688683;
56;4;21.625;25.5;12;40.3896186352;3;23.5;27.5;9;29.3715566397;
57;4;21.625;26.5;13;40.5951001644;3;24.3119239807;27.5;9;29.4620966911;
58;4;22.625;27.5;12;40.7804515362;3;23.5;28.5;9;29.5530261993;
59;5;21.625;27.5;11;40.84334445;3;23.5;28.8879623413;10;29.6442798376;
60;5;22.625;27.5;12;40.8762321472;3;23.5;28.9049530029;11;29.7357898951;
61;5;23.625;28.5;12;40.9085543156;3;23.5;28.921672821;11;29.8274863958;
62;4;19.625;23.9542770386;11;27.940299511;4;23.5265827179;27.5;10;42.9192974567;
