Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;2;8.0;11.1999998093;3;21.0;1;7.0;11.0;5;20.0;
3;2;10.0;10.0;3;22.0199999809;1;8.0;10.0;5;20.0;
4;2;11.1499996185;10.5;3;22.8801960945;1;9.0;10.0;5;20.0;
5;2;11.4320297241;10.9200000763;3;23.5907255411;1;9.0;10.0;5;20.0;
6;2;12.5146312714;11.2650718689;3;24.1677559614;1;10.0;10.0;5;20.0;
7;2;13.437746048;11.543302536;3;24.8719167709;1;11.0;10.0;5;20.0;
8;2;13.5961809158;11.8796043396;3;25.4364383221;1;11.0;10.0;4;20.3999996185;
9;2;13.723197937;12.1458015442;3;25.8841223717;1;11.1199998856;10.1999998093;4;20.7264003754;
10;2;15.723197937;12.3533000946;3;26.210757494;1;11.2179203033;10.3632001877;4;20.9903717041;
11;2;17.723197937;12.5;4;26.2445284128;1;11.2971115112;10.4951858521;3;22.0419120789;
12;2;18.7456283569;12.5;4;26.2788209915;2;11.6125736237;11.2209558487;3;23.9143505096;
13;2;19.7533454895;12.5;4;26.3136199713;2;14.2971115112;11.4571752548;3;24.6714065075;
14;2;20.7611751556;12.5;4;26.348908782;2;16.2971115112;11.8107032776;3;25.2852387428;
15;2;21.769115448;12.5;4;26.3846695423;2;17.6277046204;12.0916318893;3;25.7785600424;
16;2;22.4656105042;12.9154005051;4;26.4208831787;2;18.6438961029;12.3113050461;3;26.1737042665;
17;2;22.9446983337;12.5;4;26.4575294256;2;19.6606941223;12.4808797836;3;26.269973278;
18;2;22.625;12.9372587204;5;26.4945867062;2;20.6781044006;12.5;3;26.3300433159;
19;2;22.625;12.9483757019;5;26.5320322514;2;21.6961250305;12.5;4;26.3921557665;
20;2;22.969707489;12.5;5;26.5698423386;2;21.5;12.9176464081;5;26.4563041925;
21;2;22.625;12.9709529877;5;26.6079919338;2;21.9368915558;12.5;6;26.5224741697;
22;2;22.9867973328;12.5;6;26.6464552879;2;21.956741333;12.5;6;26.5906432867;
23;3;22.625;12.9939365387;5;26.6852053404;3;21.977191925;12.5;5;26.6607804298;
24;3;23.0041713715;12.5;5;26.7242144346;3;21.5;12.5;5;26.7328453064;
25;3;22.625;13.3621072769;5;26.7634538412;3;22.0198535919;12.5;5;26.8067884445;
26;3;23.0217781067;12.5;5;26.8028943539;3;22.0420360565;12.5;5;26.8825509548;
27;3;21.0306510925;13.5;5;26.8425058126;3;22.0647659302;12.5;5;26.9600640535;
28;3;20.0395641327;14.5;5;26.8822578192;3;21.5;13.4800319672;5;27.0392494202;
29;3;19.0485076904;15.5;5;26.9221191406;3;22.1117744446;12.5;6;28.120018959;
30;3;17.625;17.4610595703;5;26.9620585442;3;21.1360054016;13.5;6;28.242275238;
31;3;17.0;18.4810295105;5;27.0020442009;3;21.1606826782;14.5;6;28.3670954704;
32;3;17.0;19.5010223389;5;27.0420441628;3;20.1857738495;16.0405921936;6;28.4943659306;
33;3;17.0;20.5210227966;5;27.0820264816;3;19.5483093262;16.5;6;28.623961091;
34;3;17.0;21.5410137177;5;27.1219592094;3;18.5871887207;17.5;6;28.7557450533;
35;3;17.0;22.5609798431;6;27.1618103981;3;17.6267242432;18.5;6;28.8895711899;
36;3;17.0;23.5809059143;6;27.2015485764;3;16.7895469666;20.1288738251;6;29.0252838135;
37;3;17.0;24.600774765;7;27.2411422729;3;16.8161392212;21.1524085999;6;29.1627178192;
38;3;17.0;25.6205711365;7;27.2805607319;3;17.2488155365;21.5;7;29.3017002344;
39;3;18.0;23.6402797699;8;27.319773674;3;16.8697967529;23.2011871338;7;29.442051053;
40;3;17.0;24.6598873138;9;27.3587510586;3;16.8967666626;24.2264137268;8;29.5835840702;
