Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;2;7.0;11.1999998093;4;21.0;1;7.0;11.0;5;20.0;
3;2;8.14999961853;10.0;4;22.0299999714;1;8.0;10.0;5;20.0;
4;2;8.30449962616;10.5;4;22.900591135;1;9.0;10.0;5;20.0;
5;2;8.43508911133;10.9200000763;4;23.6219098568;1;9.0;10.0;5;20.0;
6;2;9.52164745331;11.2650718689;4;24.2101223469;1;10.0;10.0;5;20.0;
7;2;10.4472780228;11.543302536;4;24.6841782331;1;11.0;10.0;5;20.0;
8;2;10.5539398193;11.7641716003;4;25.3101495504;2;11.0;10.1999998093;4;21.3999996185;
9;2;10.6947841644;12.0549411774;3;25.8114621639;2;11.4200000763;10.1999998093;4;21.8564003706;
10;2;10.8075790405;12.2827939987;3;26.2106050253;2;11.5569200516;10.3632001877;4;22.2658027411;
11;2;10.8973855972;12.4589796066;4;26.3405687809;2;11.6797409058;10.4951858521;4;23.5306534767;
12;2;13.8181018829;12.5;4;26.3896260262;2;12.0591964722;11.0209560394;4;24.6489018202;
13;2;15.8181018829;12.5;4;26.4397966862;2;14.0591964722;11.4571752548;5;25.6380903721;
14;2;16.8512115479;12.5;4;26.4910563231;2;16.0591964722;11.8107032776;5;26.5222804546;
15;2;17.862745285;12.5;4;26.5433766842;2;17.3142776489;12.0916318893;5;27.3279397488;
16;2;18.8745155334;12.5;4;26.5967253447;2;18.4241714478;12.3113050461;5;28.0808603764;
17;2;19.8865184784;12.5;4;26.6510663033;2;19.5483036041;12.4808797836;5;28.5832509995;
18;2;19.9964904785;12.5;5;26.7063593864;2;20.6875495911;12.5;5;29.0998392105;
19;2;20.0089302063;12.5;5;26.7625607252;2;21.8425254822;12.5;5;29.6697235107;
20;3;20.0215759277;12.5;4;26.8196225166;2;22.9009170532;12.5;6;30.2922105789;
21;3;19.625;12.5;4;26.8774933815;2;23.0876636505;12.5;6;30.9647336006;
22;3;20.0474357605;12.5;4;26.9361182451;2;23.2894210815;12.5;6;31.6826052666;
23;3;20.0606269836;12.5;5;26.9954385757;3;23.504781723;12.5;6;32.4389019012;
24;4;20.0739746094;12.5;4;27.0553927422;3;23.7316703796;12.5;6;33.2245311737;
25;4;20.0874633789;12.5;4;27.1159160137;3;23.9673595428;12.5;6;34.0285177231;
