Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;4;20.0;1;7.0;11.0;4;20.0;
3;1;8.0;10.0;4;21.0;1;8.0;10.0;4;20.0;
4;1;8.14999961853;10.5;4;21.8400001526;2;9.0;10.1999998093;3;21.0;
5;2;8.27600002289;11.1199998856;3;23.5301437378;2;9.19999980927;10.0;3;21.0900000334;
6;2;9.50100040436;11.2650718689;3;24.1166050434;2;10.3269996643;10.0;3;21.1871190071;
7;2;10.4262361526;11.543302536;3;24.5889341831;2;11.3561353683;10.0;3;21.2917383909;
8;2;10.5325098038;11.7641716003;2;25.212254405;2;11.3875217438;10.0;3;21.817143321;
9;2;10.6727571487;12.0549411774;2;25.7109264135;2;11.5451431274;10.1999998093;2;22.2793469429;
10;2;10.7849578857;12.2827939987;2;26.1074465513;2;11.683804512;10.3632001877;2;22.6900259256;
11;2;10.8741750717;12.4589796066;1;26.2348128557;2;11.8070077896;10.4951858521;2;23.9506295919;
12;2;13.7948913574;12.5;1;26.2813059092;2;12.1851892471;11.0209560394;2;25.0538563728;
13;2;15.7948913574;12.5;1;26.328953743;2;14.1851892471;11.4571752548;2;26.0146684647;
14;2;16.8262710571;12.5;2;26.3777402639;2;16.1851882935;11.8107032776;2;26.8543052673;
15;3;17.8372478485;12.5;1;26.4276455641;2;17.4138870239;12.0916318893;2;27.5962526798;
16;3;18.527256012;12.5;1;26.4786461592;2;18.5046653748;12.3113050461;3;28.2632865906;
17;3;19.8599510193;12.5;1;26.5307145119;3;19.6030311584;12.4808797836;2;28.6547400951;
