Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;2;8.0;10.1999998093;4;22.0;1;8.0;10.0;6;20.0;
4;2;8.29999923706;10.5;4;22.870000124;1;9.0;10.0;6;20.0;
5;2;8.43050003052;10.9200000763;3;23.5907347202;1;9.0;10.0;6;20.0;
6;2;9.51463317871;11.2650718689;3;24.178371191;1;10.0;10.0;6;20.0;
7;2;10.4401340485;11.543302536;3;24.6518604755;1;11.0;10.0;6;20.0;
8;2;10.5466680527;11.7641716003;3;25.2769526243;1;11.0;10.0;6;20.3999996185;
9;2;10.6873140335;12.0549411774;3;25.7773911953;1;11.1199998856;10.1999998093;6;20.7264003754;
10;2;10.7999124527;12.2827939987;3;26.175667882;1;11.2179203033;10.3632001877;6;20.9903717041;
11;2;10.8895254135;12.4589796066;4;26.3047758341;1;11.2971115112;10.4951858521;6;22.0419120789;
12;2;13.8102416992;12.5;4;26.3529902697;1;11.6125736237;11.0209560394;6;22.9143505096;
13;2;15.8102416992;12.5;4;26.4023339748;1;12.6125736237;11.4571752548;6;23.6214065552;
14;2;16.8427810669;12.5;4;26.4527852535;1;13.6125736237;11.8107032776;5;24.1832637787;
15;2;17.854133606;12.5;4;26.5043187141;1;14.2549791336;12.0916318893;5;24.6226100922;
16;2;18.8657283783;12.5;4;26.556904912;1;14.3867835999;12.3113050461;5;24.9617595673;
17;2;19.8775596619;12.5;4;26.6105105877;2;15.488527298;12.6808795929;4;26.0;
18;2;19.9873657227;12.5;5;26.6650986671;2;18.3867835999;12.5;4;26.0399999619;
19;2;19.9996471405;12.5;5;26.7206280231;2;19.6987838745;12.5;4;26.0811839104;
20;2;20.0121421814;12.5;5;26.777053833;2;20.711139679;12.5;3;26.1235535145;
21;2;20.0248374939;12.5;5;26.8343273401;2;21.7238502502;12.5;5;26.1671074629;
22;2;20.0377235413;12.5;5;26.8923960924;2;21.8501319885;12.5;5;26.211841464;
23;2;20.0507888794;12.5;6;26.9512042999;2;21.8635520935;12.5;6;26.2577478886;
24;3;20.0640220642;12.5;5;27.0106925964;2;21.5;12.8773241043;6;26.3048160076;
25;3;20.0774059296;12.5;5;27.0707983971;2;21.5;12.8914451599;6;26.3530313969;
26;3;20.0909290314;12.5;5;27.1314563751;2;21.9059104919;12.5;6;26.4023760557;
27;3;19.625;13.5;5;27.1925981045;2;21.5;12.920712471;6;26.4528282881;
28;3;19.625;13.5962991714;5;27.2541532516;2;21.5;12.9358482361;6;26.5043625832;
29;3;20.1321849823;12.5;5;27.3160488605;2;21.5;13.2521810532;6;26.5569496155;
30;3;20.1461105347;12.5;5;27.3782105446;2;21.5;13.2784748077;6;26.6105561256;
31;3;19.625;13.5;5;27.4405622482;2;21.9831676483;12.5;7;26.6651450396;
32;3;20.1741256714;12.5;5;27.5030269623;2;21.5;13.332572937;7;26.72067523;
33;3;19.625;13.5;5;27.5655269623;2;21.5;13.3603372574;6;26.7771017551;
34;3;20.2022438049;12.5;5;27.6279840469;2;22.0331306458;12.5;6;26.8343759775;
35;3;20.2162971497;12.5;5;27.6903202534;2;21.5;13.4171876907;6;26.8924454451;
36;3;20.2303218842;12.5;5;27.7524580956;2;22.0677337646;12.5;6;26.9512542486;
37;3;19.625;13.5;6;27.8143208027;2;21.5;13.4756269455;6;27.0107431412;
38;3;19.625;13.907160759;6;27.8758327961;2;21.5;13.5053710938;6;27.0708494186;
39;3;19.625;13.9379167557;6;27.9369204044;2;22.1212539673;12.5;6;27.1315076351;
40;3;20.2858066559;12.5;7;27.9975113869;2;21.5;13.5;6;27.1926498413;
41;3;20.2994403839;12.5;7;28.0575361252;2;21.5;13.5963249207;6;27.2542052269;
42;3;19.625;13.5;7;28.1169276237;2;21.5;13.6271028519;6;27.3161010742;
43;3;20.3263092041;12.5;8;28.1756215096;2;22.1948299408;12.5;7;27.3782629967;
44;3;20.339515686;14.5;8;28.2335567474;2;22.2134780884;14.5;7;27.4406147003;
45;3;20.3525505066;16.5;8;28.2906756401;2;21.5;16.5;7;27.5030794144;
46;3;20.3654022217;18.5;9;28.3469240665;2;22.2509231567;18.5;7;27.5655794144;
47;3;20.3780574799;20.5;9;28.4022512436;2;21.5;20.5;7;27.628036499;
48;3;20.3905067444;22.5;9;28.4566106796;2;21.5;22.5;7;27.690372467;
49;3;20.4027366638;22.5;9;28.5099596977;2;21.5;23.5;7;27.7525100708;
50;3;20.4147415161;22.5;9;28.5622594357;2;21.5;23.8762550354;8;27.8143725395;
51;3;20.4265079498;22.5;9;28.6134755611;2;21.5;23.9071865082;8;27.8758842945;
52;3;20.4380321503;22.5;9;28.6635773182;2;22.3627662659;22.5;8;27.936971426;
53;3;19.625;23.5;9;28.7125382423;2;20.3810920715;23.5;8;27.9975619316;
54;3;19.625;24.3562698364;10;28.7603356838;2;20.5;23.5;8;28.0575861931;
55;3;19.625;24.3801689148;10;28.8069512844;2;21.5;24.028793335;8;28.1169772148;
56;3;19.625;24.4034767151;11;28.8523700237;2;21.5;24.0584888458;8;28.1756706238;
57;3;19.625;24.4261856079;12;28.8965809345;2;21.5;24.0878353119;8;28.2336053848;
58;3;20.5017299652;22.5;12;28.9395766258;2;21.5;24.1168022156;8;28.2907235622;
59;3;19.625;23.5;13;28.9813528061;2;21.5;24.145362854;9;28.346971035;
60;3;20.5208053589;22.5;14;29.0;2;21.5;24.1734848022;11;28.4022974968;
61;3;20.5249996185;22.5;15;29.0;3;21.5;24.2011489868;10;28.4566559792;
62;3;20.5249996185;22.5;15;29.0;3;20.5;23.5;11;28.5100040436;
