Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;6;21.0;1;8.0;10.0;6;20.0;
4;1;8.14999961853;10.5;6;21.8400001526;1;9.0;10.0;6;20.0;
5;1;8.27600002289;10.9200000763;6;22.5301437378;2;9.0;10.1999998093;4;21.0;
6;1;9.27600002289;11.2650718689;6;23.086605072;2;10.3000001907;10.0;4;21.0900000334;
7;1;10.194486618;11.543302536;6;23.5283432007;2;11.3269996643;10.0;3;21.1871190071;
8;1;10.2938766479;11.7641716003;6;24.1098823547;2;11.3561353683;10.0;3;21.7036092281;
9;2;10.4247236252;12.2549409866;5;25.5655879974;2;11.5110826492;10.1999998093;3;22.1564130783;
10;2;10.7522573471;12.2827939987;5;25.9579591751;2;11.6469240189;10.3632001877;3;22.557236433;
11;2;10.8405408859;12.4589796066;5;26.0811839104;2;11.7671709061;10.4951858521;3;23.8035871983;
12;2;12.8405408859;12.5;5;26.1235535145;2;12.141076088;11.0209560394;3;24.8916251659;
13;2;14.8405408859;12.5;5;26.1671074629;2;14.141076088;11.4571752548;3;25.8364036083;
14;2;15.8691396713;12.5;5;26.211841464;2;16.1410751343;11.8107032776;3;26.6592981815;
15;2;16.8792057037;12.5;5;26.2577478886;2;16.9977893829;12.0916318893;3;27.3839819431;
16;2;17.8895339966;12.5;5;26.3048160076;2;17.2151947021;12.3113050461;3;28.0334718227;
17;2;18.9001235962;12.5;5;26.3530313969;2;19.1764907837;12.4808797836;3;28.407397747;
18;2;19.9109725952;12.5;5;26.4023760557;2;20.2771968842;12.5;3;28.7683298588;
19;2;19.9405345917;12.5;5;26.4528282881;2;21.385477066;12.5;3;29.1538929939;
20;2;19.9518871307;12.5;7;26.5043625832;2;22.5011463165;12.5;4;29.562889576;
21;2;19.9634819031;12.5;7;26.5569496155;2;22.8688659668;12.5;4;29.9934945107;
22;2;19.9753131866;12.5;7;26.6105561256;2;22.9980487823;12.5;4;30.4432339668;
23;2;19.9873752594;12.5;7;26.6651450396;2;23.1329708099;12.5;4;30.9089989662;
24;2;19.625;12.99954319;7;26.72067523;2;23.2726993561;12.5;5;31.3870959282;
25;2;20.0121517181;12.5;8;26.7771017551;3;23.4161281586;12.5;4;31.8733391762;
26;3;20.024848938;12.5;7;26.8343759775;3;23.562002182;12.5;4;32.36317873;
27;3;19.625;13.4171876907;7;26.8924454451;3;23.7089538574;12.5;4;32.8518595695;
28;3;20.0508003235;12.5;7;26.9512542486;3;23.8555583954;12.5;4;33.3346033096;
29;4;19.625;13.4756269455;5;41.8115091324;3;24.0003814697;12.5;4;33.8067913055;
30;4;18.625;14.5053710938;6;42.6411418915;3;24.142036438;12.5;3;34.2641468048;
31;4;18.625;15.5354251862;7;43.3915193081;3;22.142036438;13.5;2;34.7028827667;
32;4;18.625;16.5657539368;7;44.0607833862;3;23.142036438;12.5;2;35.1198272705;
33;4;18.625;17.5963249207;7;44.6506266594;3;24.142036438;12.5;2;35.5124940872;
34;4;19.0;18.6271018982;8;45.1654529572;3;24.6537475586;12.5;2;35.8791179657;
35;4;20.0;19.6580505371;9;45.6114916801;3;24.7637367249;12.5;3;36.2186422348;
36;4;21.0;20.6891307831;9;45.9959831238;3;24.8655929565;12.5;3;36.530673027;
37;4;22.0;21.7203063965;10;46.3265047073;3;24.9592018127;12.5;3;36.8154029846;
38;4;23.0;22.7515392303;10;46.5655794144;3;25.0446205139;12.5;3;37.0735216141;
39;4;24.0;23.7827892303;11;46.628036499;3;25.1220569611;12.5;3;37.3061151505;
40;4;24.5499992371;24.8140182495;12;46.690372467;3;25.1918334961;12.5;3;37.5145664215;
41;4;25.1553325653;24.5;12;46.7525100708;3;25.2543697357;12.5;3;38.7004623413;
42;4;25.5499992371;23.5;12;46.8143725395;3;26.3101387024;15.5;3;38.9955099821;
43;4;26.5499992371;24.5;13;46.8758842945;3;27.3596534729;18.5;3;39.2754310369;
44;4;28.1970729828;25.5;14;46.936971426;3;27.7826290131;21.5;3;39.4377241135;
45;4;28.5499992371;26.5;14;46.9975619316;3;25.8313179016;24.5;3;39.6183350086;
46;4;29.5499992371;27.5;15;47.0575861931;3;24.8854999542;27.5;3;39.8187118769;
47;4;30.1749992371;28.5;16;47.1169772148;3;23.5;29.4093551636;4;40.0402543545;
48;4;30.1749992371;29.0584888458;16;47.1756706238;3;24.5;28.5201263428;4;40.2842636108;
49;4;30.8895244598;27.5;17;47.2336053848;3;24.1852798462;28.5;4;40.5518820286;
50;4;30.9025611877;27.5;17;47.2907235622;3;24.2655639648;29.5;4;40.8440244198;
51;4;30.1749992371;28.5;18;47.346971035;3;24.3532066345;30.5;4;41.1613030434;
52;4;30.1749992371;29.1734848022;18;47.4022974968;3;24.4483909607;31.5;4;41.5039470196;
53;4;30.1749992371;29.2011489868;18;47.4566559792;3;24.5511837006;32.5;4;41.871723175;
54;4;30.952747345;27.5;18;47.5100040436;3;24.6615161896;33.5;4;42.263862133;
55;5;30.1749992371;28.5;17;48.5623030663;3;24.5;32.5;5;42.6789975166;
56;5;31.9765167236;28.5;18;48.633518219;3;24.5;32.5;6;43.1151270866;
57;5;32.9880409241;29.5;18;48.7038149834;3;25.034538269;33.5;6;43.5695996284;
58;5;32.4090423584;31.5;19;48.7731608152;3;26.170879364;31.5;7;44.0391392708;
59;5;33.2489624023;31.5;19;48.8415263891;4;25.3117408752;32.5;6;44.5199065208;
60;5;33.0210838318;32.5;19;48.9088866711;4;25.4559726715;33.5;6;45.007601738;
