Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.0;5;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;9.0;10.0;5;20.0;
5;1;8.27600002289;10.9200000763;4;22.5301437378;2;9.0;10.1999998093;4;21.0;
6;1;9.27600002289;11.2650718689;4;23.086605072;2;10.3000001907;10.0;4;21.0900000334;
7;1;10.194486618;11.543302536;4;23.5283432007;2;11.3269996643;10.0;4;21.1871190071;
8;1;10.2938766479;11.7641716003;4;24.1098823547;2;11.3561353683;10.0;4;21.7036092281;
9;2;10.4247236252;12.2549409866;3;25.5655879974;2;11.5110826492;10.1999998093;4;22.1564130783;
10;2;10.7522573471;12.2827939987;2;25.9579591751;2;11.6469240189;10.3632001877;4;22.557236433;
11;2;10.8405408859;12.4589796066;3;26.0811839104;2;11.7671709061;10.4951858521;4;23.8035871983;
12;2;13.7612571716;12.5;3;26.1235535145;2;12.141076088;11.0209560394;4;24.8916251659;
13;2;15.7612571716;12.5;3;26.1671074629;2;14.141076088;11.4571752548;5;25.8364036083;
14;2;16.789855957;12.5;3;26.211841464;2;16.1410751343;11.8107032776;5;26.6592981815;
15;2;17.7999210358;12.5;3;26.2577478886;2;17.3553848267;12.0916318893;5;27.3839819431;
16;2;18.8102493286;12.5;3;26.3048160076;2;18.440984726;12.3113050461;5;28.0334718227;
17;2;19.8208389282;12.5;3;26.3530313969;2;19.5340881348;12.4808797836;5;28.407397747;
18;2;19.9294319153;12.5;4;26.4023760557;2;20.6347923279;12.5;5;28.7683298588;
19;2;19.9405345917;12.5;4;26.4528282881;2;21.7430725098;12.5;5;29.1538929939;
20;2;19.9518871307;12.5;4;26.5043625832;2;22.7461681366;12.5;6;29.562889576;
21;2;19.9634819031;12.5;4;26.5569496155;2;22.8688659668;12.5;6;29.9934945107;
22;2;19.9753131866;12.5;4;26.6105561256;2;22.9980487823;12.5;6;30.4432339668;
23;2;19.9873752594;12.5;5;26.6651450396;2;23.1329708099;12.5;6;30.9089989662;
24;3;19.9996566772;12.5;5;26.72067523;2;23.2726993561;12.5;6;31.3870959282;
25;3;20.0121517181;12.5;5;26.7771017551;2;23.4161281586;12.5;6;31.8733391762;
26;3;20.024848938;12.5;5;26.8343759775;2;23.562002182;12.5;7;32.36317873;
27;3;19.625;13.4171876907;5;26.8924454451;2;23.7089538574;12.5;7;32.8518595695;
28;3;20.0508003235;12.5;5;26.9512542486;2;23.8555583954;12.5;7;33.3346033096;
29;3;19.625;13.4756269455;5;27.0107431412;2;24.0003814697;12.5;7;33.8067913055;
30;3;19.625;13.5053710938;5;27.0708494186;2;22.0003814697;13.5;7;34.2641468048;
31;3;20.0909404755;12.5;5;27.1315076351;2;21.5;14.5;6;34.7028827667;
32;3;20.1045894623;12.5;5;27.1926498413;3;21.5;15.5;5;35.1198272705;
33;3;20.118347168;12.5;5;27.2542052269;3;21.5;16.5;5;35.5124940872;
34;3;20.1321964264;12.5;5;27.3161010742;3;20.5;15.5;3;35.8791179657;
35;3;19.625;13.5;5;27.3782629967;3;20.5;15.5;3;36.2186422348;
36;3;19.625;13.6891317368;5;27.4406147003;3;20.5;15.5;3;36.530673027;
37;3;20.1741390228;12.5;5;27.5030794144;3;19.5;14.5;3;36.8154029846;
38;3;19.625;13.5;6;27.5655794144;3;19.5;14.5;3;37.0735216141;
39;3;19.625;13.7827892303;6;27.628036499;3;20.5;15.5;3;37.3061151505;
40;3;19.625;13.8140182495;6;27.690372467;3;21.5;16.5;4;37.5145664215;
41;3;20.2303333282;12.5;7;27.7525100708;3;21.5;17.5;4;37.7004623413;
42;3;19.625;13.5;7;27.8143725395;3;22.5;18.5;2;37.8655099869;
43;3;19.625;13.9071865082;7;27.8758842945;3;23.5;19.5;2;38.0;
44;3;20.2720737457;15.9071865082;8;27.936971426;3;24.5;20.5;2;38.0;
45;3;20.2858181;17.9071865082;8;27.9975619316;3;25.3999996185;21.5;2;39.0;
46;3;20.299451828;19.9071865082;9;28.0575861931;3;26.3999996185;23.5;2;39.0499999523;
47;3;20.3129577637;21.5;9;28.1169772148;3;27.3999996185;24.5;2;40.8719754219;
48;3;20.3263206482;22.5;9;28.1756706238;3;27.9309997559;26.125;3;42.3808215857;
49;3;20.3395252228;22.5;9;28.2336053848;3;28.3674621582;27.6171875;3;43.6110612154;
50;3;20.3525619507;22.5;9;28.2907235622;3;28.7197341919;28.9937877655;3;44.6053547859;
51;3;20.3654136658;22.5;9;28.346971035;3;29.0006141663;29.2754020691;3;45.4067225456;
52;3;20.378068924;22.5;9;28.4022974968;3;29.2230033875;29.4822807312;5;45.789572835;
53;3;20.3905162811;22.5;9;28.4566559792;3;29.3192253113;29.5;5;46.1004778147;
54;3;20.4027481079;22.5;10;28.5100040436;3;29.3932533264;29.5;6;46.3787554502;
55;3;20.4147510529;22.5;10;28.5623030663;3;29.4568862915;29.5;6;46.5906432867;
56;3;20.4265174866;22.5;9;28.6135182381;3;29.5;29.5;7;46.6607804298;
57;3;20.438041687;22.5;10;28.6636190414;4;29.5;29.5;6;46.7328453064;
58;3;20.4493141174;22.5;10;28.7125790119;4;29.5;29.5;5;46.8067884445;
59;5;20.4603309631;22.5;8;43.2603754997;4;29.5;29.5;6;46.8825509548;
60;6;22.4710845947;24.5;8;44.8869900703;4;29.5;29.5;6;46.9600640535;
61;6;23.625;26.5;9;45.4881434441;4;29.5;29.5;6;47.0392494202;
62;6;25.4917907715;28.5;8;46.0264792442;4;29.5;29.5;7;47.120018959;
