Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;2;7.0;11.1999998093;4;21.0;1;7.0;11.0;3;20.0;
3;2;8.14999961853;10.0;4;22.0299999714;1;8.0;10.0;3;20.0;
4;2;8.30449962616;10.5;4;22.900591135;1;9.0;10.0;3;20.0;
5;2;8.43508911133;10.9200000763;4;23.6219098568;1;9.0;10.0;3;20.0;
6;2;9.52164745331;11.2650718689;4;24.2101223469;1;10.0;10.0;4;20.0;
7;2;10.4472780228;11.543302536;4;24.6841782331;2;12.0;10.1999998093;3;21.0;
8;2;10.5539398193;11.7641716003;4;25.3101495504;3;13.0;10.0;2;21.3999996185;
9;2;10.6947841644;12.0549411774;4;25.8114621639;3;14.1199998856;10.1999998093;2;21.7264003754;
10;2;10.8075790405;12.2827939987;4;26.2106050253;3;14.5179204941;10.3632001877;2;22.8494274616;
11;2;10.8973855972;12.4589796066;5;26.3405687809;3;14.8548278809;10.9097137451;2;23.7921946049;
12;2;13.8181018829;12.5;5;26.3896260262;3;15.1376581192;11.3658018112;2;24.5663278103;
13;2;15.8181018829;12.5;5;26.4397966862;3;17.1376571655;11.7372808456;2;25.1909153461;
14;2;16.8512115479;12.5;5;26.4910563231;3;19.1376571655;12.0336990356;2;25.6883610487;
15;2;17.862745285;12.5;5;26.5433766842;3;19.7065086365;12.2662630081;2;26.0812431574;
16;2;18.8745155334;12.5;5;26.5967253447;3;19.8243732452;12.446267128;2;26.2221269608;
17;2;19.8865184784;12.5;5;26.6510663033;3;19.8666381836;12.5;2;26.2560760975;
18;2;19.9964904785;12.5;6;26.7063593864;3;21.8445835114;12.5;2;26.2905418873;
19;2;20.0089302063;12.5;6;26.7625607252;3;22.8549232483;12.5;2;26.3255085945;
20;2;20.0215759277;12.5;6;26.8196225166;3;23.8654136658;12.5;2;26.3609591722;
21;2;20.0344142914;12.5;6;26.8774933815;3;24.8760490417;12.5;2;26.3968753815;
22;3;20.0474357605;12.5;5;26.9361182451;3;24.9190635681;12.5;3;26.4332377911;
23;3;19.625;12.5;5;26.9954385757;3;24.5;12.9299716949;3;26.4700255394;
24;3;20.0739746094;12.5;5;27.0553927422;3;24.5;12.9410076141;3;26.5072168112;
25;3;20.0874633789;12.5;7;27.1159160137;3;24.9521656036;12.5;3;26.5447884798;
26;4;18.1010818481;13.5;6;27.176940918;3;24.9634361267;12.5;3;26.5827163458;
27;4;18.625;13.5;6;27.2383973598;3;24.5;13.2913579941;3;26.6209751368;
28;4;17.1286392212;13.5;6;27.3002130985;3;24.9862937927;12.5;3;26.6595385075;
29;4;15.625;15.5;6;27.3623139858;3;24.9978618622;12.5;3;26.6983793974;
30;4;14.625;16.6811561584;6;27.4246244431;3;25.009513855;12.5;4;26.7374696732;
31;4;14.0;17.7123126984;6;28.4870676994;3;25.0212402344;12.5;4;26.7767804861;
32;4;15.0;19.2435340881;7;28.5895659924;3;25.0330352783;12.5;4;26.8162822723;
33;4;16.0;20.2947826385;8;28.6932253838;3;24.5;13.4081411362;4;26.8559447527;
34;4;16.0;21.3466129303;8;28.7979693413;3;25.0567836761;12.5;4;26.8957372904;
35;4;16.0;22.3989849091;9;28.9037190676;4;25.0687217712;12.5;3;26.9356285334;
36;4;16.0;23.4518585205;9;29.0103932619;4;24.5;13.4678144455;3;26.9755871296;
37;4;16.0;24.5051956177;9;29.1179082394;4;25.0926761627;12.5;3;27.015581131;
38;4;16.0;25.5589542389;9;29.2261791229;4;24.5;13.5;3;27.0555787086;
39;4;16.0;26.6130905151;10;29.335119009;4;24.5;13.5277891159;3;27.0955479145;
40;4;17.0;24.6675605774;11;29.4446395636;4;25.1286640167;15.5277891159;3;27.135456562;
41;5;16.0;25.7223205566;11;29.5546513796;4;25.1406364441;17.5277900696;4;27.17527318;
42;5;16.0;25.2264137268;11;29.665063858;4;25.1525821686;19.5277900696;4;27.2149660587;
43;5;17.0;24.2521820068;11;29.7757856846;4;25.1644897461;21.5;4;27.2545039654;
44;5;16.0;25.8878936768;11;29.8867249489;4;25.1763515472;22.5;5;27.293856144;
45;5;16.0;26.9433631897;12;29.9977895021;4;25.1881561279;22.5;5;27.3329925537;
46;5;17.0;24.9988937378;12;30.1088867188;4;24.5;23.5;5;27.3718836308;
47;5;16.0;26.0544433594;13;30.2199239731;4;24.5;23.6859416962;5;28.4105007648;
48;5;18.1744842529;26.0544433594;13;30.3308089972;4;26.2231502533;23.5;6;28.5388156176;
49;5;18.0;27.0544433594;14;30.4414497614;4;27.2346458435;24.5;6;28.6739201546;
50;5;20.2243270874;28.0544433594;14;30.5517543554;4;26.856136322;26.5;6;28.816169858;
51;5;20.0;29.0544433594;14;30.6616322994;5;27.2573299408;26.5;5;28.9659075737;
52;5;21.0;30.0544433594;14;30.7709932327;5;26.9212684631;27.5;5;29.123456955;
53;6;22.9234733582;27.5;10;51.879748106;5;27.2795581818;28.2624664307;5;29.2891136408;
54;6;24.4683532715;30.5;10;53.227809906;5;27.7867336273;27.5;5;29.4631363153;
55;6;26.4789104462;32.5963249207;11;54.39387393;5;24.5;30.396112442;5;29.6457369328;
56;6;25.625;35.6271018982;11;55.3830184937;5;23.5;31.8228683472;6;29.8370695114;
57;6;25.8777999878;38.6007537842;11;56.2104161978;5;23.1286945343;31.8707103729;6;31.0372200012;
58;6;26.7715587616;38.6891326904;13;56.8969012499;5;24.5;31.8879623413;6;31.2861943245;
59;8;27.5184288025;39.3262290955;11;57.4535210133;5;26.5;32.1231002808;6;31.5450928211;
60;8;26.8079929352;39.7515411377;12;57.870395422;5;25.3530044556;32.8102798462;6;31.8137331009;
61;8;27.5249996185;39.4351959229;13;57.9810678959;5;24.6999359131;34.9069747925;7;32.0918210745;
62;8;26.8294315338;39.8140182495;14;58.0927485228;5;23.4048480988;36.5;9;32.3789440393;
63;8;27.1303329468;40.2011871338;14;58.2053383589;5;22.8315925598;37.9701499939;9;33.7604744434;
64;8;26.8518867493;41.5;14;58.3187351227;5;22.4278850555;39.0004310608;9;34.9353708029;
65;8;27.8634815216;39.9071884155;16;58.43283391;5;22.3248405457;39.5;10;35.9372411966;
66;8;29.5223884583;37.5;16;58.5475275517;5;22.0;40.2158966064;11;36.8009076118;
67;8;29.8873748779;38.5;16;58.6627069712;5;22.9536590576;38.2557601929;11;37.4101580381;
68;8;30.8996582031;38.9987792969;17;58.7782614231;5;22.9710254669;37.2972373962;11;37.8474360704;
69;9;31.5249996185;39.8891296387;16;58.89407897;5;23.5041999817;37.5;12;38.29160285;
70;9;32.5498504639;39.0584869385;16;59.0100466013;5;25.5310192108;36.5857582092;13;38.7408720255;
71;10;32.8645248413;38.4171905518;16;59.1260508299;5;24.5803813934;35.5857582092;13;39.1933594942;
72;10;33.3033599854;37.5;16;59.2419778109;5;21.0;39.5649223328;13;39.6471252441;
73;10;32.1500015259;39.4756278992;17;61.5825536251;5;21.0;42.3707351685;14;40.1002135277;
74;10;32.6269989014;40.7312774658;17;63.4851033688;5;21.0;44.0501022339;15;40.5506989956;
75;10;32.535030365;41.1576042175;17;65.0179767609;5;21.0;45.2753486633;15;40.9967265129;
76;11;34.6290473938;38.6872596741;12;76.2523534298;5;21.0;47.4733428955;15;41.4365501404;
77;11;35.0562896729;40.9097442627;13;77.4577362537;5;21.0;49.6688041687;15;41.8685674667;
78;11;36.1876144409;42.9508323669;12;78.2738080025;6;21.0;51.4567222595;13;52.2913432121;
79;11;36.142791748;43.0;11;79.0578322411;6;22.0;54.6297912598;12;53.2036311626;
80;11;31.5999984741;49.0;11;79.8070738316;6;23.0;55.6483345032;12;54.076880455;
81;11;30.5999984741;54.407119751;11;81.5198042393;6;24.0;56.7228813171;12;54.9071612358;
82;11;33.2597732544;55.0;11;83.2352159023;6;25.0;58.0794677734;15;55.6917600632;
83;11;34.0622749329;58.0;12;84.9744870663;6;26.0;59.1131858826;17;56.4050152302;
84;11;38.1547927856;61.0;12;87.5507546663;6;26.6597747803;60.1390380859;17;57.0554447174;
85;11;39.7805023193;65.6999969482;12;89.7719839811;6;26.7622756958;61.1610374451;18;57.6598742008;
86;11;38.8646430969;72.2292022705;14;91.6946600676;6;26.8547935486;62.1865234375;19;58.2195301056;
87;12;39.10414505;78.6162643433;13;93.3801867962;6;26.9376983643;64.2152328491;20;58.7362267971;
88;12;39.2858581543;83.8922729492;11;94.7133673429;6;28.0115032196;63.2468452454;21;59.2122013569;
89;12;39.384727478;88.2133178711;9;95.7189337015;6;27.0768241882;65.281036377;23;59.6499619484;
90;13;40.4000015259;90.2133178711;9;96.6754516363;6;27.1343307495;67.3174285889;23;60.0521607399;
91;12;33.2000007629;90.2133178711;9;83.6309125423;7;28.1847248077;65.932510376;19;74.2716617584;
92;12;34.2000007629;91.7455596924;10;84.5825190544;7;28.2000007629;68.0049667358;20;74.3882069588;
93;13;34.8424377441;94.0507049561;8;85.5276385546;7;29.2000007629;70.0585784912;20;74.5028176308;
94;13;34.8867912292;96.2842407227;9;86.4638309479;8;30.2000007629;69.1112976074;20;74.6152610779;
95;13;34.9290122986;98.512550354;10;87.3888715506;8;29.2000007629;71.1630249023;21;74.7253232002;
96;13;34.9690475464;100.734741211;10;88.3007614613;9;29.2000007629;73.2136535645;20;74.8328089714;
97;13;35.0068626404;102.950012207;11;89.1977338791;9;30.2000007629;70.263092041;20;74.9375452995;
98;13;35.0424499512;105.157661438;12;90.0782524347;9;29.2000007629;70.3112716675;21;75.0393800735;
99;13;36.0758209229;105.357116699;13;90.9410015345;9;29.2000007629;73.3581161499;22;75.1381831169;
100;13;35.1070175171;106.064949036;13;91.7848778963;9;30.2000007629;72.4035644531;22;76.2338466644;
