Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
94;12;34.0;107.485054016;21;74.2208695412;7;26.2092895508;45.4950752258;21;40.589142561;
95;13;35.0;109.773872375;20;75.3419188261;8;27.2755641937;46.4950752258;20;41.9307746887;
96;13;36.0;112.018951416;21;77.3753173351;8;28.7503261566;48.4950752258;20;42.3323280811;
97;13;38.0;115.254379272;21;78.3950270414;8;30.4091377258;50.4950752258;20;42.7361791134;
98;13;39.1698875427;118.414230347;25;79.3548830748;8;30.4761753082;52.4950752258;21;43.1418060064;
99;13;39.2583465576;120.688484192;25;80.166539073;8;28.5432033539;55.4950752258;21;43.5251259804;
100;13;40.2999992371;119.957450867;26;80.846611619;8;27.6100902557;58.4950752258;21;43.8934317827;
101;13;39.2999992371;122.220870972;29;81.5333036184;8;26.6767063141;59.7999992371;22;44.2631379366;
102;13;39.2999992371;123.478553772;30;82.2258524895;8;25.7429199219;60.7999992371;23;44.633708477;
103;13;40.2999992371;121.730354309;31;84.7865759134;8;24.8086032867;61.7999992371;24;45.0046106577;
104;13;39.2999992371;124.40738678;34;87.4181418419;8;24.5736370087;62.7999992371;24;45.3753168583;
105;15;39.2999992371;129.11730957;33;90.1027970314;8;24.6378955841;63.7999992371;23;45.7453075647;
106;15;41.2999992371;128.369857788;33;92.8217010498;8;24.7012729645;64.8000030518;23;46.1140731573;
107;15;40.27186203;130.742721558;33;96.5556993484;8;23.8740272522;65.8000030518;22;46.4811160564;
108;15;43.3772163391;130.857666016;34;99.346098423;8;24.8249416351;66.8000030518;22;46.8459525108;
109;15;46.4914665222;128.962860107;37;102.118330956;8;24.8850440979;67.8000030518;23;47.2081134319;
110;15;48.6148109436;128.049499512;38;104.856645703;8;24.9438724518;68.8000030518;23;47.5671460629;
111;15;49.9808044434;129.109954834;38;108.547342062;8;24.0052433014;69.8000030518;24;47.922614336;
112;15;51.4284820557;129.295440674;39;112.278906822;8;24.0356750488;70.8000030518;23;48.2741003036;
113;15;55.4487457275;130.124099731;39;115.070854664;8;24.0651321411;71.8000030518;22;48.621203661;
114;15;54.8765296936;136.752838135;41;117.809349775;8;24.0936069489;72.8000030518;22;48.9635434151;
115;15;55.2341918945;139.372589111;43;120.490203381;8;24.1211013794;73.8000030518;20;49.3007566929;
116;18;54.4764328003;144.980697632;36;125.894010425;7;22.1476230621;69.8000030518;21;46.7316427231;
117;18;57.7045288086;149.574737549;35;128.736220837;7;22.1731719971;70.8000030518;21;46.8860788345;
118;18;58.7032928467;148.152267456;37;131.534992576;7;22.1859264374;71.8000030518;21;47.028393507;
119;18;58.9752616882;151.992904663;38;134.289128542;7;20.8466663361;75.0;22;47.1662752628;
120;18;58.2383232117;153.597167969;39;136.918728352;7;20.8571395874;77.0;22;47.2996513844;
121;18;58.4929351807;155.180938721;40;139.431265116;7;20.8673439026;79.0;23;47.4284725189;
122;18;58.7396278381;155.742599487;41;142.876633644;7;20.8772754669;81.0;25;47.5527131557;
123;18;60.9607620239;159.280731201;42;146.319426894;7;20.8869342804;83.0;25;47.6723675728;
124;18;63.1413650513;158.755462646;43;148.743131757;7;20.8963184357;85.0;26;47.7633218765;
125;18;63.3216018677;162.163955688;45;151.17646265;7;20.8999996185;86.0;28;47.8345956802;
126;18;64.5014572144;166.555725098;51;153.614817977;9;20.8999996185;87.0;26;47.9025921822;
127;18;64.9820251465;162.635223389;51;156.053886294;9;20.8999996185;88.0;26;47.9673676491;
128;18;68.4805908203;165.716125488;52;158.419587731;9;20.8999996185;89.0;29;48.0;
129;18;70.7043762207;169.798278809;53;160.725594521;9;20.8999996185;90.0;30;48.0;
130;18;75.6742324829;162.881500244;54;162.896818161;9;20.8999996185;91.0;30;48.0;
131;18;78.5560913086;165.35748291;55;165.072561979;9;20.8999996185;92.0;30;48.0;
132;18;84.6694259644;165.632324219;56;167.24732101;9;20.8999996185;93.0;31;48.0;
133;18;90.4413223267;163.717681885;56;169.415155053;9;20.8999996185;94.0;31;48.0;
134;18;94.0854873657;164.803344727;56;171.56953001;9;20.8999996185;95.0;31;48.0;
135;18;94.325340271;170.889099121;60;173.703183174;9;20.8999996185;96.0;26;48.0;
136;18;99.1036758423;167.974731445;61;175.715557814;9;21.8999996185;94.0;26;48.0;
137;18;98.3159179688;171.060028076;61;177.672971368;9;20.8999996185;95.0;27;48.0;
138;18;99.0129547119;174.144805908;62;179.497804403;9;20.8999996185;96.0;28;48.0;
139;18;100.261795044;174.228851318;63;181.264894724;9;21.8999996185;94.0;28;49.2399997711;
140;18;101.215888977;172.228851318;63;182.986688256;9;20.9449996948;95.6199951172;29;50.4880723953;
141;18;99.1447753906;176.228851318;64;184.650956035;9;20.99036026;97.2440338135;30;51.7355337143;
142;18;101.040588379;177.228851318;64;186.246421218;9;22.035900116;95.867767334;25;52.9736499786;
143;18;102.896011353;175.228851318;62;187.763255596;9;21.0814399719;97.4868240356;24;55.193903923;
144;18;94.8960113525;176.228851318;63;189.193528175;9;24.126789093;94.6883850098;24;57.4682456255;
145;18;93.8960113525;180.228851318;63;190.492878675;9;28.0811767578;94.8883056641;24;58.7548562288;
146;18;92.8960113525;184.228851318;64;191.619438648;9;30.2117996216;95.0857925415;22;60.0086886883;
147;18;91.8960113525;188.228851318;65;192.662189484;9;31.3379497528;95.2800979614;25;61.224516511;
148;18;91.0960083008;191.228851318;66;193.620952606;9;32.4590148926;95.4705047607;25;62.3981848955;
149;18;90.0960083008;198.228851318;66;194.497437;9;33.5745048523;95.6563644409;25;63.52663064;
150;18;84.9106292725;207.473510742;67;195.294870853;9;29.6151657104;98.8370742798;28;64.6078497171;
151;18;87.8000030518;211.473510742;68;195.924050331;9;28.4246330261;102.012130737;30;65.640823245;
152;18;89.8000030518;215.473510742;69;196.467611313;9;27.4626464844;105.181083679;30;66.6254070997;
153;18;87.8000030518;223.473510742;69;196.945781708;9;26.4992027283;108.343551636;32;67.5622116327;
154;18;90.8000030518;227.473510742;69;197.29177475;9;25.534236908;111.499259949;34;68.4524592161;
155;18;92.1999969482;232.473510742;71;197.539431095;9;25.5677032471;114.647994995;35;69.2978520393;
156;18;90.6999969482;238.473510742;71;197.67149353;9;25.5995635986;117.789604187;35;70.1004407406;
157;18;91.6999969482;246.473510742;72;197.799945116;9;25.6298103333;120.924026489;37;70.8625028133;
158;18;92.6999969482;255.473510742;74;197.924771547;9;26.6584358215;121.051254272;39;71.5054994822;
159;18;97.6999969482;252.473510742;73;197.997561932;9;25.6854553223;124.171333313;40;71.9626750946;
160;18;97.6999969482;251.473510742;74;198.057586193;9;25.7108898163;127.284393311;40;72.412422657;
161;18;94.6999969482;260.473510742;75;198.116977215;9;26.7347755432;125.960678101;41;72.8545912504;
162;18;97.6999969482;257.473510742;76;198.175670624;9;26.75715065;128.190322876;41;73.2890206575;
163;18;99.2999954224;257.473510742;77;198.233605385;10;27.7780685425;128.416595459;42;73.7155321836;
164;18;99.2999954224;264.473510742;78;198.290723562;10;26.7975826263;126.639289856;42;73.9939069748;
165;18;102.799995422;265.473510742;80;198.346971035;10;25.7999992371;127.788215637;43;74.253841877;
166;18;102.799995422;266.473510742;80;198.402297497;10;25.7999992371;128.928100586;43;74.5159952641;
167;20;100.799995422;273.473510742;79;198.764701843;10;26.7999992371;127.069137573;43;74.7795038223;
168;20;101.799995422;277.473510742;79;199.121819735;10;25.7999992371;128.210800171;45;75.0434837341;
169;20;104.799995422;272.473510742;81;199.47235775;10;25.7999992371;129.352493286;48;75.3070425987;
170;20;100.799995422;279.473510742;82;199.815133572;10;26.7999992371;127.493659973;48;75.5692944527;
171;20;101.799995422;283.473510742;83;200.149089813;10;25.7999992371;128.633728027;50;75.8293709755;
172;20;103.799995422;281.473510742;78;200.473304272;10;25.7999992371;129.772125244;46;76.0864367485;
173;20;101.799995422;285.473510742;75;201.786996365;10;26.7999992371;127.908348083;44;76.339700222;
174;20;103.799995422;287.473510742;76;203.189529538;10;25.7999992371;129.041885376;45;76.5884232521;
175;20;106.799995422;287.473510742;73;209.289308667;10;25.7999992371;130.172271729;45;76.8319320679;
176;20;105.547996521;294.473510742;73;218.773007631;10;26.7999992371;128.299087524;45;77.0696225166;
177;21;107.197143555;302.473510742;72;227.188698411;10;25.7999992371;129.421981812;41;77.300965786;
178;22;102.616966248;308.473510742;71;234.596064687;10;25.7999992371;130.540618896;42;77.5255119801;
179;22;104.005775452;308.473510742;72;241.094599843;11;26.7999992371;128.65473938;42;77.7428901196;
180;22;99.0057754517;315.473510742;75;247.632911325;11;25.7999992371;129.764144897;42;77.9528079033;
181;22;98.0057754517;327.473510742;76;252.413899064;11;25.7999992371;130.868667603;42;78.1550498009;
182;22;99.0057754517;334.473510742;77;256.706962228;11;26.7999992371;128.968231201;43;78.3494725227;
183;22;103.405776978;327.473510742;77;260.556679964;11;25.7999992371;130.062744141;45;78.5360007286;
184;22;100.405776978;331.473510742;78;264.617066503;11;25.7999992371;131.15222168;45;78.7146205902;
185;22;99.4057769775;341.473510742;79;267.165765405;11;26.7999992371;129.236709595;44;79.8853743076;
186;22;102.790603638;344.473510742;79;269.102173209;11;26.7999992371;131.316253662;44;80.108353138;
187;22;104.405776978;343.473510742;81;272.436594605;11;27.7999992371;133.390960693;45;80.326654911;
188;22;103.132507324;348.473510742;83;283.968233585;11;28.7999992371;132.460968018;46;80.5405186415;
189;22;103.488510132;356.473510742;84;293.834411979;11;27.7999992371;134.526428223;46;80.7502040863;
190;23;104.623931885;364.015136719;76;305.773059845;10;30.7120876312;125.526428223;48;77.3302885294;
191;25;104.069107056;371.401763916;71;324.92480588;10;30.7999992371;118.526428223;47;65.4057120085;
192;25;119.515045166;381.435913086;61;332.908159018;10;32.7999992371;119.526428223;38;65.484351635;
193;25;123.045776367;380.88369751;59;338.900826931;10;36.7999992371;117.526428223;21;65.5662232637;
194;25;133.419158936;389.369720459;59;343.557235241;10;38.7999992371;115.526428223;22;65.6513283253;
195;26;142.462509155;393.812530518;63;347.071989536;9;36.7999992371;118.526428223;22;65.7396525145;
196;26;152.678848267;396.106140137;70;350.017305374;9;37.7999992371;118.526428223;22;65.8311642408;
197;26;156.172576904;407.450531006;73;352.674125075;9;37.7999992371;118.526428223;22;65.9258141518;
198;26;155.53314209;420.541595459;71;355.100632787;9;39.5;115.0;22;66.0235335827;
199;26;156.594589233;433.411560059;75;358.468435287;9;41.5;114.0;21;66.1242339611;
200;26;164.876968384;442.088409424;76;360.871730208;9;44.5;110.0;22;66.2278065681;
201;26;164.113830566;454.473693848;76;363.214153528;9;45.5;110.0;23;66.3341217041;
202;26;164.405075073;464.68850708;77;365.491343737;9;44.5;112.0;12;66.4430289268;
203;26;185.715957642;471.632781982;80;367.622770786;9;42.5;113.0;12;66.5543570518;
204;27;179.230438232;477.162963867;78;369.517542124;8;39.5;115.0;12;66.667914629;
205;27;172.725204468;479.631072998;78;371.343745828;8;38.5;116.0;12;66.7834908962;
206;27;175.475326538;475.349182129;79;373.122814894;8;38.5;118.0;10;66.9008569717;
207;27;176.007507324;480.065612793;85;374.847450376;8;40.5;116.450424194;11;67.0197672844;
208;28;181.49609375;486.774353027;81;404.511597991;7;25.5;66.5098876953;11;39.1399610043;
209;28;196.943771362;538.065612793;82;407.510505795;7;24.5;68.5699768066;12;39.2611646652;
210;28;206.389663696;568.065612793;85;410.099127412;7;25.5;67.6305847168;12;39.3830943108;
211;28;221.833389282;595.208251953;85;440.582471371;7;25.5;66.6915435791;8;39.5054576397;
212;28;236.8256073;618.485595703;87;466.318382025;7;24.5;68.7527313232;7;39.6279573441;
213;28;253.115127563;644.944152832;85;487.534907818;7;25.5;67.8139801025;5;39.7502937317;
214;31;264.116638184;676.688415527;86;504.690546274;7;25.5;66.8751449585;5;39.8721673489;
215;32;279.7159729;711.254455566;86;526.314671516;6;16.7000007629;63.9360847473;6;31.9932823181;
216;32;296.501831055;749.195678711;89;537.943757296;6;17.7000007629;62.9966430664;8;32.1133489609;
217;32;306.741790771;780.603271484;90;546.986975193;6;17.7000007629;62.0566749573;7;32.2320871353;
218;32;316.715332031;804.567810059;96;553.835769892;6;17.7000007629;62.0566749573;8;32.3492274284;
219;33;331.309143066;831.626647949;98;570.313524961;5;7.0;57.0566749573;10;20.464515686;
220;33;338.995483398;854.064941406;101;578.199636698;5;9.0;55.0566749573;10;20.5777130127;
221;33;347.184448242;872.115966797;103;586.165934086;5;9.0;53.0566749573;3;20.688598156;
222;33;355.340148926;887.141113281;106;594.160168409;5;9.0;54.0566749573;4;20.7969703674;
223;35;363.480438232;901.933837891;107;599.353998423;5;10.0;55.0566749573;3;20.9026489258;
224;39;373.324645996;920.295043945;99;620.516816616;2;3.0;20.0566749573;4;5.00547456741;
225;39;380.750823975;940.390136719;105;627.782026768;2;2.0;21.0566749573;3;5.10530996323;
226;40;386.609558105;964.349731445;106;635.095869064;2;2.0;22.0566749573;3;5.20203971863;
227;40;392.45010376;988.780517578;107;642.584739208;2;3.0;20.0566749573;3;5.29557037354;
228;41;398.321105957;1011.51623535;112;650.062149525;1;2.0;19.0566749573;3;5.3858294487;
229;42;406.193511963;1035.21716309;118;665.892754078;0;0;0;0;0;
