Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;13.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;13.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;13.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;14.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;15.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
6;1;16.0;10.0;5;20.3999996185;1;9.14999961853;10.5;5;21.0;
7;1;17.0;10.1999998093;5;20.7264003754;1;9.72500038147;10.5;5;21.0;
8;1;17.4358406067;10.3632001877;5;21.8194274902;1;9.72500038147;10.5;5;21.4200000763;
9;1;18.0916557312;10.9097137451;5;22.7316036224;1;9.81949996948;10.7100000381;5;21.758436203;
10;1;19.0916557312;11.3658018112;5;23.4745616913;1;9.8956489563;10.8792181015;5;22.0;
11;1;20.0916557312;11.7372808456;5;24.0673980713;1;9.94999980927;11.0;5;23.5400009155;
12;1;21.0916557312;12.0336990356;4;24.5325260162;1;10.296500206;11.7700004578;6;24.8252849579;
13;1;22.0916557312;12.2662630081;4;24.892534256;1;11.9499998093;12.4126424789;6;25.8616695404;
14;1;23.0916557312;12.446267128;4;25.0;1;12.9499998093;12.9308347702;6;26.6732940674;
15;1;24.0916557312;12.5;4;25.0;1;13.9499998093;13.3366470337;6;27.2939033508;
16;1;25.0916557312;12.5;4;25.0;1;14.9499998093;13.6469516754;6;27.759563446;
17;1;26.0916557312;12.5;4;25.0;1;15.9499998093;13.879781723;6;28.0;
18;1;27.0;12.5;5;25.0;1;16.9500007629;14.0;6;28.0;
19;1;27.0;12.5;5;25.0;1;17.9500007629;14.0;6;28.0;
20;1;27.0;12.5;6;25.0;1;18.2999992371;14.0;6;28.0;
21;1;27.0;12.5;6;25.0;1;18.2999992371;14.0;6;28.0;
22;1;27.0;12.5;6;25.0;1;18.2999992371;14.0;6;28.0;
23;1;27.0;12.5;6;25.0;1;18.2999992371;14.0;7;28.0;
24;1;27.0;12.5;6;25.0;1;18.2999992371;14.0;7;28.0;
25;1;27.0;12.5;6;25.0;1;18.2999992371;14.0;7;28.0;
26;1;27.0;12.5;6;25.0;1;18.2999992371;14.0;8;28.0;
27;1;27.0;12.5;6;25.0;1;18.2999992371;14.0;8;28.0;
28;1;27.0;12.5;6;25.0;1;18.2999992371;14.0;8;28.0;
29;1;27.0;12.5;6;25.0;1;18.2999992371;14.0;8;28.0;
30;1;27.0;12.5;6;25.0;1;18.2999992371;14.0;8;28.0;
31;1;27.0;12.5;6;25.0;1;18.2999992371;14.0;8;28.0;
32;1;27.0;12.5;6;25.0;1;18.2999992371;14.0;8;28.0;
33;1;27.0;12.5;6;25.0;1;18.2999992371;14.0;8;28.0;
34;1;27.0;12.5;7;25.0;1;18.2999992371;14.0;8;28.0;
35;1;27.0;13.5;7;25.0;1;18.2999992371;14.0;8;28.0;
36;1;27.0;14.5;7;25.0;1;18.2999992371;14.0;8;28.0;
37;1;27.0;15.5;7;25.0;1;18.2999992371;14.0;8;28.0;
38;1;27.0;16.5;8;25.0;1;18.2999992371;14.0;8;28.0;
39;1;27.0;17.5;8;25.0;1;18.2999992371;14.0;9;28.0;
40;1;27.0;17.5;8;25.0;1;18.2999992371;14.0;9;28.0;
41;1;27.0;17.5;9;25.0;1;18.2999992371;14.0;9;28.0;
42;1;27.0;17.5;9;25.0;1;18.2999992371;14.0;10;28.0;
43;1;27.0;17.5;9;25.0;1;18.2999992371;14.0;10;28.0;
44;1;27.0;17.5;10;25.0;1;18.2999992371;14.0;10;28.0;
45;1;27.0;17.5;10;25.0;1;18.2999992371;14.0;11;28.0;
46;1;27.0;17.5;10;25.0;1;18.2999992371;14.0;11;28.0;
47;1;27.0;17.5;11;25.0;1;18.2999992371;14.0;11;28.0;
48;1;27.0;17.5;11;25.0;1;18.2999992371;14.0;11;28.0;
49;1;27.0;17.5;11;25.0;1;18.2999992371;15.0;11;28.0;
50;1;27.0;17.5;12;25.0;1;18.2999992371;16.0;11;28.0;
51;1;27.0;17.5;12;25.0;1;18.2999992371;17.0;12;28.0;
52;1;27.0;17.5;12;25.0;1;18.2999992371;18.0;13;28.0;
53;1;27.0;17.5;13;25.0;1;18.2999992371;19.0;14;28.0;
54;1;27.0;17.5;13;25.0;1;18.2999992371;19.0;14;28.0;
55;1;27.0;17.5;13;25.0;1;18.2999992371;19.0;16;28.0;
56;1;27.0;17.5;13;25.0;1;18.2999992371;19.0;16;28.0;
57;1;27.0;17.5;14;26.0;1;18.2999992371;19.0;16;28.0;
58;1;27.5999984741;18.0;15;26.7800006866;1;18.2999992371;19.0;17;28.0;
59;1;28.0680007935;18.3899993896;15;27.3745174408;1;18.2999992371;19.0;17;28.0;
60;1;28.4247112274;18.6872596741;15;27.8194847107;1;18.2999992371;19.0;17;28.0;
61;1;28.6916904449;18.9097423553;16;28.0;1;18.2999992371;19.0;18;28.0;
62;1;28.7999992371;19.0;16;28.0;1;18.2999992371;19.0;18;28.0;
63;1;28.7999992371;19.0;16;28.0;1;18.2999992371;19.0;19;28.0;
64;1;28.7999992371;19.0;15;28.0;1;18.2999992371;19.0;19;28.0;
65;1;28.7999992371;19.0;15;28.0;1;18.2999992371;19.0;20;28.0;
66;1;28.7999992371;19.0;16;28.0;1;18.2999992371;19.0;20;28.0;
67;1;28.7999992371;19.0;17;28.0;1;18.2999992371;19.0;21;28.0;
68;1;28.7999992371;19.0;17;28.0;1;18.2999992371;19.0;21;28.0;
69;1;28.7999992371;19.0;17;28.0;1;18.2999992371;19.0;21;28.0;
70;1;28.7999992371;19.0;18;28.0;1;18.2999992371;19.0;22;28.0;
71;1;28.7999992371;19.0;19;28.0;1;18.2999992371;19.0;23;28.0;
72;2;28.7999992371;19.0;18;28.0;1;18.2999992371;19.0;23;28.0;
73;2;29.7999992371;20.0;17;29.0;1;18.2999992371;19.0;23;28.0;
74;2;30.7999992371;21.0;17;29.1000000238;1;18.2999992371;19.0;23;28.0;
75;2;31.4599990845;22.0;18;29.2088999748;1;18.2999992371;19.0;25;28.0;
76;2;31.5253391266;23.0;19;29.3272645473;1;18.2999992371;19.0;25;28.0;
