Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;13.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;13.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;13.0;10.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;14.0;10.0;6;20.0;1;8.14999961853;10.5;5;21.0;
5;1;15.0;10.0;6;20.0;1;8.14999961853;10.5;4;21.0;
6;1;16.0;10.0;6;20.3999996185;1;9.14999961853;10.5;4;21.0;
7;1;17.0;10.1999998093;5;20.7264003754;2;9.72500038147;10.6999998093;3;22.0;
8;1;17.4358406067;10.3632001877;5;21.8194274902;2;9.95000076294;10.5;3;22.5200001001;
9;1;18.0916557312;10.9097137451;5;22.7316036224;2;10.0670003891;10.7100000381;3;22.9673361778;
10;2;20.0916557312;11.3658018112;4;24.4745616913;2;10.1676511765;10.8792181015;3;23.3272645473;
11;2;22.0916557312;11.7372808456;4;25.1523981094;2;10.2486343384;11.0;3;25.0752841234;
12;2;23.7426567078;12.0336990356;4;25.7088288069;2;10.6419391632;11.7700004578;4;26.5979954004;
13;2;24.4252986908;12.2662630081;4;26.1667488813;2;12.348859787;12.4126424789;3;27.9043157101;
14;2;24.7000484467;12.446267128;4;26.3790287971;2;14.348859787;12.9308347702;3;29.0214660168;
15;2;24.8274173737;12.5;4;26.4910193682;2;16.348859787;13.3366470337;3;29.9861254692;
16;2;26.8301315308;12.5;4;26.6104347706;2;17.5557498932;13.6469516754;3;30.8369827271;
17;2;27.9017810822;12.5;4;26.7374911308;2;18.6424198151;13.879781723;3;31.505875349;
18;2;28.9780158997;12.5;5;26.8723640442;2;19.738822937;14.0;3;31.9789624214;
19;2;30.0589389801;12.5;5;27.0151810646;2;20.8452682495;14.0;3;32.4970645905;
20;2;30.2091083527;12.5;5;27.1660137177;2;21.31183815;14.0;3;33.0593295097;
21;2;30.2996082306;12.5;5;27.3248689175;2;21.4383487701;14.0;3;33.6634473801;
22;2;30.3949203491;12.5;5;27.4916813374;2;21.5742759705;14.0;3;34.3054871559;
23;2;30.4950084686;12.5;5;27.6663062572;2;21.7187347412;14.0;4;34.9798283577;
24;2;30.5997848511;12.5;5;27.8485133648;2;21.8704605103;14.0;4;35.6792192459;
25;2;30.7091083527;12.5;6;28.0379817486;2;22.0278244019;14.0;4;36.394982338;
26;3;30.8227882385;12.5;5;28.2342967987;2;22.1888694763;14.0;4;37.1173725128;
27;3;30.9405784607;12.5;6;28.4369482994;3;23.3514080048;14.3000001907;4;38.8360614777;
28;3;31.0621681213;12.5;6;28.6453323364;3;24.5131130219;14.5;5;39.7007104158;
29;3;31.1871986389;12.5;6;28.8587543964;3;24.6716594696;14.0;6;40.5653091669;
30;3;29.1871986389;13.5;6;29.0764360428;3;22.8248519897;15.0;6;41.4241199493;
31;3;29.0;14.5;6;29.2975239754;3;21.8248519897;15.0;6;42.2730995417;
32;3;29.0;14.6487617493;6;29.5211014748;3;20.8248519897;15.0;6;43.1100995541;
33;3;30.0;16.6487617493;6;29.7462024689;3;20.8248519897;16.0;6;43.9348652363;
34;3;31.0;18.6487617493;6;30.971827507;3;20.3508224487;17.0;6;44.7488334179;
35;3;32.9830970764;21.5;6;31.3069604635;3;19.4557952881;18.0;6;45.5547652245;
36;3;34.1181755066;23.5;6;31.651466608;3;19.2496566772;19.0;6;46.3562617302;
37;3;34.9908828735;25.5;6;32.0051494837;3;19.3327522278;20.0;6;47.1572027206;
38;3;35.2030906677;26.5;6;32.3678452969;3;19.4056663513;21.0;5;47.9611773491;
39;3;35.4207077026;27.5;9;32.7394230366;3;19.4691371918;22.0;5;48.7709417343;
40;3;35.6436538696;27.5;9;33.1197789907;3;19.5240058899;23.0;6;49.5879545212;
41;3;35.8718681335;27.5;8;33.5088255405;3;19.5711479187;24.0;6;50.3611893654;
42;3;36.1052970886;27.5;10;33.906473875;3;19.6000003815;25.0;7;51.0379443169;
43;3;36.3438873291;27.5;10;34.3126125336;3;19.6000003815;26.0;8;51.7390680313;
44;3;36.5875663757;27.5;10;34.7270786762;3;19.6000003815;27.0;8;52.4557781219;
45;3;36.8362464905;27.5;11;35.1496272087;3;20.6000003815;27.0;8;53.1782588959;
46;3;37.0897750854;27.5;14;35.57989645;3;21.6000003815;28.0;9;53.8961582184;
47;3;37.3479385376;27.5;14;36.017374754;3;23.6000003815;29.0;11;54.5991659164;
48;3;37.6104278564;27.5;14;36.4613695145;3;25.6000003815;30.0;11;55.2776012421;
49;4;37.8768196106;27.5;10;51.9109792709;3;27.1374607086;31.0;11;55.9229507446;
50;4;37.0630455017;29.5;10;54.6941204071;3;28.2826652527;30.0;11;56.5282850266;
51;4;37.9304695129;32.0;10;57.1779413223;3;28.7188644409;29.0;10;57.088514328;
52;4;38.6829872131;34.3899993896;10;59.3828907013;3;28.84491539;29.0;10;57.6004695892;
53;4;39.7262878418;36.6872596741;10;61.3370838165;4;29.960105896;30.0;10;59.0628213882;
54;4;41.3068313599;38.3586502075;10;62.9231157303;5;31.0641345978;31.0;9;59.6358720064;
55;5;42.7395896912;38.5646743774;5;74.2263522148;5;31.1570701599;32.0;10;60.185005784;
56;5;45.0718536377;39.6728897095;7;75.9312157631;5;31.2392845154;33.0;10;60.7157697678;
57;6;47.4084854126;40.7735519409;6;77.5153274536;5;31.3113708496;34.0;11;61.2345424891;
58;6;47.9156799316;41.8667755127;6;78.9810237885;5;31.3740825653;34.8970870972;11;61.7481734753;
59;6;48.3383255005;42.9527435303;6;80.2326908112;5;31.4282646179;35.033493042;11;62.2636435032;
60;6;48.7073402405;44.0317153931;6;81.2812547684;5;32.0093193054;34.0;12;62.7230784893;
61;6;46.7073402405;47.9527435303;6;82.2609539032;5;31.5;35.0;12;63.1118502617;
62;6;45.7073402405;50.9527435303;8;83.168847084;5;31.5;35.5559234619;12;63.544028759;
63;6;44.7073402405;53.9527435303;8;83.9349775314;5;31.5;35.7720146179;12;65.0209121704;
64;6;43.7073402405;56.9527435303;9;84.5983877182;5;33.4047050476;35.0;13;65.5827898979;
65;6;43.0999984741;59.9527435303;10;85.199971199;5;34.5221252441;36.0;14;66.1898789406;
