Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;13.0;10.0;4;20.0;2;6.0;12.8999996185;3;22.0;
2;1;13.0;10.0;5;20.0;2;7.15000009537;11.6999998093;3;22.0900000334;
3;1;13.0;10.0;5;20.0;2;8.16349983215;10.6999998093;3;22.1871190071;
4;1;14.0;10.0;5;20.0;2;8.32806777954;10.5;3;22.2917383909;
5;2;15.6000003815;10.0;4;21.0;2;8.34376049042;10.5;3;22.4042263031;
6;2;16.6000003815;10.0;4;21.4999996424;2;9.46595096588;10.5;3;22.5249304771;
7;2;17.6599998474;10.1999998093;4;21.9353003502;2;10.0681095123;10.5;3;22.6541694403;
8;2;18.1611804962;10.3632001877;4;23.1829590797;2;10.0971889496;10.5;3;23.2287653685;
9;2;18.9097747803;10.9097137451;4;24.267437458;2;10.2264719009;10.7100000381;3;23.7334493399;
10;2;20.9097747803;11.3658018112;4;25.2018244267;2;10.3400268555;10.8792181015;3;24.1532578468;
11;2;22.9097747803;11.7372808456;4;26.0066431761;2;10.4344825745;11.0;3;26.0129473209;
12;2;24.2552032471;12.0336990356;5;26.7056586742;2;10.8529129028;11.7700004578;4;27.6574776173;
13;2;25.3955345154;12.2662630081;5;27.3226804733;2;12.5872430801;12.4126424789;5;29.0951218605;
14;2;26.5497436523;12.446267128;5;27.7113106251;2;14.5872430801;12.9308347702;5;30.3518810272;
15;2;27.7184410095;12.5;5;28.0173821449;2;16.5872421265;13.3366470337;5;31.4625301361;
16;2;28.9020843506;12.5;5;28.3487696648;2;17.8879413605;13.6469516754;6;32.4630823135;
17;2;30.1009178162;12.5;5;28.7054548264;2;19.0082912445;13.879781723;6;33.2818861008;
18;2;31.2232723236;12.5;5;29.0869145393;2;20.138425827;14.0;6;33.9008235931;
19;2;31.4521484375;12.5;6;29.4920539856;2;21.2776870728;14.0;6;34.5557665825;
20;2;31.6952323914;12.5;6;29.9191560745;2;21.7750473022;14.0;6;35.2404661179;
21;2;31.9514942169;12.5;6;30.3658571243;2;21.9291038513;14.0;6;35.9471020699;
22;2;32.2195129395;12.5;6;30.8291530609;2;22.0880966187;14.0;6;36.6665449142;
23;2;32.4974899292;12.5;6;31.3054442406;2;22.2499713898;14.0;6;37.3887672424;
24;2;32.7832679749;12.5;6;31.790620327;2;22.4124717712;14.0;6;38.1033678055;
25;2;30.7832660675;13.5;7;32.2801818848;2;22.5732574463;14.0;6;38.8001594543;
26;3;29.7832660675;14.5;6;32.7693967819;2;22.7300338745;14.0;6;39.4697523117;
27;3;29.0;15.5;6;33.2534770966;2;22.8806934357;14.0;6;40.1040582657;
28;3;29.0;16.5;6;33.7277650833;2;23.0234127045;14.0;7;40.6966657639;
29;3;29.0;16.8638820648;6;34.187912941;2;23.1567497253;14.0;7;41.2430458069;
30;3;29.0;17.0939559937;6;34.6300430298;2;21.2796840668;15.0;7;41.7405805588;
31;3;29.0;17.3150215149;6;35.0508718491;2;20.3916301727;16.0;7;42.1884441376;
32;3;30.0;18.5;7;35.4477939606;2;19.4923992157;17.0;7;42.5873603821;
33;3;31.0;19.5;7;35.8189210892;2;18.5821552277;18.0;7;42.9393005371;
34;3;32.0;20.5;7;36.1630792618;2;17.6613426208;19.0;7;43.2471542358;
35;3;33.0;21.5;8;36.4797668457;2;17.4306106567;20.0;7;43.5144128799;
36;3;34.0;22.5;8;36.7690839767;2;17.4907436371;21.0;8;43.744893074;
37;3;35.0;22.5;8;37.0316419601;2;17.5426006317;22.0;8;43.9425086975;
38;3;36.0;22.5;9;37.2684679031;2;17.587064743;23.0;8;44.0;
39;3;36.3610801697;22.5;9;38.4809007645;2;17.6000003815;24.0;9;44.0;
40;3;37.4885406494;23.5;10;38.7004978657;2;17.6000003815;25.0;9;44.0;
41;3;38.6022987366;24.5;10;38.899543047;2;17.6000003815;26.0;10;44.0;
42;3;39.7033691406;25.5;11;39.0797841549;2;17.6000003815;27.0;11;44.0;
43;3;40.7928085327;26.5;11;39.1235172749;2;18.6000003815;25.0;11;44.0;
44;3;41.7999992371;27.5;11;39.1558350325;2;17.6000003815;26.0;12;44.0;
45;3;42.4934997559;27.5;12;39.1887089014;2;18.6000003815;25.0;12;44.0;
46;4;42.5132255554;27.5;11;39.2221269608;2;19.6000003815;25.0;13;44.0;
47;4;42.5332756042;27.5;12;39.2560760975;2;20.6000003815;25.0;14;44.0;
48;4;42.5536460876;27.5;13;39.2905418873;2;21.6000003815;25.0;14;44.0;
49;4;42.5743255615;27.5;12;40.7284142971;2;22.6000003815;25.0;15;44.0;
50;4;43.437046051;28.0;12;41.9069008827;2;23.6000003815;24.0;15;44.0;
51;4;44.1441421509;28.3899993896;12;42.8621233702;2;23.8999996185;24.0;16;44.0;
