Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;13.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;13.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;13.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;2;14.6000003815;10.0;4;21.0;2;8.14999961853;10.6999998093;4;22.0;
5;2;15.6000003815;10.0;4;21.0900000334;2;8.29999923706;10.5;4;22.0900000334;
6;2;16.6539993286;10.0;4;21.5980186462;2;9.39524936676;10.5;4;22.1871190071;
7;2;17.7188110352;10.1999998093;4;22.0418490171;2;9.99210166931;10.5;4;22.2917383909;
8;2;18.2251091003;10.3632001877;4;23.3017349243;2;10.0156412125;10.5;4;22.8371437788;
9;2;18.9810409546;10.9097137451;4;24.3994617462;2;10.1383571625;10.7100000381;4;23.3113827705;
10;2;20.9810409546;11.3658018112;4;25.3481024504;2;10.2450618744;10.8792181015;4;23.6996542215;
11;2;22.9810409546;11.7372808456;4;26.1681330204;2;10.3324222565;11.0;4;25.4997080564;
12;2;24.3520965576;12.0336990356;5;26.8832330704;2;10.7374343872;11.7700004578;5;27.0797379017;
13;2;24.0916557312;12.7364044189;5;27.5170819759;2;12.4572515488;12.4126424789;5;28.4485538006;
14;2;25.0916557312;12.9711771011;5;27.923101902;2;14.4572515488;12.9308347702;5;29.6330289841;
15;2;27.0916557312;12.5;5;28.2468910217;2;16.4572525024;13.3366470337;5;30.669192791;
16;2;29.0397911072;12.5;5;28.5960328579;2;17.7094402313;13.6469516754;4;31.5947263241;
17;2;30.2492752075;12.5;5;28.9701628685;2;18.8129119873;13.879781723;4;32.3400559425;
18;2;31.3820972443;12.5;6;29.3683638573;2;19.9265136719;14.0;4;32.8895044327;
19;2;31.6210174561;12.5;6;29.7891087532;2;21.0501403809;14.0;3;33.4816474915;
20;2;31.8734664917;12.5;6;30.2302284241;2;21.5333709717;14.0;3;34.1130428314;
21;2;32.1381378174;12.5;6;30.6889076233;2;21.6754341125;14.0;3;34.7785673141;
22;3;32.4133453369;12.5;5;31.1617178917;2;21.825176239;14.0;3;35.4714341164;
23;3;32.6970291138;12.5;5;31.6446905136;2;21.9810714722;14.0;4;36.1833543777;
24;3;32.9868164062;12.5;5;32.1334280968;2;22.141254425;14.0;4;36.9048519135;
25;3;30.9868144989;13.5;5;32.6232500076;2;22.3035907745;14.0;6;37.6257123947;
26;3;29.9868144989;14.5;5;33.1093654633;2;22.4657840729;14.0;6;38.3355398178;
27;3;29.0;15.5;4;33.587059021;2;22.6254959106;14.0;5;39.0243473053;
28;3;29.0;16.5;5;34.0518712997;2;22.7804775238;14.0;5;39.6831235886;
29;3;29.0;17.0259361267;5;34.4997692108;2;22.9287014008;14.0;5;40.3043012619;
30;3;29.0;17.2498855591;5;34.927280426;2;21.0684661865;15.0;5;40.8820743561;
31;3;29.0;17.463640213;4;35.3315906525;2;20.1984672546;16.0;5;41.4125490189;
32;3;29.0;19.463640213;3;35.7105960846;2;19.3178215027;17.0;5;41.8937177658;
33;3;29.0;21.463640213;3;36.0629110336;2;18.4260864258;18.0;6;42.3252954483;
34;3;29.0;23.463640213;3;37.3878383636;2;17.523191452;19.0;5;42.7084550858;
35;3;30.0;26.463640213;4;37.8053075075;2;17.3094024658;20.0;6;43.0455055237;
36;3;32.0;26.463640213;5;38.2088427544;2;17.3852386475;21.0;6;43.3395690918;
37;3;33.7518348694;26.463640213;6;38.6004405022;2;17.4514026642;22.0;6;43.5942716599;
38;3;34.8401527405;26.5;6;38.9824467897;2;17.5087108612;23.0;6;43.8134851456;
39;3;35.9376068115;27.5;7;39.357436657;2;17.5580348969;24.0;7;44.0;
40;3;37.0448455811;27.5;7;39.7280960083;2;17.6000003815;25.0;7;44.0;
41;3;38.1624794006;27.5;7;40.097114563;2;17.6000003815;26.0;7;44.0;
42;4;39.2910766602;27.5;7;40.3852276802;2;17.6000003815;27.0;8;44.0;
43;4;40.231136322;27.5;6;40.6384141445;2;18.6000003815;25.0;8;44.0;
44;4;40.3830490112;27.5;6;40.9117956161;2;17.6000003815;26.0;9;44.0;
45;4;38.547077179;28.5;5;41.2055435181;2;17.6000003815;27.0;10;44.0;
46;4;37.723323822;29.5;5;41.5195090771;2;18.6000003815;25.0;10;44.0;
47;4;36.9117050171;30.5;6;41.8531758785;2;19.6000003815;25.0;11;44.0;
48;4;36.1119041443;31.5;6;42.2056193352;2;20.6000003815;25.0;11;44.0;
49;4;35.3233718872;32.5;6;44.0075340271;2;21.6000003815;25.0;12;44.0;
50;4;35.1705169678;34.0;6;45.5702519417;2;22.6000003815;25.0;13;44.0;
51;4;35.0984649658;35.2597389221;7;46.9273576736;2;23.6000003815;25.0;13;44.0;
52;4;35.7263793945;35.7122917175;7;49.1138758659;2;23.8999996185;24.0;14;44.0;
53;4;37.2739067078;37.0717582703;8;50.053855896;2;23.8999996185;24.0;14;44.0;
54;5;38.6698532104;38.2820510864;7;50.791138649;2;23.8999996185;24.0;14;44.0;
55;6;40.9620361328;38.2820510864;6;52.5047028065;2;23.8999996185;24.0;15;44.0;
56;6;43.2560119629;39.2820510864;7;53.1219776869;2;23.8999996185;24.0;15;44.0;
57;6;44.5489196777;40.2820510864;6;53.6895259619;2;23.8999996185;24.0;15;44.0;
58;6;42.8378982544;42.8879699707;6;54.2483000755;2;23.8999996185;24.0;17;44.0;
59;7;42.1201972961;44.9109268188;5;54.7940651178;2;23.8999996185;24.0;17;44.0;
60;7;42.393283844;45.8656044006;6;55.3230906725;2;23.8999996185;24.0;17;44.0;
61;7;42.6549301147;47.5644836426;6;55.8322640657;2;23.8999996185;24.0;18;44.0;
62;7;42.9032821655;48.6121139526;7;56.3191601038;2;23.8999996185;24.0;18;44.0;
63;7;41.6861724854;50.0084648132;7;56.7820661068;2;23.8999996185;24.0;19;44.0;
64;7;40.7150993347;52.0342330933;8;57.2199677229;2;23.8999996185;24.0;19;44.0;
65;8;39.7447090149;54.0605239868;9;57.6324952841;2;23.8999996185;24.0;18;44.0;
66;8;38.7749786377;56.0873298645;10;58.0198503733;2;23.8999996185;24.0;18;44.0;
67;8;37.8059005737;58.1146240234;10;58.3827092648;2;23.8999996185;24.0;19;44.0;
