Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;13.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;13.0;10.0;5;20.0;2;7.0;11.8999996185;3;22.0;
3;1;13.0;10.0;6;20.0;2;8.14999961853;10.6999998093;3;22.0900000334;
4;1;14.0;10.0;6;20.0;2;8.31349945068;10.5;3;22.1871190071;
5;1;15.0;10.0;6;20.0;2;8.32806777954;10.5;2;22.2917383909;
6;1;16.0;10.0;6;20.3999996185;2;9.44064044952;10.5;2;22.4042263031;
7;1;17.0;10.1999998093;6;20.7264003754;2;10.0409517288;10.5;2;22.5249304771;
8;1;17.4358406067;10.3632001877;6;21.8194274902;2;10.0681095123;10.5;2;23.0894187689;
9;1;18.0916557312;10.9097137451;6;22.7316036224;2;10.1951189041;10.7100000381;2;23.5836213827;
10;1;19.0916557312;11.3658018112;6;23.4745616913;2;10.3063154221;10.8792181015;2;23.9926425219;
11;1;20.0916557312;11.7372808456;6;24.0673980713;2;10.3983440399;11.0;2;25.8316864967;
12;1;21.0916557312;12.0336990356;6;24.5325260162;2;10.8121290207;11.7700004578;2;27.4540388584;
13;1;21.7195167542;12.2662630081;6;24.892534256;2;12.541469574;12.4126424789;2;28.8682081699;
14;1;21.9355201721;12.446267128;6;25.0;2;14.541469574;12.9308347702;2;30.1005516052;
15;1;22.0;12.5;6;25.0;2;16.541469574;13.3366470337;2;31.1863336563;
16;1;23.9355201721;12.5;6;25.0;3;17.8257961273;13.6469516754;1;32.1621966362;
17;1;24.9355201721;12.5;6;25.0;3;18.9405918121;13.879781723;1;32.9572491646;
18;1;25.9355201721;12.5;7;25.0;3;20.0653820038;14.0;1;33.5542383194;
19;1;26.9355201721;12.5;7;25.0;3;21.1997051239;14.0;1;34.1899633408;
20;1;27.0;12.5;7;25.0;3;21.692741394;14.0;1;34.8591008186;
21;1;27.0;12.5;7;25.0;3;21.843296051;14.0;1;35.5546751022;
22;1;27.0;12.5;7;25.0;3;21.9998016357;14.0;1;36.2682390213;
23;1;27.0;12.5;7;25.0;3;22.1603527069;14.0;1;36.9902019501;
24;1;27.0;12.5;7;25.0;3;22.3227958679;14.0;1;37.7102985382;
25;1;27.0;12.5;7;25.0;3;22.4848175049;14.0;1;38.4181499481;
26;1;27.0;12.5;7;25.0;3;22.6440830231;14.0;2;39.1038570404;
27;1;27.0;12.5;7;25.0;3;22.7983665466;14.0;3;39.758556366;
28;1;27.0;12.5;7;25.0;4;23.9456748962;14.5;2;41.374874115;
29;1;27.0;12.5;7;25.0;4;25.0843467712;14.5;2;42.1072274446;
30;1;27.0;12.5;7;25.0;4;23.4741249084;15.0;2;42.8156934977;
31;1;27.0;12.5;7;25.0;4;22.6335296631;16.0;2;43.50137043;
32;1;27.0;12.5;7;25.0;4;21.7878074646;17.0;2;44.1671930552;
33;1;27.0;12.5;7;25.0;4;20.9376182556;18.0;2;44.8175876141;
34;1;27.0;12.5;7;25.0;4;20.0839576721;19.0;2;45.4580519199;
35;1;27.0;13.5;9;25.0;4;19.928062439;20.0;3;46.0946967602;
36;1;27.0;14.5;9;25.0;4;20.071308136;21.0;3;46.733777523;
37;1;27.0;15.5;9;25.0;4;20.2150993347;22.0;3;47.3812375069;
38;1;27.0;16.5;10;25.0;4;20.3607788086;23.0;3;48.0209121704;
39;1;27.0;17.5;10;25.0;4;20.5047054291;24.0;3;48.5427899361;
40;1;27.0;17.5;10;25.0;4;20.622127533;25.0;3;49.1086950302;
41;1;27.0;17.5;9;25.0;4;20.7494564056;26.0;3;49.7161855698;
42;2;27.0;17.5;7;25.0;4;20.8861427307;27.0;3;50.3611893654;
