Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;13.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;13.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;13.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;14.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;15.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
6;1;16.0;10.0;5;20.3999996185;1;9.14999961853;10.5;5;21.0;
7;1;17.0;10.1999998093;5;20.7264003754;1;9.72500038147;10.5;5;21.0;
8;1;17.4358406067;10.3632001877;5;21.8194274902;1;9.72500038147;10.5;5;21.4200000763;
9;1;18.0916557312;10.9097137451;5;22.7316036224;1;9.81949996948;10.7100000381;5;21.758436203;
10;1;19.0916557312;11.3658018112;5;23.4745616913;1;9.8956489563;10.8792181015;5;22.0;
11;2;21.0916557312;11.7372808456;4;25.0673980713;2;9.94999980927;11.1999998093;4;24.5400009155;
12;2;23.0916557312;12.0336990356;5;25.6175260544;2;10.5215005875;11.7700004578;5;25.9852849245;
13;2;24.7426567078;12.2662630081;5;26.0688370466;2;12.2109994888;12.4126424789;5;27.2054134607;
14;2;25.7974376678;12.446267128;5;26.2742146254;2;14.2109994888;12.9308347702;5;28.2274179459;
15;2;26.8561840057;12.5;5;26.3790287971;2;16.2110004425;13.3366470337;5;29.0880752802;
16;2;27.9190731049;12.5;5;26.4910193682;2;17.3536891937;13.6469516754;5;29.82655406;
17;2;28.9862670898;12.5;5;26.6104347706;2;18.4150733948;13.879781723;5;30.375654459;
18;2;29.96626091;12.5;5;26.7374911308;2;19.4845237732;14.0;5;30.7230784893;
19;2;30.0424957275;12.5;6;26.8723640442;2;20.5626926422;14.0;5;31.1118502617;
20;2;30.123418808;12.5;5;27.0151810646;2;21.0001659393;14.0;5;31.544028759;
21;2;30.2091083527;12.5;5;27.1660137177;2;21.0974063873;14.0;5;32.0209121704;
22;2;30.2996082306;12.5;5;27.3248689175;2;21.2047042847;14.0;5;32.5427899361;
23;2;30.3949203491;12.5;5;27.4916813374;2;21.3221263885;14.0;6;33.1086950302;
24;2;30.4950084686;12.5;5;27.6663062572;2;21.4494552612;14.0;6;33.7161855698;
25;2;30.5997848511;12.5;5;27.8485133648;2;21.5861415863;14.0;6;34.3611893654;
26;2;30.7091083527;12.5;5;28.0379817486;2;21.7312660217;14.0;6;35.0379443169;
27;2;30.8227882385;12.5;5;28.2342967987;2;21.8835372925;14.0;7;35.7390680313;
28;2;30.9405784607;12.5;5;28.4369482994;2;22.0412902832;14.0;7;36.4557781219;
29;2;31.0621681213;12.5;5;28.6453323364;2;22.2025489807;14.0;7;37.1782588959;
30;2;31.1871986389;12.5;6;28.8587543964;2;20.36510849;15.0;7;37.8961582184;
31;2;31.3152523041;12.5;6;29.0764360428;2;19.5266342163;16.0;7;38.5991659164;
32;2;31.4458618164;12.5;6;29.2975239754;2;18.6848106384;17.0;7;39.2776012421;
33;2;31.5785140991;14.5;6;29.5211014748;2;17.8374595642;18.0;7;39.9229507446;
34;2;31.7126617432;16.5;6;29.7462024689;2;16.9826622009;19.0;7;40.5282850266;
35;2;31.8477210999;18.5;6;29.971827507;2;16.818862915;20.0;8;41.088514328;
36;2;31.9830970764;20.5;6;30.1969604492;2;16.9449157715;21.0;8;41.6004695892;
37;2;32.1181755066;22.5;6;30.4205875397;2;17.0601062775;22.0;8;42.0628213882;
38;2;32.2523536682;22.5;6;30.6417155266;2;17.1641349792;23.0;9;42.4758720398;
39;3;32.3850288391;22.5;6;30.8593888283;2;17.2570705414;24.0;9;42.8412618637;
40;3;32.5156326294;22.5;6;31.0727062225;2;17.3392829895;25.0;10;43.1616458893;
41;3;32.6436233521;22.5;7;31.2808356285;2;17.4113693237;26.0;10;43.4403705597;
42;3;32.7685012817;22.5;7;31.4830260277;2;17.4740829468;27.0;11;43.6811828613;
43;3;32.8898162842;22.5;7;31.6786170006;2;18.5282669067;25.0;12;43.8879890442;
44;3;33.0071716309;22.5;8;31.8670463562;2;17.574798584;26.0;12;44.0;
45;3;33.1202278137;22.5;8;32.0478525162;2;17.6000003815;27.0;12;44.0;
46;3;33.2287101746;22.5;8;32.2206764221;2;18.6000003815;25.0;14;44.0;
47;3;33.3324050903;22.5;8;33.3852591515;2;19.6000003815;25.0;14;44.0;
48;3;34.4311561584;23.5;9;33.6314381361;2;20.6000003815;25.0;14;44.0;
49;3;35.5248641968;24.5;9;33.8762607574;2;21.6000003815;25.0;15;44.0;
50;3;36.325756073;25.5;10;34.1201194525;2;22.6000003815;25.0;15;44.0;
51;3;36.4720726013;26.5;10;35.5329531431;2;23.6000003815;25.0;16;44.0;
52;3;37.319770813;28.0;11;36.7234110832;2;23.8999996185;24.0;16;44.0;
53;3;38.0340461731;28.3899993896;11;37.7255398035;2;23.8999996185;24.0;17;44.0;
54;3;38.6353225708;28.6872596741;11;38.5750263929;2;23.8999996185;24.0;18;44.0;
55;3;38.030380249;28.9097423553;12;39.1569180489;2;23.8999996185;24.0;18;44.0;
56;4;39.2776107788;29.0;8;54.5552649498;2;23.8999996185;24.0;19;44.0;
57;4;40.7331619263;30.0;9;56.0008187294;2;23.8999996185;24.0;19;44.0;
58;4;41.970489502;31.0;9;57.3488693237;2;23.8999996185;24.0;19;44.0;
59;4;42.2063369751;32.0;9;58.5892095566;2;23.8999996185;24.0;20;44.0;
60;4;42.4408988953;33.0;11;59.7185044289;2;23.8999996185;24.0;20;44.0;
61;4;42.674369812;34.0;10;60.7392904758;2;23.8999996185;24.0;21;44.0;
62;4;42.9069061279;35.0;10;61.6584675312;2;23.8999996185;24.0;21;44.0;
63;4;43.1385917664;36.0;11;62.4856789112;2;23.8999996185;24.0;21;44.0;
64;5;43.3694267273;37.0;11;63.1631908417;2;23.8999996185;24.0;22;44.0;
65;5;43.558139801;38.0;11;63.7408647537;2;23.8999996185;24.0;23;44.0;
66;5;43.7278251648;39.0;12;64.1696634293;2;23.8999996185;24.0;23;44.0;
67;5;43.9017982483;40.0;13;64.4652686119;2;23.8999996185;24.0;24;44.0;
68;5;44.079158783;41.0;13;64.7649092674;2;23.8999996185;24.0;24;44.0;
