Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;13.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;13.0;10.0;5;20.0;2;7.0;11.8999996185;4;22.0;
3;1;13.0;10.0;5;20.0;2;8.14999961853;10.6999998093;4;22.0900000334;
4;1;14.0;10.0;5;20.0;2;8.31349945068;10.5;4;22.1871190071;
5;1;15.0;10.0;5;20.0;2;8.32806777954;10.5;4;22.2917383909;
6;1;16.0;10.0;5;20.3999996185;2;9.44064044952;10.5;4;22.4042263031;
7;1;17.0;10.1999998093;5;20.7264003754;2;10.0409517288;10.5;3;22.5249304771;
8;1;17.4358406067;10.3632001877;5;21.8194274902;2;10.0681095123;10.5;3;23.0894187689;
9;1;18.0916557312;10.9097137451;5;22.7316036224;2;10.1951189041;10.7100000381;3;23.5836213827;
10;1;19.0916557312;11.3658018112;5;23.4745616913;2;10.3063154221;10.8792181015;3;23.9926425219;
11;2;21.0916557312;11.7372808456;3;25.0673980713;2;10.3983440399;11.0;3;25.8316864967;
12;2;23.0916557312;12.0336990356;4;25.5625259876;2;10.8121290207;11.7700004578;4;27.4540388584;
13;2;24.7096557617;12.2662630081;4;25.9531252384;2;12.541469574;12.4126424789;4;28.8682081699;
14;2;25.7280101776;12.446267128;4;26.091766119;2;14.541469574;12.9308347702;4;30.1005516052;
15;2;26.7467155457;12.5;4;26.1235172749;2;16.541469574;13.3366470337;4;31.1863336563;
16;2;27.7657661438;12.5;4;26.1558350325;2;17.8257961273;13.6469516754;4;32.1621966362;
17;2;28.78515625;12.5;4;26.1887089014;2;18.9405918121;13.879781723;4;32.9572491646;
18;2;29.7132263184;12.5;4;26.2221269608;2;20.0653820038;14.0;4;33.5542383194;
19;2;29.7332763672;12.5;4;26.2560760975;2;21.1997051239;14.0;4;34.1899633408;
20;2;29.7536449432;12.5;4;26.2905418873;2;21.692741394;14.0;4;34.8591008186;
21;2;29.7743244171;12.5;6;26.3255085945;2;21.843296051;14.0;4;35.5546751022;
22;2;29.7953052521;12.5;6;26.3609591722;2;21.9998016357;14.0;4;36.2682390213;
23;2;29.816576004;12.5;6;26.3968753815;2;22.1603527069;14.0;4;36.9902019501;
24;2;29.8381252289;12.5;6;26.4332377911;2;22.3227958679;14.0;4;37.7102985382;
25;2;29.0;13.2166185379;7;26.4700255394;2;22.4848175049;14.0;6;38.4181499481;
26;3;29.0;13.2350130081;6;26.5072168112;2;22.6440830231;14.0;6;39.1038570404;
27;3;29.0;13.2536087036;6;26.5447884798;2;22.7983665466;14.0;6;39.758556366;
28;3;29.0;13.2723941803;6;26.5827163458;2;22.9456748962;14.0;7;40.374874115;
29;3;29.0;13.2913579941;6;26.6209751368;2;23.0843467712;14.0;7;40.947227478;
30;3;29.0;13.3104877472;6;26.6595385075;2;21.2131252289;15.0;7;41.4719495773;
31;3;29.0;13.3297691345;5;26.6983793974;2;20.3311882019;16.0;7;41.9472465515;
32;3;29.0;13.3491897583;5;26.7374696732;2;19.438129425;17.0;7;42.3730211258;
33;3;30.0;15.3491897583;5;26.7767804861;2;18.5339279175;18.0;6;42.7505970001;
34;3;30.0660686493;17.3491897583;4;26.8162822723;2;17.6188831329;19.0;6;43.0823974609;
35;3;30.0897693634;19.3491897583;4;26.8559447527;2;17.3935394287;20.0;6;43.3716182709;
36;3;30.1135673523;21.3491897583;4;26.8957372904;2;17.4586143494;21.0;7;43.6219272614;
37;3;30.1374416351;22.5;5;26.9356285334;2;17.5149345398;22.0;7;43.8372087479;
38;3;30.1613769531;22.5;5;26.9755871296;2;17.5633716583;23.0;9;44.0;
39;3;30.1853523254;22.5;5;27.015581131;2;17.6000003815;24.0;10;44.0;
40;3;30.2093486786;22.5;5;27.0555787086;2;17.6000003815;25.0;10;44.0;
41;3;30.2333469391;22.5;5;27.0955479145;2;17.6000003815;26.0;12;44.0;
42;3;31.2573280334;23.5;6;28.135456562;2;17.6000003815;27.0;12;44.0;
43;3;32.2812728882;24.5;6;28.2152731419;2;18.6000003815;25.0;12;44.0;
44;3;32.3051643372;25.5;6;28.2961499691;2;17.6000003815;26.0;14;44.0;
45;3;32.3289794922;26.5;7;28.3780574799;2;17.6000003815;27.0;13;44.0;
46;3;31.0;28.5;7;28.4609636068;2;18.6000003815;25.0;13;44.0;
47;3;31.0;29.4639015198;8;28.5448340178;2;19.6000003815;25.0;14;44.0;
48;4;31.0;29.5147857666;8;28.6296315193;2;20.6000003815;25.0;14;44.0;
49;4;31.0;29.5663642883;8;28.7153167725;2;21.6000003815;25.0;15;44.0;
50;4;31.0;29.6186218262;9;28.801846981;2;22.6000003815;25.0;15;44.0;
51;4;31.0;29.6715297699;9;28.8891772032;2;23.6000003815;25.0;16;44.0;
52;4;32.0;28.4816627502;10;28.9772597551;2;23.8999996185;24.0;15;44.0;
53;4;32.5146598816;28.5169792175;10;30.1203446388;2;23.8999996185;24.0;17;44.0;
54;4;33.1521530151;29.073392868;11;31.046595335;2;23.8999996185;24.0;17;44.0;
55;4;33.6576118469;29.5220718384;12;31.7904412746;2;23.8999996185;24.0;17;44.0;
56;4;34.0516891479;29.8802680969;12;32.3877153397;2;23.8999996185;24.0;16;44.0;
57;6;34.3558959961;30.165927887;5;44.2233959436;2;23.8999996185;24.0;16;44.0;
58;6;35.5012588501;30.0;5;45.0137840509;2;23.8999996185;24.0;17;44.0;
59;6;34.7999992371;33.0;5;45.7647910118;2;23.8999996185;24.0;17;44.0;
60;6;34.7999992371;34.9376716614;5;46.4718043804;2;23.8999996185;24.0;17;44.0;
61;7;35.7999992371;34.5305213928;5;47.1321032047;2;23.8999996185;24.0;16;44.0;
62;7;36.6467704773;34.0;5;47.7447304726;2;23.8999996185;24.0;17;44.0;
63;7;36.6822662354;36.0;5;48.3102483749;2;23.8999996185;24.0;18;44.0;
64;7;36.7173309326;38.0;5;49.8304362297;2;23.8999996185;24.0;18;44.0;
65;7;37.7519264221;41.0;5;50.3479571342;2;23.8999996185;24.0;19;44.0;
66;7;38.7860221863;44.0;5;50.8272328377;3;23.8999996185;24.0;18;44.0;
67;7;38.8195877075;47.0;5;52.2718019485;3;23.8999996185;24.0;19;44.0;
68;7;39.8525848389;48.0;6;52.7452765703;3;23.8999996185;24.0;19;44.0;
69;7;40.8849983215;50.0;6;53.5683015585;3;23.8999996185;24.0;20;44.0;
70;7;40.9167938232;51.6175918579;6;54.3364981413;3;23.8999996185;24.0;20;44.0;
71;7;40.9479522705;52.6531944275;6;55.0548552275;3;23.8999996185;24.0;20;44.0;
72;7;40.9784545898;54.6903839111;7;55.7292231321;3;23.8999996185;24.0;20;45.3199996948;
73;8;41.0082855225;56.4715766907;6;56.3657875061;3;24.1970005035;24.4200000763;20;46.3582401276;
74;8;41.0374221802;57.5752029419;6;57.9700399637;3;24.4306030273;24.7314720154;21;48.1666984558;
75;8;42.0658607483;59.6848106384;9;58.3991152048;4;25.6125068665;25.9579029083;20;48.5926294327;
76;8;43.0935821533;61.8005218506;11;58.839017868;5;26.6993408203;27.0;16;53.8878645897;
77;8;43.1205863953;65.8335418701;14;59.2895302773;5;27.7565040588;29.0;17;54.2735536098;
78;8;43.1468658447;68.9148406982;15;59.7503526211;5;27.0527992249;32.0;18;54.4638823271;
79;8;43.1724128723;71.2008209229;18;60.2210923433;5;27.0625991821;35.0;18;54.6518000364;
80;8;43.197227478;73.2914581299;18;60.6657377481;5;26.4319877625;37.6059188843;18;54.8369715214;
81;9;43.2000007629;76.386680603;18;61.1157996655;5;25.4737663269;39.0;18;55.0190999508;
