Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;13.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;13.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;13.0;10.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;14.0;10.0;6;20.0;1;8.14999961853;10.5;5;21.0;
5;1;15.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
6;1;16.0;10.0;5;20.3999996185;1;9.14999961853;10.5;5;21.0;
7;1;17.0;10.1999998093;5;20.7264003754;2;9.72500038147;10.6999998093;4;22.0;
8;1;17.4358406067;10.3632001877;5;21.8194274902;2;9.95000076294;10.5;4;22.5200001001;
9;2;18.6916561127;10.9097137451;4;23.7316036224;2;10.0670003891;10.7100000381;4;22.9673361778;
10;2;20.6916561127;11.3658018112;4;24.5045616627;2;10.1676511765;10.8792181015;4;23.3272645473;
11;2;22.6916561127;11.7372808456;4;25.1279890537;2;10.2486343384;11.0;4;25.0752841234;
12;2;23.7280101776;12.0336990356;4;25.6242921352;2;10.6419391632;11.7700004578;5;26.5979954004;
13;2;24.3745765686;12.2662630081;4;26.0160515308;2;12.348859787;12.4126424789;5;27.9043157101;
14;2;24.6096305847;12.446267128;4;26.1558350325;2;14.348859787;12.9308347702;5;29.0214660168;
15;2;24.6935005188;12.5;4;26.1887089014;2;16.348859787;13.3366470337;5;29.9861254692;
16;2;26.6487464905;12.5;4;26.2221269608;2;17.5557498932;13.6469516754;5;30.8369827271;
17;2;27.6687965393;12.5;4;26.2560760975;2;18.6424198151;13.879781723;5;31.505875349;
18;2;28.6891651154;12.5;5;26.2905418873;2;19.738822937;14.0;5;31.9789624214;
19;2;29.7098445892;12.5;5;26.3255085945;2;20.8452682495;14.0;5;32.4970645905;
20;2;29.7953052521;12.5;6;26.3609591722;2;21.31183815;14.0;5;33.0593295097;
21;2;29.0;12.908288002;6;26.3968753815;2;21.4383487701;14.0;5;33.6634473801;
22;2;29.8381252289;12.5;6;26.4332377911;2;21.5742759705;14.0;5;34.3054871559;
23;2;29.8599433899;12.5;6;26.4700255394;2;21.7187347412;14.0;6;34.9798283577;
24;3;29.8820152283;12.5;5;26.5072168112;2;21.8704605103;14.0;6;35.6792192459;
25;3;29.9043292999;12.5;5;26.5447884798;2;22.0278244019;14.0;6;36.394982338;
26;3;29.9268722534;12.5;5;26.5827163458;2;22.1888694763;14.0;6;37.1173725128;
27;3;29.9496307373;12.5;5;26.6209751368;2;22.3514080048;14.0;7;37.8360614777;
28;3;29.9725856781;12.5;5;26.6595385075;2;22.5131130219;14.0;7;38.5407104492;
29;3;29.9957237244;12.5;5;26.6983793974;2;22.6716594696;14.0;7;39.2215652466;
30;3;29.0;13.3491897583;5;26.7374696732;2;20.8248519897;15.0;7;39.8699960709;
31;3;29.0;13.3687343597;5;26.7767804861;2;19.8248519897;15.0;7;40.4789276123;
32;3;29.0;13.3883905411;5;26.8162822723;2;18.8248519897;15.0;7;41.0431089401;
33;3;30.0;15.3883905411;5;26.8559447527;2;18.8248519897;16.0;7;41.5592107773;
34;3;30.1135673523;17.3883895874;6;26.8957372904;2;18.3508224487;17.0;7;42.0257549286;
35;3;30.1374416351;19.3883895874;6;26.9356285334;2;17.4557952881;18.0;7;42.4429149628;
36;3;30.1613769531;21.3883895874;7;26.9755871296;2;17.2496566772;19.0;7;42.8122329712;
37;3;30.1853523254;22.5;8;27.015581131;2;17.3327522278;20.0;7;43.1362905502;
38;3;30.2093486786;22.5;9;27.0555787086;2;17.4056663513;21.0;9;43.418387413;
39;3;30.2333469391;22.5;10;27.0955479145;2;17.4691371918;22.0;10;43.6622467041;
40;3;30.2573280334;22.5;10;28.135456562;2;17.5240058899;23.0;10;43.8717689514;
41;3;31.2812728882;23.5;10;28.3452731371;2;17.5711479187;24.0;12;44.0;
42;3;32.3051643372;24.5;11;28.5818769932;2;17.6000003815;25.0;12;44.0;
43;3;33.1491241455;25.5;11;28.8487744331;2;17.6000003815;26.0;13;44.0;
44;3;33.3092651367;26.5;13;29.1496783495;2;17.6000003815;27.0;13;44.0;
45;3;32.3763122559;27.5;14;29.488421917;2;18.6000003815;25.0;14;44.0;
46;3;31.0;28.5;14;29.8688316345;2;17.6000003815;26.0;15;44.0;
47;4;31.0;28.6859416962;12;40.2945518494;2;18.6000003815;25.0;15;44.0;
48;4;32.0;29.7052497864;13;41.168817997;2;19.6000003815;25.0;15;44.0;
49;4;33.0;30.724407196;13;42.0685799122;2;20.6000003815;25.0;15;44.0;
50;4;33.0;31.7434005737;13;42.9941160679;2;21.6000003815;25.0;15;44.0;
51;4;33.0;32.7622146606;14;43.9450273514;2;22.6000003815;25.0;15;44.0;
52;4;33.0;33.7808418274;14;46.2081027031;2;23.6000003815;24.0;15;44.0;
53;4;33.5999984741;35.3120727539;14;48.2992300987;2;23.8999996185;24.0;16;44.0;
54;4;34.0680007935;36.7332458496;15;50.2465789318;2;23.8999996185;24.0;16;44.0;
55;4;34.4247131348;38.061580658;15;52.0758419037;2;23.8999996185;24.0;18;44.0;
56;4;34.6916885376;39.3150024414;15;53.6577577591;2;23.8999996185;24.0;18;44.0;
57;4;34.7999992371;40.4360275269;15;55.0581469536;2;23.8999996185;24.0;18;44.0;
58;4;34.7999992371;41.4665870667;15;56.436674118;2;23.8999996185;24.0;19;44.0;
59;4;34.7999992371;42.4968986511;15;57.771351099;2;23.8999996185;24.0;19;44.0;
60;4;34.7999992371;43.5269317627;16;59.0410048962;3;23.8999996185;24.0;13;59.0;
61;4;34.7999992371;45.5566482544;17;60.1227042675;3;22.8999996185;26.0;14;59.75;
62;4;34.7999992371;47.386013031;19;61.085103035;4;22.8999996185;28.0;13;60.4193744659;
63;4;34.7999992371;48.4150047302;19;61.9580039978;4;22.8999996185;30.0;13;61.0072898865;
64;5;34.7999992371;49.4435920715;20;62.736017704;4;22.8999996185;32.0;14;61.5162696838;
65;5;35.7999992371;48.7999992371;21;63.4188330173;4;22.8999996185;34.0;14;61.9513263702;
66;5;36.7999992371;49.7999992371;21;64.0102558136;4;23.6000003815;35.0;14;62.3190898895;
67;5;36.8719749451;50.7999992371;21;64.5170218945;4;24.6000003815;36.0;15;62.6270179749;
