Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;13.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;13.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;13.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;14.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;15.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
6;1;16.0;10.0;5;20.3999996185;1;9.14999961853;10.5;5;21.0;
7;1;17.0;10.1999998093;5;20.7264003754;1;9.72500038147;10.5;5;21.0;
8;1;17.4358406067;10.3632001877;5;21.8194274902;1;9.72500038147;10.5;5;21.4200000763;
9;1;18.0916557312;10.9097137451;5;22.7316036224;1;9.81949996948;10.7100000381;5;21.758436203;
10;1;19.0916557312;11.3658018112;5;23.4745616913;1;9.8956489563;10.8792181015;5;22.0;
11;1;20.0916557312;11.7372808456;5;24.0673980713;1;9.94999980927;11.0;5;23.5400009155;
12;1;21.0916557312;12.0336990356;6;24.5325260162;1;10.296500206;11.7700004578;6;24.8252849579;
13;1;22.0916557312;12.2662630081;6;24.892534256;1;11.9499998093;12.4126424789;6;25.8616695404;
14;1;23.0916557312;12.446267128;6;25.0;1;12.9499998093;12.9308347702;6;26.6732940674;
15;1;24.0916557312;12.5;5;25.0;1;13.9499998093;13.3366470337;6;27.2939033508;
16;1;25.0916557312;12.5;5;25.0;1;14.9499998093;13.6469516754;6;27.759563446;
17;1;26.0916557312;12.5;5;25.0;1;15.9499998093;13.879781723;6;28.0;
18;1;27.0;12.5;5;25.0;1;16.9500007629;14.0;6;28.0;
19;1;27.0;12.5;5;25.0;1;17.9500007629;14.0;6;28.0;
20;1;27.0;12.5;6;25.0;1;18.2999992371;14.0;6;28.0;
21;1;27.0;12.5;7;25.0;1;18.2999992371;14.0;6;28.0;
22;1;27.0;12.5;7;25.0;1;18.2999992371;14.0;6;28.0;
23;1;27.0;12.5;7;25.0;1;18.2999992371;14.0;7;28.0;
24;1;27.0;12.5;7;25.0;1;18.2999992371;14.0;7;28.0;
25;1;27.0;12.5;7;25.0;1;18.2999992371;14.0;7;28.0;
26;1;27.0;12.5;8;25.0;1;18.2999992371;14.0;8;28.0;
27;1;27.0;12.5;9;25.0;1;18.2999992371;14.0;8;28.0;
28;1;27.0;12.5;9;25.0;1;18.2999992371;14.0;8;28.0;
29;1;27.0;12.5;9;25.0;1;18.2999992371;14.0;8;28.0;
30;1;27.0;12.5;9;25.0;1;18.2999992371;14.0;8;28.0;
31;1;27.0;12.5;10;25.0;1;18.2999992371;14.0;8;28.0;
32;1;27.0;12.5;10;25.0;1;18.2999992371;14.0;8;28.0;
33;1;27.0;12.5;10;25.0;1;18.2999992371;14.0;8;28.0;
34;1;27.0;12.5;10;25.0;1;18.2999992371;14.0;8;28.0;
35;1;27.0;13.5;10;25.0;1;18.2999992371;14.0;8;28.0;
36;1;27.0;14.5;10;25.0;1;18.2999992371;14.0;9;28.0;
37;2;27.0;15.5;7;40.0;1;18.2999992371;14.0;9;28.0;
38;2;28.0;17.5;7;40.75;1;18.2999992371;14.0;9;28.0;
39;2;29.0;19.5;8;41.4193744659;1;18.2999992371;14.0;9;28.0;
40;2;30.0;20.5;8;42.0072898865;1;18.2999992371;14.0;9;28.0;
41;2;31.0;21.5;8;42.5162696838;1;18.2999992371;14.0;9;28.0;
42;2;32.0;22.5;9;42.9513263702;1;18.2999992371;14.0;10;28.0;
43;3;33.0;22.5;8;43.3190898895;1;18.2999992371;14.0;10;28.0;
44;3;34.0;22.5;9;43.6270179749;1;18.2999992371;14.0;10;28.0;
45;3;35.0;22.5;9;43.8827629089;1;18.2999992371;14.0;11;28.0;
46;3;36.0;22.5;9;44.0;1;18.2999992371;14.0;11;28.0;
47;3;37.0;22.5;9;44.0;1;18.2999992371;14.0;11;28.0;
48;3;37.5499992371;22.5;10;44.0;1;18.2999992371;14.0;11;28.0;
49;4;38.5499992371;23.5;9;45.0;1;18.2999992371;15.0;12;28.0;
50;4;39.5499992371;24.5;9;45.0900000334;1;18.2999992371;16.0;12;28.0;
51;4;40.2039985657;25.5;10;45.1871190071;1;18.2999992371;17.0;12;28.0;
52;4;40.2622680664;26.5;10;45.2917383909;1;18.2999992371;18.0;13;28.0;
53;4;40.3250427246;27.5;10;45.4042263031;1;18.2999992371;19.0;13;28.0;
54;4;40.3925323486;27.5;10;47.1089724302;1;18.2999992371;19.0;13;28.0;
55;4;41.3298797607;28.0;10;48.510127306;1;18.2999992371;19.0;14;28.0;
56;4;42.0992431641;28.3899993896;12;49.653350234;1;18.2999992371;19.0;15;28.0;
57;4;42.7264099121;28.6872596741;12;50.5863397121;1;18.2999992371;19.0;15;28.0;
58;4;43.2382965088;28.9097423553;12;51.1908643246;1;18.2999992371;19.0;15;28.0;
59;4;43.5645179749;29.0;12;51.3838605881;1;18.2999992371;19.0;16;28.0;
60;4;41.680316925;30.0;14;51.5892572403;1;18.2999992371;19.0;16;28.0;
61;5;40.8035545349;31.0;13;51.807033062;1;18.2999992371;19.0;16;28.0;
62;5;39.9342193604;32.0;13;52.0370123386;1;18.2999992371;19.0;17;28.0;
63;5;39.0722084045;33.0;14;52.2788493633;1;18.2999992371;19.0;17;28.0;
64;5;38.2173080444;34.0;14;52.53201437;1;18.2999992371;19.0;17;28.0;
65;5;35.25;36.0;14;52.7957847118;1;18.2999992371;19.0;18;28.0;
66;5;34.25;38.0;14;53.0692410469;1;18.2999992371;19.0;19;28.0;
67;5;33.25;40.0;13;53.3512701988;1;18.2999992371;19.0;19;28.0;
68;5;32.7999992371;42.0;14;53.6405744553;1;18.2999992371;19.0;19;28.0;
69;6;32.7999992371;44.0;12;68.9356884956;1;18.2999992371;19.0;20;28.0;
70;6;34.7999992371;44.0;12;70.2850031853;1;18.2999992371;19.0;20;28.0;
71;6;36.7999992371;45.0;13;71.5417761803;1;18.2999992371;19.0;20;28.0;
72;7;37.7999992371;46.0;12;72.6936659813;1;18.2999992371;19.0;20;28.0;
73;7;35.7999992371;49.0;11;73.7351899147;1;18.2999992371;19.0;19;28.0;
74;7;36.7999992371;49.0;11;74.6668138504;1;18.2999992371;19.0;19;28.0;
