Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;13.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;13.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;13.0;10.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;14.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;15.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
6;1;16.0;10.0;5;20.3999996185;1;9.14999961853;10.5;5;21.0;
7;1;17.0;10.1999998093;5;20.7264003754;1;9.72500038147;10.5;5;21.0;
8;1;17.4358406067;10.3632001877;5;21.8194274902;1;9.72500038147;10.5;5;21.4200000763;
9;1;18.0916557312;10.9097137451;5;22.7316036224;1;9.81949996948;10.7100000381;5;21.758436203;
10;1;19.0916557312;11.3658018112;5;23.4745616913;1;9.8956489563;10.8792181015;5;22.0;
11;2;21.0916557312;11.7372808456;4;25.0673980713;1;9.94999980927;11.0;5;23.5400009155;
12;2;23.0916557312;12.0336990356;4;25.5325260162;2;10.296500206;11.970000267;5;25.8252849579;
13;2;24.3195171356;12.2662630081;4;25.892534256;2;12.1750001907;12.4126424789;5;27.021669507;
14;2;24.5355205536;12.446267128;4;26.0;2;14.1750001907;12.9308347702;5;28.0170379877;
15;2;24.6000003815;12.5;4;26.0;2;16.1749992371;13.3366470337;5;28.8480272293;
16;2;26.5355205536;12.5;4;26.0;2;17.2996768951;13.6469516754;5;29.5537353754;
17;2;27.5355205536;12.5;4;26.0;2;18.3536891937;13.879781723;5;30.0669906139;
18;2;28.5355205536;12.5;5;26.0;2;19.4150733948;14.0;5;30.375654459;
19;2;29.5355205536;12.5;5;26.0;2;20.4845237732;14.0;5;30.7230784893;
20;2;29.6000003815;12.5;5;26.0;2;20.9126911163;14.0;5;31.1118502617;
21;2;29.0;12.8000001907;5;26.0;2;20.2999992371;14.9335546494;5;31.544028759;
22;2;29.0;13.0;5;26.0;2;21.0974063873;14.0;5;32.0209121704;
23;2;29.0;13.0;5;26.0;2;21.2047042847;14.0;5;32.5427899361;
24;2;29.0;13.0;5;26.0;2;20.2999992371;15.0;5;33.1086950302;
25;2;29.0;13.0;5;26.0;2;21.2999992371;14.0;7;33.7161855698;
26;2;29.0;13.0;5;26.0;2;21.5861415863;14.0;7;34.3611893654;
27;2;29.0;13.0;5;26.0;2;21.7312660217;14.0;7;35.0379443169;
28;2;29.0;13.0;5;26.0;2;21.8835372925;14.0;7;35.7390680313;
29;2;29.0;13.0;5;26.0;2;22.0412902832;14.0;7;36.4557781219;
30;2;27.0;14.0;5;26.0;2;20.2025489807;15.0;9;37.1782588959;
31;2;28.0;13.0;5;26.0;2;19.36510849;16.0;9;37.8961582184;
32;2;26.0;14.0;6;26.0;2;18.5266342163;17.0;9;38.5991659164;
33;2;27.0;16.0;6;26.0;2;17.6848106384;18.0;9;39.2776012421;
34;2;28.0;18.0;6;26.0;2;16.8374595642;19.0;10;39.9229507446;
35;2;29.0;20.0;6;26.0;2;16.6826629639;20.0;11;40.5282850266;
36;3;29.0;22.0;5;26.0;2;16.818862915;21.0;11;41.088514328;
37;3;29.0;23.0;5;26.0;2;16.9449157715;22.0;11;41.6004695892;
38;3;29.0;23.0;6;26.0;2;17.0601062775;23.0;12;42.0628213882;
39;3;29.0;23.0;6;26.0;2;17.1641349792;24.0;12;42.4758720398;
40;3;29.0;23.0;6;26.0;2;17.2570705414;25.0;12;42.8412618637;
41;3;29.0;23.0;7;26.0;3;17.3392829895;26.0;8;58.1616458893;
42;3;29.0;23.0;7;26.0;3;16.3392829895;28.0;9;59.1903705597;
43;3;29.0;23.0;7;26.0;3;17.0;25.0;9;60.1005573273;
44;3;29.0;23.0;7;26.0;3;16.0;26.0;9;60.8952789307;
45;3;29.0;23.0;7;26.0;3;16.0;27.0;10;61.5162696838;
46;3;29.0;23.0;8;26.0;3;17.0;25.0;10;61.9513263702;
47;4;30.0;24.0;6;27.0;3;16.0;26.0;11;62.3190898895;
48;4;31.0;24.5;7;27.1299999952;3;17.0;26.0;11;62.6270179749;
49;4;31.0;25.5;7;27.2754310369;3;18.0;27.0;13;62.8827629089;
50;4;31.0;26.5;7;27.4377241135;3;19.0;28.0;13;63.0;
51;4;31.0;28.0;8;27.6183350086;3;20.0;29.0;13;63.0;
52;4;31.0;28.8091678619;9;27.8187118769;3;22.0;30.0;14;63.0;
53;4;31.0;28.9093551636;9;28.0402543545;3;24.0;29.0;15;63.0;
54;4;31.0;29.0201263428;11;29.3550686836;3;25.2999992371;29.0;15;63.0;
55;4;31.5999984741;29.6775341034;11;30.4836118221;3;26.2999992371;29.0;15;63.0;
56;4;32.0680007935;30.2418060303;12;31.462331295;3;27.2999992371;29.0;16;63.0;
57;4;32.4247131348;30.7311668396;13;32.3286542892;3;28.0;29.0;17;63.0;
58;4;32.6916885376;31.1643257141;14;32.9685653448;3;28.0;29.0;17;63.0;
59;4;32.7999992371;31.4842834473;15;33.4661070108;3;28.0;29.0;17;63.0;
60;4;32.7999992371;31.7330532074;15;34.0009474754;3;28.0;29.0;18;63.0;
61;4;32.7999992371;32.0004730225;15;34.571136713;3;28.0;29.0;18;63.0;
62;4;32.7999992371;32.2855682373;15;35.1735136509;4;28.0;29.0;17;63.0;
63;4;32.7999992371;32.5867576599;16;35.8036623001;4;28.0;29.0;19;63.0;
64;5;32.7999992371;32.9018325806;15;37.4559527636;5;28.0;29.0;18;63.0;
65;5;33.7999992371;34.227973938;15;38.1636786461;5;28.0;29.0;18;63.0;
66;5;34.7999992371;35.5618362427;16;38.8804790974;5;28.0;29.0;19;63.0;
67;5;34.7999992371;36.8996505737;17;39.5982968807;5;28.0;29.0;19;63.0;
68;5;34.7999992371;40.2007980347;16;40.3089478016;5;28.0;29.0;19;63.0;
69;5;34.7999992371;42.5157470703;17;41.0045337677;5;28.0;29.0;20;64.0;
70;5;34.7999992371;44.4283065796;17;41.6778370142;6;29.0;30.0;19;64.0299999714;
71;5;34.7999992371;45.7459945679;18;42.3226569891;8;31.0;32.0;16;89.0605909824;
72;5;34.7999992371;47.0492782593;18;42.9340491295;8;33.0;35.0;16;92.8523716927;
