Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;13.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;13.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;13.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;14.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;15.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
6;1;16.0;10.0;4;20.3999996185;1;9.14999961853;10.5;5;21.0;
7;1;17.0;10.1999998093;4;20.7264003754;1;9.72500038147;10.5;5;21.0;
8;1;17.4358406067;10.3632001877;4;21.8194274902;1;9.72500038147;10.5;5;21.4200000763;
9;1;18.0916557312;10.9097137451;4;22.7316036224;1;9.81949996948;10.7100000381;5;21.758436203;
10;1;19.0916557312;11.3658018112;4;23.4745616913;1;9.8956489563;10.8792181015;5;22.0;
11;1;20.0916557312;11.7372808456;4;24.0673980713;1;9.94999980927;11.0;5;23.5400009155;
12;1;21.0916557312;12.0336990356;5;24.5325260162;1;10.296500206;11.7700004578;6;24.8252849579;
13;1;22.0916557312;12.2662630081;5;24.892534256;1;11.9499998093;12.4126424789;6;25.8616695404;
14;1;23.0916557312;12.446267128;5;25.0;1;12.9499998093;12.9308347702;6;26.6732940674;
15;1;24.0916557312;12.5;5;25.0;1;13.9499998093;13.3366470337;6;27.2939033508;
16;1;25.0916557312;12.5;5;25.0;1;14.9499998093;13.6469516754;6;27.759563446;
17;1;26.0916557312;12.5;5;25.0;1;15.9499998093;13.879781723;6;28.0;
18;1;27.0;12.5;6;25.0;1;16.9500007629;14.0;6;28.0;
19;1;27.0;12.5;6;25.0;1;17.9500007629;14.0;6;28.0;
20;1;27.0;12.5;7;25.0;1;18.2999992371;14.0;6;28.0;
21;1;27.0;12.5;7;25.0;1;18.2999992371;14.0;6;28.0;
22;1;27.0;12.5;7;25.0;1;18.2999992371;14.0;6;28.0;
23;1;27.0;12.5;7;25.0;1;18.2999992371;14.0;7;28.0;
24;1;27.0;12.5;7;25.0;1;18.2999992371;14.0;7;28.0;
25;1;27.0;12.5;7;25.0;1;18.2999992371;14.0;7;28.0;
26;1;27.0;12.5;7;25.0;1;18.2999992371;14.0;8;28.0;
27;1;27.0;12.5;6;25.0;1;18.2999992371;14.0;8;28.0;
28;1;27.0;12.5;6;25.0;1;18.2999992371;14.0;8;28.0;
29;1;27.0;12.5;6;25.0;2;19.2999992371;14.3000001907;7;29.0;
30;1;27.0;12.5;6;25.0;2;18.2999992371;15.0;7;29.1599999666;
31;1;27.0;12.5;6;25.0;2;17.5609989166;16.0;7;29.3437439203;
32;1;27.0;12.5;6;25.0;2;16.6023406982;17.0;7;29.5541238785;
33;1;27.0;12.5;7;25.0;2;15.6496772766;18.0;7;29.7941719294;
34;1;27.0;12.5;8;25.0;2;14.7036876678;19.0;7;30.0669906139;
35;1;27.0;13.5;8;25.0;2;14.4650726318;20.0;7;30.375654459;
36;1;27.0;14.5;8;25.0;2;14.5345220566;21.0;7;30.7230784893;
37;1;27.0;15.5;9;25.0;2;14.6126928329;22.0;8;31.1118502617;
38;1;27.0;16.5;9;25.0;2;14.7001667023;23.0;8;31.544028759;
39;1;27.0;17.5;9;25.0;2;14.7974061966;24.0;8;32.0209121704;
40;1;27.0;17.5;9;25.0;2;14.9047050476;25.0;9;32.5427899361;
41;1;27.0;17.5;9;25.0;3;16.0221271515;26.5;8;34.1086950302;
42;1;27.0;17.5;9;25.0;3;16.0;28.5;9;34.8761855364;
43;1;27.0;17.5;10;25.0;3;17.0;27.5799999237;10;35.7049332857;
44;2;27.0;17.5;9;25.0;3;16.3023414612;29.0;11;36.5920681953;
45;2;27.0;17.5;10;25.0;3;17.0;28.7770614624;12;37.5332399607;
46;2;27.0;17.5;10;25.0;3;17.0;27.8970851898;12;38.5227687359;
47;2;27.0;17.5;10;25.0;3;17.4650726318;26.0;14;39.5539133549;
48;2;27.0;17.5;10;25.0;3;18.5345230103;27.0;15;40.6192367077;
49;2;27.0;17.5;10;25.0;3;17.0;27.0;15;41.7110161781;
50;2;27.0;17.5;10;25.0;3;17.0;27.5559253693;15;42.8216300011;
51;3;27.0;17.5;9;43.25;3;19.0;27.5559253693;15;43.943862915;
52;3;29.0;19.5;9;44.1424992085;3;21.5873680115;28.5559253693;15;45.0710749626;
53;3;31.0;21.5;9;44.9224951267;3;20.7047901154;29.5559253693;16;46.1972093582;
54;3;31.0;23.5;9;45.5927293301;3;21.1494560242;30.0;17;47.316655159;
55;3;31.0;25.5;9;46.1605694294;3;22.2861423492;30.0;18;48.4240107536;
56;3;31.0;27.5;10;46.6362961531;3;23.4312667847;29.0;18;49.5138163567;
57;3;31.0;29.077917099;10;48.6063512564;3;22.2999992371;30.0;19;50.580329895;
58;3;31.5999984741;30.6001338959;10;50.2012746334;4;23.2999992371;29.0;18;51.6174240112;
59;3;32.0680007935;32.0129356384;9;51.4689286947;4;24.2025489807;29.0;18;52.6186294556;
60;3;32.4247131348;33.3335838318;9;52.4630548954;4;24.36510849;29.0;18;53.5773410797;
61;3;32.6916885376;34.5800247192;10;53.0880799294;5;24.5266342163;29.0;10;69.4871549606;
62;3;32.7999992371;35.6948127747;10;53.4397966862;5;25.6848106384;30.0;10;71.0276012421;
63;3;32.7999992371;36.7198982239;11;53.4910563231;5;26.8374595642;31.0;10;72.3423252106;
64;4;32.7999992371;37.7455291748;10;53.5433766842;5;26.9826622009;32.0;12;73.535574913;
65;4;32.7999992371;38.7716903687;11;53.5967253447;5;24.9826622009;34.0;14;74.6047840118;
66;4;32.7999992371;39.7983627319;12;53.6510663033;5;25.9826622009;34.0;14;75.5517959595;
67;4;32.7999992371;40.8255310059;12;53.7063593864;5;26.9826622009;34.0;14;76.3819112778;
68;4;32.7999992371;43.7983627319;12;53.7625607252;5;27.4641342163;34.0;15;77.1028900146;
69;4;32.7999992371;45.7983627319;12;53.8196225166;5;27.5570697784;34.0;15;77.7240247726;
70;4;32.7999992371;47.7983627319;13;53.8774933815;6;28.6392822266;35.0;15;79.1616458893;
71;4;32.7999992371;49.7983627319;13;53.9361182451;6;29.7113685608;36.0;15;79.6003705263;
