Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;13.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;13.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;13.0;10.0;4;20.0;1;8.0;10.6999998093;5;21.0;
4;1;14.0;10.0;4;20.0;1;8.14999961853;10.5;5;21.0;
5;1;15.0;10.0;4;20.0;1;8.14999961853;10.5;5;21.0;
6;1;16.0;10.0;4;20.3999996185;1;9.14999961853;10.5;5;21.0;
7;2;17.6000003815;10.1999998093;3;21.7264003754;1;9.72500038147;10.5;5;21.0;
8;2;18.0358409882;10.3632001877;3;22.8594274521;1;9.72500038147;10.5;5;21.4200000763;
9;2;18.7156562805;10.9097137451;3;23.8127875328;1;9.81949996948;10.7100000381;5;21.758436203;
10;2;20.7156562805;11.3658018112;3;24.5981152058;1;9.8956489563;10.8792181015;5;22.0;
11;2;22.7156562805;11.7372808456;3;25.2345055342;1;9.94999980927;11.0;5;23.5400009155;
12;2;23.7919197083;12.0336990356;4;25.7443674803;2;10.296500206;11.970000267;5;25.8252849579;
13;2;24.8187599182;12.2662630081;4;26.1502821445;2;12.1750001907;12.4126424789;5;27.021669507;
14;2;25.8463039398;12.446267128;4;26.3048160076;2;14.1750001907;12.9308347702;5;28.0170379877;
15;2;26.874546051;12.5;4;26.3530313969;2;16.1749992371;13.3366470337;5;28.8480272293;
16;2;27.9034748077;12.5;4;26.4023760557;2;17.2996768951;13.6469516754;5;29.5537353754;
17;2;28.9330806732;12.5;4;26.4528282881;2;18.3536891937;13.879781723;5;30.0669906139;
18;2;29.8716964722;12.5;4;26.5043625832;2;19.4150733948;14.0;5;30.375654459;
19;2;29.9026184082;12.5;5;26.5569496155;2;20.4845237732;14.0;5;30.7230784893;
20;2;29.9341697693;12.5;6;26.6105561256;2;20.9126911163;14.0;5;31.1118502617;
21;2;29.9663333893;12.5;6;26.6651450396;2;21.0001659393;14.0;5;31.544028759;
22;2;29.99908638;12.5;6;26.72067523;2;21.0974063873;14.0;5;32.0209121704;
23;2;30.0324058533;12.5;6;26.7771017551;2;21.2047042847;14.0;6;32.5427899361;
24;2;30.0662612915;12.5;6;26.8343759775;2;21.3221263885;14.0;6;33.1086950302;
25;3;30.1006259918;12.5;5;26.8924454451;2;21.4494552612;14.0;6;33.7161855698;
26;3;30.1354675293;12.5;5;26.9512542486;2;21.5861415863;14.0;6;34.3611893654;
27;3;30.170753479;12.5;5;27.0107431412;2;21.7312660217;14.0;6;35.0379443169;
28;3;27.0;14.5;6;27.0708494186;2;21.8835372925;14.0;5;35.7390680313;
29;3;28.0;13.5354251862;6;27.1315076351;3;23.0412902832;14.5;4;37.4557781219;
30;3;26.0;14.5657539368;6;27.1926498413;3;22.2025489807;15.5;4;38.3382588625;
31;3;27.0;13.5963249207;5;27.2542052269;3;21.36510849;16.0;4;39.2399021387;
32;3;29.0;15.5963249207;5;27.3161010742;3;20.5266342163;17.0;4;40.1532897949;
33;4;30.3896598816;17.5963249207;4;27.3782629967;3;19.6848106384;18.0;4;41.0717731714;
34;4;30.4269580841;19.5963249207;4;27.4406147003;3;18.8374595642;19.0;4;41.9899413586;
35;4;30.4643688202;21.5;5;27.5030794144;3;18.6826629639;20.0;4;42.9039394855;
36;4;30.5018482208;22.5;5;27.5655794144;3;18.818862915;21.0;5;43.8115928173;
37;4;30.5393486023;22.5;6;27.628036499;3;18.9449157715;22.0;6;44.7123198509;
38;4;30.5768222809;22.5;7;27.690372467;3;19.0601062775;23.0;6;45.6068501472;
39;4;30.6142234802;22.5;7;27.7525100708;3;19.1641349792;24.0;6;46.4967842102;
40;4;30.651506424;22.5;7;27.8143725395;3;19.2570705414;25.0;7;47.3840517998;
41;4;30.6886234283;22.5;7;27.8758842945;3;19.3392829895;26.0;7;48.2703409195;
42;4;30.7255306244;22.5;7;27.936971426;3;19.4113693237;27.0;8;49.1565561295;
43;4;30.7621822357;22.5;7;28.9975619316;3;20.4740829468;25.0;8;50.0423722267;
44;4;31.798538208;23.5;7;29.077586174;4;19.5282669067;26.0;8;50.9259333611;
45;4;32.8345527649;24.5;6;29.1571731567;4;20.574798584;26.0;8;51.7390680313;
46;4;32.8701858521;25.5;6;29.2362524271;4;21.6000003815;27.0;9;52.4557781219;
47;4;32.9054031372;26.5;7;30.3147562742;4;22.6000003815;28.0;10;53.1782588959;
48;4;33.9401626587;28.5;8;30.4776201248;4;23.6000003815;29.0;10;53.8961582184;
49;4;34.9744338989;30.0509490967;9;30.6460855007;4;24.6000003815;30.0;11;54.5991659164;
50;4;35.7139625549;31.0614051819;9;30.8204010725;4;25.6000003815;29.0;11;55.2776012421;
51;4;35.8059082031;32.0719451904;9;31.0008056164;4;25.8999996185;29.0;12;55.9229507446;
52;4;35.9014129639;33.0825614929;10;31.187522769;4;25.8999996185;29.0;13;56.5282850266;
53;4;36.0006141663;33.0932502747;11;32.4807747602;4;25.8999996185;29.0;14;57.088514328;
54;4;36.7636528015;33.6040077209;11;33.5664722919;4;25.8999996185;29.0;14;57.6004695892;
55;4;37.4020843506;34.0048294067;12;34.4793653488;4;25.8999996185;29.0;15;58.0628213882;
56;4;37.9367599487;34.3129768372;11;35.2555457354;4;25.8999996185;29.0;16;58.4758720398;
57;4;38.389339447;34.5464019775;12;35.7801711559;4;25.8999996185;29.0;16;58.8412618637;
58;4;38.6909217834;34.6476516724;10;36.1371196508;4;25.8999996185;29.0;17;59.1616458893;
59;4;38.8918418884;34.0;11;36.5067058802;4;25.8999996185;29.0;18;59.4403705597;
60;4;39.1002960205;34.0;13;36.8885647058;4;25.8999996185;29.0;18;59.6811828613;
61;5;39.3160629272;34.0;12;37.2821462154;4;25.8999996185;29.0;19;59.8879890442;
62;5;35.4812545776;36.0;13;37.6866973639;4;25.8999996185;29.0;19;60.0;
63;5;34.7999992371;37.7937812805;13;38.1012490988;4;25.8999996185;29.0;20;60.0;
64;5;34.7999992371;38.3361854553;15;38.5246088505;4;25.8999996185;29.0;20;60.0;
65;6;34.7999992371;40.2470397949;14;38.9553607702;4;25.8999996185;29.0;20;60.0;
66;6;35.7999992371;39.2470397949;11;39.3918763399;5;25.8999996185;29.0;20;60.0;
