Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;13.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;13.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;13.0;10.0;6;20.0;1;8.0;10.6999998093;4;21.0;
4;1;14.0;10.0;6;20.0;1;8.14999961853;10.5;4;21.0;
5;1;15.0;10.0;6;20.0;1;8.14999961853;10.5;4;21.0;
6;2;16.6000003815;10.0;5;21.3999996185;1;9.14999961853;10.5;4;21.0;
7;2;17.6000003815;10.1999998093;5;21.7664003372;1;9.72500038147;10.5;4;21.0;
8;2;18.059841156;10.3632001877;5;22.9110114574;1;9.72500038147;10.5;4;21.4200000763;
9;2;18.7466068268;10.9097137451;5;23.8767670393;1;9.81949996948;10.7100000381;4;21.758436203;
10;2;20.7466068268;11.3658018112;5;24.6753208637;1;9.8956489563;10.8792181015;4;22.0;
11;2;22.7466068268;11.7372808456;5;25.325784564;1;9.94999980927;11.0;4;23.5400009155;
12;2;23.8466873169;12.0336990356;5;25.8505803347;1;10.296500206;11.7700004578;5;24.8252849579;
13;2;24.5103492737;12.2662630081;5;26.2722991705;1;11.9499998093;12.4126424789;5;25.8616695404;
14;2;24.7633781433;12.446267128;5;26.4435132742;1;12.9499998093;12.9308347702;5;26.6732940674;
15;2;24.8661079407;12.5;5;26.5092867613;1;13.9499998093;13.3366470337;5;27.2939033508;
16;2;26.841091156;12.5;5;26.5770645142;1;14.9499998093;13.6469516754;5;27.759563446;
17;2;27.8817596436;12.5;5;26.6468170881;1;15.9499998093;13.879781723;5;28.0;
18;2;28.9236106873;12.5;6;26.7185060978;1;16.9500007629;14.0;5;28.0;
19;2;29.9666233063;12.5;6;26.7920838594;1;17.9500007629;14.0;5;28.0;
20;2;30.0752506256;12.5;6;26.8674932718;1;18.2999992371;14.0;5;28.0;
21;2;30.1204948425;12.5;6;26.9446675777;1;18.2999992371;14.0;5;28.0;
22;2;30.1668014526;12.5;6;27.0235302448;1;18.2999992371;14.0;5;28.0;
23;2;30.2141189575;12.5;6;27.1039953232;1;18.2999992371;14.0;6;28.0;
24;2;30.2623977661;12.5;6;27.1859669685;1;18.2999992371;14.0;7;28.0;
25;2;30.311580658;12.5;7;27.2693405151;1;18.2999992371;14.0;7;28.0;
26;3;30.3616046906;12.5;6;27.3540019989;1;18.2999992371;14.0;7;28.0;
27;3;30.4124011993;12.5;6;27.4398288727;1;18.2999992371;14.0;8;28.0;
28;3;30.4638977051;12.5;6;27.5266909599;1;18.2999992371;14.0;8;28.0;
29;3;30.5160140991;12.5;6;27.6144506931;1;18.2999992371;14.0;8;28.0;
30;3;30.5686702728;12.5;6;27.7029643059;1;16.2999992371;15.0;8;28.0;
31;3;30.6217784882;12.5;6;27.7920820713;1;15.2999992371;16.0;8;28.0;
32;3;30.6752490997;12.5;6;27.8816497326;1;14.2999992371;17.0;8;28.0;
33;3;30.7289905548;14.5;6;27.9715096951;1;13.2999992371;18.0;8;28.0;
34;3;30.7829055786;16.5;7;28.061501503;1;12.2999992371;19.0;8;28.0;
35;3;30.8369007111;18.5;7;28.151463747;1;12.0;20.0;9;28.0;
36;3;30.8908786774;20.5;7;28.2412343025;1;12.0;21.0;9;28.0;
37;3;30.9447402954;22.5;7;28.3306524754;1;12.0;22.0;9;28.0;
38;3;30.9983921051;22.5;7;28.4195592403;1;12.0;23.0;9;28.0;
39;3;31.0517349243;22.5;7;28.5077989101;1;12.0;24.0;9;28.0;
40;3;31.1046791077;22.5;6;28.5952203274;1;12.0;25.0;9;28.0;
41;3;31.1571311951;22.5;6;28.6816773415;1;12.0;26.0;9;28.0;
42;4;31.2090072632;22.5;6;28.7670304775;1;12.0;27.0;10;28.0;
43;4;31.260219574;22.5;6;28.8511471748;1;13.0;25.0;11;28.0;
44;4;31.3106880188;22.5;6;28.9339027405;1;12.0;26.0;11;28.0;
45;4;31.3603420258;22.5;6;29.0151810646;1;12.0;27.0;11;28.0;
46;4;31.4091091156;22.5;7;29.0948753357;1;13.0;25.0;12;28.0;
47;4;31.4569244385;22.5;7;29.1728878021;1;12.0;26.0;13;28.0;
48;4;31.5037326813;22.5;7;29.2491312027;1;12.0;27.0;13;28.0;
49;4;31.5494785309;22.5;7;29.323527813;1;13.0;25.0;13;28.0;
50;5;31.5941162109;22.5;6;29.3960103989;1;12.0;26.0;15;28.0;
51;5;31.6376056671;22.5;6;29.46652174;1;12.0;27.0;15;28.0;
52;5;31.6799125671;22.5;6;31.5350151062;1;13.0;25.0;15;28.0;
53;5;33.3210067749;24.0;6;32.4714530706;1;12.0;26.0;16;28.0;
54;5;34.8288726807;25.3899993896;6;33.2274422646;1;12.0;27.0;16;28.0;
55;5;35.224193573;26.6872596741;6;33.8392800093;1;13.0;25.0;17;28.0;
56;5;35.5285263062;27.9097423553;6;34.1924214363;1;12.0;26.0;17;28.0;
57;5;35.6729164124;29.0;7;35.3711490631;1;13.0;24.0;18;28.0;
58;5;36.7077293396;30.0;7;35.6163028479;1;14.0;23.0;19;28.0;
59;5;37.7412796021;31.0;7;35.9029396772;1;15.0;22.0;19;28.0;
60;5;35.7412796021;33.0;8;36.1962308884;1;16.0;21.0;20;28.0;
61;6;34.7999992371;35.0;7;36.4624460936;1;17.0;20.0;20;28.0;
62;6;34.7999992371;37.0;9;36.7460920811;1;18.0;19.0;20;28.0;
63;7;34.7999992371;38.7423973083;8;37.0475205183;1;18.2999992371;19.0;21;28.0;
64;7;34.7999992371;39.8056144714;8;37.36695683;1;18.2999992371;19.0;21;28.0;
65;7;34.7999992371;40.8731956482;8;37.7044801712;1;18.2999992371;19.0;21;28.0;
66;7;34.7999992371;42.9452667236;9;38.0600042343;1;18.2999992371;19.0;22;28.0;
67;7;35.7999992371;42.0219230652;9;38.3719441891;1;18.2999992371;19.0;23;28.0;
68;7;34.7999992371;43.3313331604;9;39.6946456432;1;18.2999992371;19.0;23;28.0;
69;7;34.7999992371;43.3834037781;9;40.9273337126;1;18.2999992371;19.0;23;28.0;
70;7;37.7999992371;43.1780700684;10;41.4576766491;1;18.2999992371;19.0;24;28.0;
71;7;38.7999992371;46.268119812;10;42.0105782747;1;18.2999992371;19.0;24;28.0;
