Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;13.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;13.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;13.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;14.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;15.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
6;1;16.0;10.0;5;20.3999996185;1;9.14999961853;10.5;5;21.0;
7;2;17.6000003815;10.1999998093;4;21.7264003754;2;9.72500038147;10.6999998093;4;22.0;
8;2;18.0358409882;10.3632001877;4;22.8494274616;2;9.95000076294;10.5;3;22.5200001001;
9;2;18.7096557617;10.9097137451;4;23.7921946049;2;10.0670003891;10.7100000381;3;22.9673361778;
10;2;20.7096557617;11.3658018112;4;24.5663278103;2;10.1676511765;10.8792181015;3;23.3272645473;
11;2;22.7096557617;11.7372808456;4;25.1909153461;2;10.2486343384;11.0;3;25.0752841234;
12;2;23.7657661438;12.0336990356;5;25.6883610487;2;10.6419391632;11.7700004578;4;26.5979954004;
13;2;24.78515625;12.2662630081;5;26.0812431574;2;12.348859787;12.4126424789;4;27.9043157101;
14;2;25.8048820496;12.446267128;5;26.2221269608;2;14.348859787;12.9308347702;4;29.0214660168;
15;2;26.8249320984;12.5;5;26.2560760975;2;16.348859787;13.3366470337;4;29.9861254692;
16;2;27.8453006744;12.5;5;26.2905418873;2;17.5557498932;13.6469516754;4;30.8369827271;
17;2;28.8659801483;12.5;5;26.3255085945;2;18.6424198151;13.879781723;4;31.505875349;
18;2;29.7953052521;12.5;5;26.3609591722;2;19.738822937;14.0;4;31.9789624214;
19;2;29.816576004;12.5;6;26.3968753815;2;20.8452682495;14.0;4;32.4970645905;
20;2;29.8381252289;12.5;6;26.4332377911;2;21.31183815;14.0;4;33.0593295097;
21;2;29.8599433899;12.5;6;26.4700255394;2;21.4383487701;14.0;4;33.6634473801;
22;2;29.8820152283;12.5;6;26.5072168112;2;21.5742759705;14.0;4;34.3054871559;
23;2;29.9043292999;12.5;6;26.5447884798;2;21.7187347412;14.0;5;34.9798283577;
24;2;29.9268722534;12.5;6;26.5827163458;2;21.8704605103;14.0;5;35.6792192459;
25;2;29.0;13.2913579941;5;26.6209751368;2;22.0278244019;14.0;6;36.394982338;
26;2;29.0;13.3104877472;5;26.6595385075;2;22.1888694763;14.0;6;37.1173725128;
27;3;29.0;13.3297691345;4;26.6983793974;3;23.3514080048;14.3000001907;5;38.8360614777;
28;3;29.0;13.3491897583;4;26.7374696732;3;24.5131130219;14.5;4;39.7007104158;
29;3;29.0;13.3687343597;5;26.7767804861;3;24.6716594696;14.5799999237;4;40.5653091669;
30;3;29.0;13.3883905411;5;26.8162822723;3;23.1271934509;15.0;4;41.4241199493;
31;3;29.0;13.4081411362;5;26.8559447527;3;21.8248519897;15.7770614624;3;42.2730995417;
32;3;30.0;15.4081411362;5;26.8957372904;3;20.8248519897;15.8970861435;3;43.1100995541;
33;3;30.1374416351;17.4081420898;4;26.9356285334;3;20.8248519897;17.0334949493;3;43.9348652363;
34;3;30.1613769531;19.4081420898;4;26.9755871296;3;20.885345459;17.0;3;44.7488334179;
35;3;30.1853523254;21.4081420898;4;27.015581131;3;19.4557952881;19.0;3;45.5547652245;
36;3;30.2093486786;22.5;4;27.0555787086;3;19.2496566772;20.5559253693;3;46.3562617302;
37;3;30.2333469391;22.5;5;27.0955479145;3;20.1301593781;20.0;3;47.1572027206;
38;3;30.2573280334;22.5;5;27.135456562;3;20.3103713989;21.0;4;47.9611773491;
39;3;30.2812728882;22.5;6;27.17527318;3;19.4691371918;23.0;4;48.7709417343;
40;3;30.3051643372;22.5;5;27.2149660587;3;20.5240058899;23.0;4;49.5879545212;
41;3;30.3289794922;22.5;5;27.2545039654;3;20.8572902679;24.0;4;50.3611893654;
42;3;30.3527030945;22.5;6;27.293856144;3;21.0312690735;25.0;5;51.0379443169;
43;3;30.3763141632;22.5;7;27.3329925537;3;21.1835384369;26.0;5;51.7390680313;
44;3;30.3997955322;22.5;7;27.3718836308;3;21.3412914276;27.0;6;52.4557781219;
45;3;30.4231300354;22.5;7;27.4105007648;3;22.5025501251;27.0;6;53.1782588959;
46;3;30.4463005066;22.5;7;27.4488155842;3;23.6651077271;28.0;7;53.8961582184;
47;3;30.4692897797;22.5;9;27.4868011475;3;24.8266372681;29.0;8;54.5991659164;
48;3;30.4920806885;22.5;8;27.5244314671;3;25.9848136902;30.0;8;55.2776012421;
49;3;30.5146598816;22.5;7;27.5616812706;3;27.1374607086;31.0;8;55.9229507446;
50;3;30.5370082855;22.5;7;27.5985264778;3;28.2826652527;30.0;9;56.5282850266;
51;3;30.5591163635;22.5;8;27.6349442005;3;28.7188644409;29.0;10;57.088514328;
52;3;30.5809669495;22.5;9;27.6709127426;3;28.84491539;29.0;10;57.6004695892;
53;3;30.6025466919;22.5;9;28.7331206799;3;28.960105896;29.0;8;58.0628213882;
54;3;31.2398719788;23.0;10;29.5750780106;3;29.0641345978;29.0;9;58.4758720398;
55;3;31.7450466156;23.3899993896;12;30.2312240601;3;29.1570701599;29.0;9;58.8412618637;
56;3;32.1387367249;23.6872596741;11;30.73741889;3;29.2392845154;29.0;9;59.1616458893;
57;3;32.4424514771;23.9097423553;11;30.9786875248;3;29.3113708496;29.0;10;59.4403705597;
58;3;32.5872116089;24.0;11;31.0388960838;3;29.3740825653;29.0;12;59.6811828613;
59;3;30.7999992371;25.0;11;31.0984919071;4;29.4282646179;29.0;12;59.8879890442;
60;3;30.7999992371;25.5492458344;11;31.1574099064;4;29.4747962952;29.0;12;60.0;
61;3;30.7999992371;25.578704834;12;31.2155880928;4;29.5;29.0;12;60.0;
62;4;30.7999992371;25.607793808;11;31.2729673386;4;29.5;29.0;13;60.0;
63;4;30.7999992371;25.6364841461;8;31.329492569;4;29.5;29.0;14;60.0;
64;4;30.7999992371;25.6647453308;8;31.3851120472;4;29.5;29.0;14;60.0;
65;4;30.7999992371;25.6925563812;9;31.4397778511;4;29.5;29.0;14;60.0;
66;4;30.7999992371;27.6647453308;10;31.4934461117;4;29.5;29.0;15;60.0;
