Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;13.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;13.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;13.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;14.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;15.0;10.0;5;20.0;2;8.14999961853;10.6999998093;4;22.0;
6;2;16.6000003815;10.0;3;21.3999996185;2;9.375;10.5;4;22.0900000334;
7;2;17.6000003815;10.1999998093;3;21.8264003992;2;9.9702501297;10.5;4;22.1871190071;
8;2;18.0958404541;10.3632001877;3;23.0613274574;2;9.99210166931;10.5;4;22.7236096859;
9;2;18.8367958069;10.9097137451;3;24.1319464445;2;10.1128120422;10.7100000381;4;23.1884489059;
10;2;20.8367958069;11.3658018112;3;25.0513429642;2;10.2174015045;10.8792181015;4;23.5668647289;
11;2;22.8367958069;11.7372808456;3;25.8400663137;2;10.3025445938;11.0;4;25.3486820459;
12;2;24.1552562714;12.0336990356;4;26.5219442844;2;10.703453064;11.7700004578;5;26.9087285995;
13;2;25.2853069305;12.2662630081;4;27.12089324;2;12.4187746048;12.4126424789;5;28.2558913231;
14;2;26.4286708832;12.446267128;4;27.4906733036;2;14.4187746048;12.9308347702;5;29.4172105789;
15;2;27.5860595703;12.5;4;27.7773330212;2;16.4187736511;13.3366470337;5;30.428994894;
16;2;28.7580566406;12.5;4;28.0890238285;2;17.6553955078;13.6469516754;4;31.3293325901;
17;2;29.9450702667;12.5;4;28.4260663986;2;18.7531986237;13.879781723;3;32.049197197;
18;2;31.055639267;12.5;4;28.788336277;2;19.8610706329;14.0;2;32.573600769;
19;2;31.2730026245;12.5;5;29.1751885414;2;20.9790611267;14.0;2;33.1419348717;
20;2;31.5051136017;12.5;5;29.585392952;2;21.4569339752;14.0;2;33.7516689301;
21;2;31.7512359619;12.5;5;30.0170898438;2;21.5941238403;14.0;2;34.3986358643;
22;2;32.0102539062;12.5;5;30.4677705765;2;21.739692688;14.0;2;35.0769786835;
23;3;32.2806625366;12.5;4;30.9342932701;2;21.8923187256;14.0;3;35.7792286873;
24;3;32.5605773926;12.5;4;31.4129357338;2;22.0503253937;14.0;3;36.4965333939;
25;3;32.8477630615;12.5;4;31.8994894028;2;22.2117195129;14.0;5;37.2190332413;
26;3;33.1396942139;12.5;4;32.3893885612;2;22.3742828369;14.0;5;37.9363632202;
27;3;33.433631897;12.5;4;32.877872467;2;22.5356807709;14.0;5;38.6382322311;
28;3;33.7267227173;12.5;4;33.360165596;2;22.6936016083;14.0;5;39.3150119781;
29;3;34.0160980225;12.5;4;33.8316650391;2;22.8458766937;14.0;5;39.9582691193;
30;3;34.2989997864;12.5;4;34.2881155014;2;22.9906101227;14.0;5;40.5611724854;
31;3;34.5728683472;14.5;4;34.7257604599;2;23.1262626648;14.0;5;41.1187410355;
32;3;34.8354568481;16.5;4;35.141462326;2;23.2517166138;14.0;3;41.627913475;
33;3;35.0848770142;18.5;4;35.5327749252;2;23.3662796021;14.0;3;42.0874586105;
34;3;35.3196640015;20.5;4;35.8979701996;2;23.4696769714;14.0;4;42.4977617264;
35;3;35.5387802124;22.5;6;36.2360286713;2;23.56199646;14.0;4;42.8605298996;
36;3;35.7416152954;22.5;6;37.5465888977;2;23.6436195374;14.0;5;43.1784667969;
37;3;36.9279556274;23.5;6;37.8298740387;2;23.7151546478;14.0;5;43.4549474716;
38;3;38.0979232788;24.5;7;38.0865974426;2;23.7773628235;14.0;4;43.693734169;
39;3;38.8519592285;25.5;7;38.3178625107;2;23.8310890198;14.0;3;43.8987360001;
40;3;38.9907188416;26.5;8;38.5250654221;2;23.8772144318;14.0;3;44.0;
41;4;39.1150398254;27.5;7;38.7098016739;2;23.8999996185;14.0;3;44.0;
42;4;39.2258834839;27.5;7;38.8737831116;2;23.8999996185;14.0;4;44.0;
43;4;39.3242721558;27.5;8;39.0;2;23.8999996185;16.0;4;44.0;
44;4;39.4000015259;27.5;8;39.0;2;23.8999996185;18.0;6;44.0;
45;4;39.4000015259;27.5;8;39.0;2;23.8999996185;20.0;6;44.0;
46;4;39.4000015259;27.5;9;39.0;2;23.8999996185;22.0;6;44.0;
47;4;39.4000015259;27.5;9;39.0;2;23.8999996185;24.0;6;44.0;
48;4;39.4000015259;27.5;8;41.4100003242;2;21.8999996185;25.0;6;44.0;
49;4;41.2459983826;29.0;10;42.6796756983;2;20.8999996185;26.0;7;44.0;
50;4;42.9358062744;30.3899993896;12;43.7382184267;2;19.8999996185;27.0;7;44.0;
51;4;44.242931366;31.6872596741;12;44.6249183416;2;18.8999996185;28.0;7;44.0;
52;4;44.7749481201;32.9097442627;12;45.2286714315;2;17.8999996185;29.0;7;44.0;
53;4;45.1371994019;34.0;12;45.6374415159;2;17.6000003815;30.0;7;44.0;
54;4;45.3824653625;34.0;14;46.0358109474;2;17.6000003815;31.0;8;44.0;
55;4;45.6214866638;34.0;14;46.316917181;2;17.6000003815;32.0;8;44.0;
56;4;45.7901496887;34.0;14;46.5717270374;2;17.6000003815;33.0;8;44.0;
57;4;45.9430351257;34.0;16;46.8464306593;2;17.6000003815;34.0;9;44.0;
58;4;46.1078605652;34.0;16;47.1414595842;2;17.6000003815;35.0;10;44.0;
59;4;46.2848739624;34.0;16;47.4569766521;2;17.6000003815;36.0;11;44.0;
60;4;46.4741821289;34.0;16;47.7928243876;2;17.6000003815;37.0;11;44.0;
61;4;46.675693512;34.0;17;48.1484773159;2;18.6000003815;35.0;11;44.0;
62;4;46.8890838623;34.0;17;48.52300179;2;17.6000003815;36.0;13;44.0;
63;4;47.1138000488;34.0;17;48.9150265455;2;17.6000003815;37.0;14;44.0;
64;4;47.3490142822;34.0;18;49.3227313757;2;18.6000003815;35.0;14;44.0;
65;4;47.5936355591;34.0;18;49.7438530922;2;17.6000003815;36.0;14;44.0;
66;4;47.8463096619;34.0;18;50.1757169962;2;17.6000003815;37.0;14;44.0;
67;4;48.105430603;34.0;17;50.6152895689;2;18.6000003815;35.0;15;44.0;
68;4;48.3691711426;34.0;18;51.0592553616;2;17.6000003815;36.0;16;44.0;
