Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;13.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;13.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;13.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;14.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;15.0;10.0;4;20.0;1;8.14999961853;10.5;5;21.0;
6;1;16.0;10.0;4;20.3999996185;1;9.14999961853;10.5;5;21.0;
7;1;17.0;10.1999998093;4;20.7264003754;1;9.72500038147;10.5;5;21.0;
8;2;18.0358409882;10.3632001877;3;22.8194274902;1;9.72500038147;10.5;5;21.4200000763;
9;2;18.6916561127;10.9097137451;3;23.9066035748;1;9.81949996948;10.7100000381;5;21.758436203;
10;2;20.6916561127;11.3658018112;3;24.8531303406;1;9.8956489563;10.8792181015;5;22.0;
11;2;22.6916561127;11.7372808456;3;25.6819974184;1;9.94999980927;11.0;5;23.5400009155;
12;2;24.0604152679;12.0336990356;3;26.4197568893;1;10.296500206;11.7700004578;6;24.8252849579;
13;2;24.8518562317;12.2662630081;3;27.0932865143;1;11.9499998093;12.4126424789;6;25.8616695404;
14;2;25.2559719086;12.446267128;3;27.5594582558;1;12.9499998093;12.9308347702;6;26.6732940674;
15;2;25.5356750488;12.5;3;27.9674496651;1;13.9499998093;13.3366470337;6;27.2939033508;
16;2;27.7159900665;12.5;3;28.4283702374;1;14.9499998093;13.6469516754;6;27.759563446;
17;2;28.9925422668;12.5;3;28.9450814724;1;15.9499998093;13.879781723;6;28.0;
18;2;30.302570343;12.5;4;29.5192847252;1;16.9500007629;14.0;6;28.0;
19;2;31.6470909119;12.5;4;30.1511130333;1;17.9500007629;14.0;6;28.0;
20;2;32.0906677246;12.5;4;30.8387293816;1;18.2999992371;14.0;6;28.0;
21;2;32.503238678;12.5;4;31.5779867172;1;18.2999992371;14.0;6;28.0;
22;2;32.9467926025;12.5;4;32.3622150421;1;18.2999992371;14.0;6;28.0;
23;2;33.4173278809;12.5;4;33.1822023392;1;18.2999992371;14.0;7;28.0;
24;3;33.9093208313;12.5;3;34.0264253616;1;18.2999992371;14.0;7;28.0;
25;3;34.4158554077;12.5;4;34.8815507889;1;18.2999992371;14.0;7;28.0;
26;3;34.9289321899;12.5;4;35.7331876755;1;18.2999992371;14.0;7;28.0;
27;3;35.4399108887;12.5;4;36.5668144226;1;18.2999992371;14.0;8;28.0;
28;3;35.9400863647;12.5;4;37.36876297;2;18.2999992371;14.0;7;28.0;
29;4;36.421257019;12.5;3;38.1271209717;2;18.2999992371;14.0;7;28.0;
30;4;34.421257019;13.5;3;38.8324251175;2;18.2999992371;14.0;7;28.0;
31;4;35.421257019;15.5;3;39.4780635834;2;18.2999992371;14.0;7;28.0;
32;4;36.421257019;17.5;3;41.0603618622;2;18.2999992371;14.0;7;28.0;
33;4;38.421257019;20.5;3;41.6683834791;2;18.2999992371;14.0;7;28.0;
34;4;40.3470306396;23.5;4;42.2206425667;2;18.2999992371;14.0;7;28.0;
35;4;41.3323860168;25.5;4;42.720725894;2;18.2999992371;14.0;7;28.0;
36;4;41.632434845;26.5;5;43.1734600067;2;18.2999992371;14.0;7;28.0;
37;4;41.9040756226;27.5;5;44.5843997002;2;18.2999992371;14.0;8;28.0;
38;4;43.1506385803;28.5;6;45.1343852282;2;18.2999992371;14.0;8;28.0;
39;4;44.375629425;29.5;7;45.670792222;2;18.2999992371;14.0;8;28.0;
40;4;44.5753326416;30.5;8;46.0539246798;2;18.2999992371;14.0;8;28.0;
41;4;44.6635971069;31.5;8;46.4828789234;2;18.2999992371;14.0;8;28.0;
42;4;44.7573890686;32.5;9;46.9620478153;2;18.2999992371;14.0;8;28.0;
43;4;44.8567771912;33.5;9;47.4957487583;2;18.2999992371;14.0;8;28.0;
44;4;44.9617729187;33.7797279358;10;48.0880141258;2;18.2999992371;14.0;9;28.0;
45;4;45.0723381042;33.9837265015;11;48.7423176765;2;16.2999992371;15.0;9;28.0;
46;4;45.188369751;34.2141876221;12;51.0829472542;2;15.2999992371;16.0;9;28.0;
47;5;46.2415771484;35.0068244934;11;53.2129666805;2;14.2999992371;17.0;10;28.0;
48;5;48.1225700378;33.3968238831;11;55.1756031513;2;13.2999992371;18.0;10;28.0;
49;5;49.8562393188;33.6872596741;12;57.013260603;2;12.2999992371;19.0;10;28.0;
50;5;51.4687042236;33.9097442627;12;58.6138730049;2;12.0;20.0;10;28.0;
51;5;52.8955612183;34.0;13;59.9341034889;2;12.0;21.0;11;28.0;
52;6;53.9604644775;34.0;12;61.2268853188;2;12.0;22.0;11;28.0;
53;6;52.7361335754;35.0;12;62.5590262413;2;12.0;23.0;11;28.0;
54;6;52.5354156494;36.0;12;63.908885479;2;12.0;24.0;11;28.0;
55;6;52.3453330994;37.0;14;65.2529916763;2;12.0;25.0;11;28.0;
56;6;49.9706878662;39.0;14;66.5678024292;2;12.0;26.0;12;28.0;
57;6;48.578086853;41.0;14;67.8315515518;3;13.0;28.0;11;29.0;
58;6;48.0089950562;43.0;14;70.025873661;3;15.0;27.0;11;29.1599999666;
59;6;48.5466194153;46.0;16;71.2169414759;3;16.0;27.0;11;29.3437439203;
60;6;49.0371551514;49.0;17;72.321496129;3;17.0;27.0;12;29.5541238785;
61;6;48.4763183594;52.0;18;73.3358762264;3;18.0;27.0;12;29.7941719294;
62;6;47.8626785278;54.75;15;74.2606724501;3;19.0;26.0;14;30.0669906139;
63;6;47.4972763062;56.75;16;75.0997850895;3;20.0;25.0;14;30.375654459;
64;6;47.7830200195;58.4788513184;16;75.8594011068;3;20.2999992371;24.0;14;30.7230784893;
65;6;48.0240936279;59.5338249207;17;76.547041297;3;20.2999992371;24.0;14;31.1118502617;
66;6;48.2253646851;60.5920829773;19;77.1707783937;4;20.2999992371;24.0;14;31.544028759;
67;6;48.3919143677;61.6536865234;19;77.6907879114;4;20.2999992371;24.0;15;32.0209121704;
68;7;48.5;62.7186889648;16;88.0242707729;4;20.2999992371;24.0;15;32.5427899361;
69;7;47.5;68.2019424438;16;88.8513965607;4;20.2999992371;24.0;15;33.1086950302;
