Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;13.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;13.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;13.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;14.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;15.0;10.0;5;20.0;2;8.14999961853;10.6999998093;4;22.0;
6;1;16.0;10.0;5;20.3999996185;2;9.375;10.5;4;22.0900000334;
7;2;17.6000003815;10.1999998093;4;21.7264003754;2;9.9702501297;10.5;4;22.1871190071;
8;2;18.0358409882;10.3632001877;4;23.0294275284;2;9.99210166931;10.5;4;22.7236096859;
9;2;18.8176555634;10.9097137451;4;24.1931626797;2;10.1128120422;10.7100000381;4;23.1884489059;
10;2;20.8176555634;11.3658018112;4;25.2363021374;2;10.2174015045;10.8792181015;4;23.5668647289;
11;2;22.8176555634;11.7372808456;4;26.1856842041;2;10.3025445938;11.0;4;25.3486820459;
12;2;24.3626270294;12.0336990356;5;27.0719637871;2;10.703453064;11.7700004578;5;26.9087285995;
13;2;25.6153182983;12.2662630081;5;27.9261608124;2;12.4187746048;12.4126424789;5;28.2558913231;
14;2;26.9118309021;12.446267128;5;28.6089954376;2;14.4187746048;12.9308347702;5;29.4172105789;
15;2;28.2570533752;12.5;5;29.272726059;2;16.4187736511;13.3366470337;5;30.428994894;
16;2;29.655292511;12.5;5;30.030163765;2;17.6553955078;13.6469516754;5;31.3293325901;
17;2;31.109752655;12.5;5;30.8837742805;2;18.7531986237;13.879781723;5;32.049197197;
18;2;32.5302658081;12.5;5;31.832016468;2;19.8610706329;14.0;5;32.573600769;
19;2;33.0992088318;12.5;5;32.8682956696;2;20.9790611267;14.0;5;33.1419348717;
20;2;33.7209777832;12.5;5;33.980219841;2;21.4569339752;14.0;5;33.7516689301;
21;2;34.388130188;12.5;7;35.1494245529;2;21.5941238403;14.0;5;34.3986358643;
22;2;35.0896530151;12.5;7;36.3521900177;2;21.739692688;14.0;5;35.0769786835;
23;2;35.8113136292;12.5;7;37.5609493256;2;21.8923187256;14.0;6;35.7792286873;
24;3;36.536567688;12.5;6;38.7465839386;2;22.0503253937;14.0;6;36.4965333939;
25;3;37.2479515076;12.5;6;39.881146431;2;22.2117195129;14.0;6;37.2190332413;
26;3;37.9286880493;12.5;6;40.9405136108;2;22.3742828369;14.0;6;37.9363632202;
27;3;38.5643081665;12.5;6;41.9064273834;2;22.5356807709;14.0;6;38.6382322311;
28;3;39.1438560486;12.5;6;42.7675685883;2;22.6936016083;14.0;6;39.3150119781;
29;3;39.6605415344;12.5;6;43.519569397;2;22.8458766937;14.0;6;39.9582691193;
30;3;40.1117401123;14.5;6;44.1641292572;2;22.9906101227;14.0;6;40.5611724854;
31;3;40.4984779358;16.5;6;44.7075996399;3;24.1262626648;14.5;5;42.1187410355;
32;3;40.8245620728;18.5;7;45.1593761444;3;25.2517166138;14.5;5;42.7879134417;
33;3;41.0956268311;20.5;8;45.5304336548;3;25.3662796021;14.5799999237;5;43.4312025309;
34;3;41.3182601929;22.5;7;46.8321418762;3;25.7720184326;14.0;5;44.0518856049;
35;3;42.4992866516;23.5;8;47.0399999619;3;25.56199646;14.7770614624;5;44.654701829;
36;3;43.5999984741;24.5;8;47.0811839104;3;26.0473060608;14.0;5;45.2454574108;
37;3;44.2487106323;25.5;9;47.1235535145;3;26.1802272797;14.0;6;45.8306019306;
38;3;44.2741317749;26.5;9;47.1671074629;3;26.3118858337;14.0;6;46.4168126583;
39;3;44.3002624512;27.5;9;47.211841464;3;26.443780899;14.0;6;47.0105862617;
40;3;44.3271026611;27.5;9;47.2577478886;3;26.577381134;14.0;6;47.544028759;
41;4;44.3546485901;27.5;7;53.0548160076;3;26.6974067688;14.0;6;48.0209121704;
42;4;45.3828887939;28.5;8;53.2755315304;3;26.8047046661;17.0;6;48.5427899361;
43;4;46.4118156433;29.5;8;53.4923347235;4;27.92212677;21.0;5;50.1086950302;
44;4;46.4414253235;30.5;8;55.7980540991;4;27.8999996185;25.0;5;50.8761855364;
45;4;47.7185249329;32.0;9;57.7020324469;4;27.8999996185;29.0;6;51.7049332857;
46;4;48.7581520081;33.3899993896;10;59.2521803379;4;27.8999996185;33.0;8;52.5920681953;
47;5;49.5892829895;34.6872596741;9;60.5043187141;4;27.8999996185;34.0;8;53.5332399607;
48;5;50.2456092834;35.9097442627;9;61.3659702539;4;27.8999996185;34.8970870972;9;54.5227687359;
49;5;50.6717910767;37.0;9;61.9431546926;4;27.8999996185;35.033493042;9;55.5539133549;
50;5;50.9315376282;38.0;10;62.2135965824;4;26.4345226288;35.0;9;56.6192367077;
51;5;51.0115394592;39.0;10;62.4440741539;4;26.8999996185;35.0;10;57.7110161781;
52;5;51.0718841553;39.1269836426;10;62.6702599525;5;27.8999996185;35.5559234619;9;58.8216300011;
53;5;51.1339530945;39.2128982544;11;63.8921113014;5;27.8999996185;35.7720146179;9;59.943862915;
54;5;52.1976737976;40.2938575745;11;64.1496112347;5;26.8047046661;35.0;9;61.0710749626;
55;6;53.2629547119;41.3699493408;11;64.4039471149;5;25.92212677;36.0;10;62.1972093582;
56;7;53.3296890259;42.4412956238;11;64.6551382542;5;25.0494556427;37.0;10;63.316655159;
57;7;53.397769928;43.5080451965;11;64.9032088518;5;24.1861419678;38.0;10;64.4240107536;
58;7;53.4670639038;44.5703620911;11;65.1075772047;6;24.3312664032;40.0;10;66.5138163567;
59;7;53.5374412537;45.2059211731;11;65.2723321915;6;24.8999996185;40.0;10;67.7403298616;
60;7;51.7999992371;46.2288742065;11;65.4395439625;6;24.6000003815;41.0;11;68.9611679316;
61;7;51.7999992371;47.2524108887;12;66.6089251041;6;25.5025501251;43.0;11;70.172753334;
62;8;52.7999992371;49.2765159607;10;66.847673893;6;25.6651096344;45.0;13;72.3715130091;
63;8;51.7999992371;52.3011894226;11;67.0918124914;6;26.8266353607;47.8970870972;16;73.5941455364;
64;8;53.7999992371;53.3264160156;13;67.3411370516;7;27.9848117828;50.033493042;15;74.7344396114;
65;8;55.7999992371;55.352180481;12;67.5954272747;7;28.1374607086;51.0;16;77.8642703295;
