Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;13.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;13.0;10.0;3;20.0;1;7.0;11.6999998093;5;21.0;
3;1;13.0;10.0;3;20.0;1;8.0;10.6999998093;5;21.0;
4;1;14.0;10.0;3;20.0;1;8.14999961853;10.5;5;21.0;
5;1;15.0;10.0;3;20.0;1;8.14999961853;10.5;5;21.0;
6;1;16.0;10.0;3;20.3999996185;1;9.14999961853;10.5;4;21.0;
7;1;17.0;10.1999998093;3;20.7264003754;1;9.72500038147;10.5;4;21.0;
8;1;17.4358406067;10.3632001877;3;21.8194274902;1;9.72500038147;10.5;4;21.4200000763;
9;1;18.0916557312;10.9097137451;3;22.7316036224;2;9.81949996948;10.9099998474;3;22.758436203;
10;1;19.0916557312;11.3658018112;3;23.4745616913;2;10.1206493378;10.8792181015;3;23.1000000238;
11;1;20.0916557312;11.7372808456;3;24.0673980713;2;10.1975002289;11.0;3;24.8149009943;
12;1;21.0916557312;12.0336990356;3;24.5325260162;2;10.5833530426;11.7700004578;4;26.3006643057;
13;1;22.0916557312;12.2662630081;3;24.892534256;2;12.2819604874;12.4126424789;4;27.5660959482;
14;1;23.0916557312;12.446267128;3;25.0;2;14.2819604874;12.9308347702;4;28.6384222507;
15;1;24.0916557312;12.5;3;25.0;2;16.2819595337;13.3366470337;4;29.5544860363;
16;1;25.0916557312;12.5;3;25.0;2;17.4586315155;13.6469516754;4;30.3533427715;
17;1;26.0916557312;12.5;4;25.0;2;18.5335998535;13.879781723;4;30.9674448967;
18;1;27.0;12.5;5;25.0;2;19.6176757812;14.0;4;31.3838531971;
19;2;27.0;12.5;4;25.0;2;20.7113685608;14.0;4;31.8446035385;
20;3;28.0;12.5;3;26.0;2;21.1650352478;14.0;4;32.350376606;
21;3;29.0;12.5;3;26.1299999952;2;21.2788333893;14.0;4;32.9006829262;
22;3;29.6779994965;12.5;4;26.2754310369;2;21.4026527405;14.0;4;33.4936323166;
23;3;29.7652587891;12.5;5;26.4377241135;2;21.5360660553;14.0;5;34.1257500648;
24;3;29.8626346588;12.5;5;26.6183350086;2;21.6782932281;14.0;5;34.7918796539;
25;3;29.0;13.3091678619;5;26.8187118769;2;21.8281726837;14.0;5;35.4852027893;
26;3;29.0;13.4093561172;5;27.0402543545;2;21.9841690063;14.0;5;36.1974048615;
27;3;29.0;13.5201272964;6;27.2842636108;2;22.1444149017;14.0;5;36.9189891815;
28;3;29.0;13.6421318054;6;27.5518820286;2;22.3067722321;14.0;5;37.6397333145;
29;3;29.0;13.7759408951;6;27.8440244198;2;22.4689388275;14.0;5;38.3492431641;
30;3;29.0;13.9220123291;6;28.1613030434;2;22.628578186;14.0;6;39.0375461578;
31;4;29.0;14.0806512833;2;30.6814289093;3;23.7834472656;14.5;5;40.6956548691;
32;4;30.0;15.1229658127;2;31.1759893894;3;22.9315223694;15.0;6;41.4760323763;
33;4;31.0;15.3575677872;2;31.6993732452;3;22.3321056366;16.0;6;42.2366548777;
34;4;32.0;18.3575668335;3;32.2500324249;3;21.5032463074;17.0;6;42.9765577316;
35;4;33.0;21.3575687408;3;32.8257424831;3;20.6697254181;18.0;6;43.6968017817;
36;4;34.0;24.3575687408;3;33.4235899448;3;19.83177948;19.0;6;44.400236845;
37;4;34.341758728;26.4217071533;4;34.0399961472;3;19.6900520325;20.0;7;45.0911333561;
38;4;34.6234817505;28.4217071533;4;34.6707804203;3;19.8455047607;21.0;7;45.7747352123;
39;4;34.911945343;28.7603492737;4;35.3112654686;3;19.3866233826;22.0;7;46.456764698;
40;4;35.2045593262;28.8214645386;6;35.9564158916;3;19.4526062012;23.0;7;47.1429142952;
41;5;35.4985618591;28.8835258484;6;36.6010110378;3;19.5097503662;24.0;7;47.8383560181;
42;5;35.7910766602;28.9463539124;6;37.2398312092;3;19.5589256287;25.0;8;48.5427899361;
43;5;36.0792541504;29.0097637177;7;37.8678481579;3;19.6000003815;26.0;8;49.1086950302;
44;5;36.3603668213;29.0735607147;7;38.4804029465;3;20.6000003815;27.0;9;49.7161855698;
45;5;36.6319274902;29.1375427246;8;39.0733594894;3;20.8861427307;30.0;9;50.3611893654;
46;5;36.8917541504;29.2015075684;8;39.6432151794;4;21.0312690735;33.0;9;51.0379443169;
47;5;37.138053894;29.2652511597;8;41.1871733665;4;20.6000003815;33.0;9;51.7390680313;
48;5;38.3694534302;30.3285675049;8;41.8731716871;4;20.6000003815;36.0;8;52.4557781219;
49;6;39.5850105286;31.3912620544;4;71.3067727089;4;21.5025501251;39.0;11;53.1782588959;
50;6;40.7842063904;33.4531402588;4;75.5537157059;4;19.6000003815;40.0;11;53.8961582184;
51;6;41.9669036865;35.5140228271;12;80.3459700346;4;19.6000003815;41.0;10;54.5991659164;
52;7;43.8726425171;38.0737380981;5;89.1881449223;4;19.6000003815;42.0;10;55.2776012421;
53;7;46.016998291;40.5221252441;6;92.3641614914;4;20.6000003815;40.0;10;55.9229507446;
54;7;47.8916244507;42.8763084412;7;94.9156854153;4;19.6000003815;41.0;11;56.5282850266;
55;7;48.6932220459;45.1541175842;9;96.780092001;5;19.6000003815;42.0;10;57.088514328;
56;8;49.3570899963;47.2979927063;9;98.0164494514;5;20.6000003815;40.0;10;57.6004695892;
57;8;49.9376144409;49.3498153687;10;99.2908506393;5;19.6000003815;41.0;11;58.0628213882;
58;8;50.5463027954;51.3997573853;11;100.605800629;5;19.6000003815;42.0;11;58.4758720398;
59;9;48.6893730164;54.447769165;10;101.960424423;4;20.6000003815;40.0;11;58.8412618637;
60;10;47.8139686584;57.4938011169;9;103.349617004;4;19.6000003815;41.0;12;59.1616458893;
61;10;47.7776947021;60.5378265381;11;104.645537376;4;19.6000003815;42.0;13;59.4403705597;
62;10;47.7999992371;63.5798416138;11;105.936397076;4;20.6000003815;40.0;15;59.6811828613;
63;10;47.7999992371;66.6198425293;11;107.238220215;4;19.6000003815;41.0;16;59.8879890442;
64;10;47.7999992371;65.6198425293;11;108.527480602;4;19.6000003815;42.0;17;60.0;
65;11;48.7999992371;67.0;7;130.780160904;4;20.6000003815;40.0;17;60.0;
66;11;47.8459587097;72.3115005493;9;133.793839931;4;19.6000003815;41.0;19;60.0;
67;12;48.8701057434;77.3571014404;8;136.499406815;4;19.6000003815;42.0;18;60.0;
68;12;48.892868042;82.4002685547;11;138.811796784;4;20.6000003815;40.0;18;60.0;
69;12;48.9000015259;87.4410476685;13;140.753830791;4;19.6000003815;41.0;20;60.0;
70;12;47.9000015259;90.4795150757;14;142.337084055;4;19.6000003815;42.0;20;60.0;
71;12;52.0749816895;95.0509490967;14;143.59105432;5;20.6000003815;40.0;19;60.0;
72;12;54.1362342834;98.8614044189;14;144.597925663;5;19.6000003815;41.0;19;60.0;
73;12;56.1886901855;101.871940613;15;146.331159353;5;19.6000003815;42.0;20;60.4799995422;
74;12;58.2331161499;102.88256073;17;146.854035497;5;20.6000003815;40.0;20;62.2152957916;
75;12;59.2704048157;106.893249512;20;147.335668683;5;19.6000003815;40.0;20;63.6091327667;
76;12;58.8335723877;110.904014587;19;147.744318485;5;21.6000003815;38.0;20;64.7193279266;
77;12;59.8744354248;111.914833069;21;147.985490561;5;20.6000003815;38.0;20;65.3593101501;
78;12;58.8985519409;115.925720215;26;148.254752398;5;22.6000003815;36.0;22;66.8066806793;
79;12;58.9254760742;118.300003052;29;148.554507494;5;23.0;37.0;22;67.0199999809;
80;12;58.9554519653;123.75;30;148.887021422;5;25.75;36.0;22;67.0401959419;
81;12;58.9887008667;126.75;31;149.25429976;5;26.9840431213;36.0;22;67.0605818033;
82;12;59.025428772;129.75;32;149.657944798;5;27.9886302948;36.0;24;67.0811508894;
83;12;59.0657958984;132.75;31;150.098992109;5;23.75;39.0;23;67.1018965244;
84;12;59.1099014282;135.75;30;150.577736497;5;21.75;41.5509490967;23;67.1228116751;
85;12;60.1577758789;135.75;31;151.093557239;5;20.75;43.0;24;67.1438889503;
86;12;59.2093582153;138.75;32;151.644762754;6;19.75;45.5719451904;23;67.1651208401;
87;12;59.2644805908;141.75;35;152.22847116;6;18.75;47.5825614929;23;67.1864993572;
88;13;60.322845459;141.75;36;154.670024395;6;18.0;49.0;23;67.2080165148;
89;13;59.5670013428;144.75;35;156.905219316;6;18.0;51.0;24;67.2296639681;
90;13;59.7905273438;147.75;35;158.904152513;6;18.0;53.6148300171;21;67.2514331341;
91;13;60.9904174805;147.75;35;160.66249454;6;18.0;55.6257171631;21;67.2733153105;
92;13;60.1662521362;150.75;37;163.194661498;6;18.0;57.6366577148;21;68.2953014374;
93;14;63.2357940674;150.75;36;165.585466146;6;20.0;61.6476516724;20;69.3773823977;
94;14;66.304725647;150.75;39;166.865942478;6;22.0;65.0;21;69.6425127983;
95;14;67.4845428467;155.75;40;170.337573886;6;22.0;69.0;22;69.9410283566;
96;14;68.9088058472;160.091506958;42;172.624755979;6;23.0;70.6808929443;22;70.2772520781;
97;14;70.1375274658;164.132873535;40;174.269382119;6;22.0;74.6920471191;20;70.6557878256;
