Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;13.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;13.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;2;14.0;10.0;5;21.0;2;8.0;10.8999996185;4;22.0;
4;2;16.0;10.0;5;21.0900000334;2;8.29999923706;10.5;4;22.0900000334;
5;2;18.0;10.0;4;21.1871190071;2;8.31349945068;10.5;4;22.1871190071;
6;2;19.7122707367;10.0;4;21.7036092281;2;9.41710090637;10.5;4;22.2917383909;
7;2;20.7821655273;10.1999998093;4;22.1564130783;2;10.0156412125;10.5;4;22.4042263031;
8;2;21.2938480377;10.3632001877;4;23.4291926622;2;10.0409517288;10.5;4;22.9589728117;
9;2;23.2938480377;10.9097137451;4;24.540822506;2;10.1657686234;10.7100000381;4;23.4430115223;
10;2;25.2938480377;11.3658018112;4;25.5043385029;2;10.2746782303;10.8792181015;4;23.8415006399;
11;2;26.6537055969;11.7372808456;4;26.3401436806;2;10.3643379211;11.0;4;25.6606454849;
12;2;27.7994880676;12.0336990356;4;27.0718023777;2;10.773645401;11.7700004578;5;27.2614676952;
13;2;28.2430820465;12.2662630081;4;27.7228300571;2;12.4981412888;12.4126424789;4;28.6526534557;
14;2;28.6336975098;12.446267128;4;28.1464314461;2;14.4981412888;12.9308347702;4;29.8608493805;
15;2;28.8878593445;12.5;4;28.4879314899;2;16.4981403351;13.3366470337;4;30.9217379093;
16;2;31.0282783508;12.5;4;28.8545851707;2;17.7662620544;13.6469516754;4;31.8725180626;
17;2;32.2482719421;12.5;4;29.2456488609;2;18.8754138947;13.879781723;4;32.6429929733;
18;2;33.4829101562;12.5;4;29.659784317;2;19.9946746826;14.0;4;33.2167277336;
19;2;34.7313919067;12.5;5;30.0950183868;2;21.1237640381;14.0;4;33.8314290047;
20;2;35.0570106506;12.5;5;30.5487289429;2;21.6120700836;14.0;4;34.4827160835;
21;2;35.3292388916;12.5;5;31.0176672935;2;21.7586097717;14.0;4;35.1645216942;
22;2;35.6105995178;12.5;5;31.4980173111;2;21.9120159149;14.0;4;35.8691868782;
23;2;35.8988113403;12.5;5;31.9854974747;2;22.0705661774;14.0;5;36.5877075195;
24;2;36.1912994385;12.5;5;32.4754953384;2;22.2322330475;14.0;5;37.3101301193;
25;2;36.4852981567;12.5;5;32.9632344246;2;22.3947792053;14.0;5;38.0260667801;
26;2;36.7779388428;12.5;6;33.4439563751;2;22.5558643341;14.0;5;38.7252779007;
27;3;37.0663757324;12.5;5;33.9131059647;2;22.713186264;14.0;5;39.3982591629;
28;3;37.3478622437;12.5;4;34.3665065765;2;22.8646087646;14.0;5;40.0367603302;
29;3;37.6199035645;14.5;4;34.8005027771;3;24.0082702637;14.5;4;41.6341733932;
30;3;37.8803024292;16.5;4;35.2120742798;3;23.1426887512;15.0;4;42.345759511;
31;3;38.127243042;18.5;4;35.5988998413;3;22.5277938843;16.0;4;43.0324398279;
32;3;38.3593406677;20.5;4;35.9593791962;3;21.6822967529;17.0;4;43.6960945129;
33;3;38.575630188;22.5;4;36.2926120758;3;20.83162117;18.0;4;44.3403240442;
34;3;38.7755661011;22.5;4;36.5983467102;3;19.9765720367;19.0;4;44.9700829983;
35;3;38.9590072632;22.5;4;36.8768987656;3;19.8182678223;20.0;4;45.591250658;
36;3;39.1261367798;22.5;4;37.1290569305;3;19.9580307007;21.0;5;46.2101819515;
37;3;39.2774353027;22.5;3;37.3559846878;3;20.0972900391;22.0;6;46.8332571983;
38;3;40.4135894775;23.5;2;38.5591192245;3;20.2374839783;23.0;6;47.466448307;
39;3;41.5354690552;24.5;3;38.7600808144;3;20.3799514771;24.0;6;48.0209121704;
40;4;41.6440505981;25.5;2;38.9407916069;3;20.5047054291;25.0;6;48.5427899361;
41;4;41.7403564453;26.5;2;39.0605818033;3;20.622127533;26.0;6;49.1086950302;
42;4;41.7999992371;27.5;2;39.0811508894;4;21.7494564056;27.5;5;50.7161855698;
43;4;41.7999992371;28.0405750275;2;39.1018965244;4;22.6000003815;26.5;5;51.521189332;
44;4;41.7999992371;28.0509490967;3;39.1228116751;4;22.6000003815;26.5799999237;6;52.3816882372;
45;4;41.7999992371;28.0614051819;3;40.5338892937;4;24.1835384369;27.5799999237;7;53.2931919098;
46;4;42.6339988708;28.5719451904;3;41.6846005917;4;25.3412914276;29.5799999237;7;54.2499500513;
47;4;43.3116874695;28.9725608826;3;42.6110799313;5;27.5025501251;32.5800018311;7;56.2452495098;
48;4;43.8547477722;29.2805099487;3;43.3515321016;5;29.6651096344;35.5800018311;7;57.431812644;
49;4;44.2861099243;29.5137500763;3;44.7937613726;5;31.361158371;38.0;7;58.6659883261;
50;4;46.2762565613;30.0;4;45.044656992;5;31.9848117828;39.0;7;59.9435753822;
51;5;47.4147911072;31.0;4;45.2679694891;5;32.437461853;40.5559234619;8;61.261151433;
52;5;46.7726745605;32.6366577148;5;45.3558832407;6;32.5826644897;41.6691017151;7;62.6161878109;
53;5;46.7999992371;33.6476516724;5;45.3985333443;6;33.6235656738;39.0;7;64.0069587231;
54;6;46.7999992371;34.6586914062;4;45.4414454699;6;34.4015655518;39.0;9;65.4322431087;
55;6;46.7999992371;35.2207221985;4;45.4846031666;6;34.1095619202;40.0;9;66.8908572197;
56;6;46.7999992371;35.2423019409;4;45.5279893875;6;34.350276947;40.5559234619;11;68.3810901642;
57;6;46.7999992371;35.2639961243;4;45.5715869665;7;35.5883407593;41.7720146179;11;70.900118351;
58;6;46.7999992371;35.2857933044;4;46.6153780222;8;37.7275238037;41.0;11;72.6035038233;
59;6;47.7999992371;36.3076896667;4;46.7393445969;8;38.0747909546;42.0;11;74.3485876322;
60;6;48.7999992371;37.3296737671;4;47.8690043688;8;38.4260864258;43.0;11;76.1297512054;
61;6;50.6842803955;38.6148300171;4;48.0645800829;9;38.7795181274;44.0;10;106.689508557;
62;6;50.7999992371;41.3738670349;7;48.269245863;10;38.1326980591;46.0;9;110.46660161;
63;6;50.7999992371;43.3960571289;7;48.4832628965;10;36.8848114014;49.0;9;113.689103365;
64;6;50.7999992371;45.1471481323;8;48.7068623304;10;34.4193344116;52.0;10;120.437291861;
