Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;13.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;13.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;13.0;10.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;14.0;10.0;6;20.0;1;8.14999961853;10.5;5;21.0;
5;1;15.0;10.0;6;20.0;1;8.14999961853;10.5;5;21.0;
6;1;16.0;10.0;6;20.3999996185;1;9.14999961853;10.5;4;21.0;
7;1;17.0;10.1999998093;6;20.7264003754;1;9.72500038147;10.5;4;21.0;
8;1;17.4358406067;10.3632001877;6;21.8194274902;1;9.72500038147;10.5;4;21.4200000763;
9;1;18.0916557312;10.9097137451;6;22.7316036224;1;9.81949996948;10.7100000381;4;21.758436203;
10;2;20.0916557312;11.3658018112;5;24.4745616913;1;9.8956489563;10.8792181015;4;22.0;
11;2;22.0916557312;11.7372808456;5;25.1973980665;1;9.94999980927;11.0;4;23.5400009155;
12;2;23.7696552277;12.0336990356;5;25.8079570532;1;10.296500206;11.7700004578;5;24.8252849579;
13;2;24.4847755432;12.2662630081;5;26.3302583694;1;11.9499998093;12.4126424789;5;25.8616695404;
14;2;24.7981548309;12.446267128;5;26.6183350086;1;12.9499998093;12.9308347702;5;26.6732940674;
15;2;24.9710006714;12.5;5;26.8187118769;1;13.9499998093;13.3366470337;5;27.2939033508;
16;2;27.0267467499;12.5;5;27.0402543545;1;14.9499998093;13.6469516754;5;27.759563446;
17;2;28.1596717834;12.5;5;27.2842636108;1;15.9499998093;13.879781723;5;28.0;
18;2;29.3060779572;12.5;6;27.5518820286;1;16.9500007629;14.0;5;28.0;
19;2;30.4666500092;12.5;6;27.8440244198;1;17.9500007629;14.0;5;28.0;
20;2;30.7064151764;12.5;6;28.1613030434;1;18.2999992371;14.0;5;28.0;
21;2;30.8967819214;12.5;6;28.5039470196;1;18.2999992371;14.0;5;28.0;
22;2;31.1023674011;12.5;5;28.871723175;1;18.2999992371;14.0;5;28.0;
23;2;31.3230342865;12.5;5;29.263862133;1;18.2999992371;14.0;6;28.0;
24;2;31.5583171844;12.5;5;29.6789975166;1;18.2999992371;14.0;6;28.0;
25;2;31.8073997498;12.5;5;30.1151270866;1;18.2999992371;14.0;6;28.0;
26;2;32.0690765381;12.5;5;30.5695996284;1;18.2999992371;14.0;7;28.0;
27;2;32.341758728;12.5;5;31.0391392708;1;18.2999992371;14.0;7;28.0;
28;2;32.6234817505;12.5;5;31.5199065208;1;18.2999992371;14.0;7;28.0;
29;2;32.911945343;12.5;6;32.007601738;1;18.2999992371;14.0;7;28.0;
30;2;33.2045593262;12.5;6;32.4976010323;1;16.2999992371;15.0;7;28.0;
31;2;33.4985618591;12.5;6;32.9851250648;1;15.2999992371;16.0;7;28.0;
32;2;33.7910766602;14.5;8;33.465420723;1;14.2999992371;17.0;7;28.0;
33;2;34.0792541504;16.5;8;33.9339466095;1;13.2999992371;18.0;7;28.0;
34;2;34.3603668213;18.5;8;34.3865451813;1;12.2999992371;19.0;8;28.0;
35;2;34.6319274902;20.5;9;34.8195896149;1;12.0;20.0;8;28.0;
36;2;34.8917541504;22.5;9;35.2300891876;1;12.0;21.0;8;28.0;
37;2;35.138053894;22.5;9;35.6157541275;1;12.0;22.0;8;28.0;
38;2;35.3694534302;22.5;10;35.9750175476;1;12.0;23.0;9;28.0;
39;2;35.5850105286;22.5;11;36.307009697;1;12.0;24.0;9;28.0;
40;2;35.7842063904;22.5;11;36.6115064621;1;12.0;25.0;9;28.0;
41;2;35.9669036865;22.5;12;36.8888463974;1;12.0;26.0;11;28.0;
42;2;36.1333084106;22.5;11;37.1398382187;1;12.0;27.0;12;28.0;
43;2;36.2839050293;22.5;11;37.3656587601;1;13.0;25.0;12;28.0;
44;3;36.4193954468;22.5;7;47.5677556992;1;12.0;26.0;13;28.0;
45;3;37.5406532288;23.5;7;48.1477565765;1;12.0;27.0;13;28.0;
46;3;38.6486549377;24.5;8;48.6817893982;1;13.0;25.0;14;28.0;
47;3;38.7444343567;25.5;8;49.1219387054;1;12.0;26.0;14;28.0;
48;3;38.7999992371;26.5;8;49.9432544708;1;12.0;27.0;14;28.0;
49;3;39.0340003967;27.5;8;51.6909446716;1;13.0;25.0;16;28.0;
50;3;39.8436851501;29.0;8;53.1458740234;1;12.0;26.0;16;28.0;
51;3;40.4980392456;30.3899993896;9;54.3449382782;1;12.0;27.0;15;28.0;
52;3;41.0191307068;31.6872596741;9;55.3276185989;1;13.0;25.0;16;28.0;
53;3;41.4301490784;32.9097442627;9;55.9833850861;1;12.0;26.0;16;28.0;
54;3;41.6639328003;34.0;8;56.4010601044;1;12.0;27.0;17;28.0;
55;3;41.7726745605;35.0;7;56.6554813385;1;13.0;25.0;17;28.0;
56;3;41.7999992371;35.8277397156;7;56.8390817642;1;12.0;26.0;19;28.0;
57;3;41.7999992371;35.9195404053;8;56.9997425079;1;13.0;24.0;20;28.0;
58;3;41.7999992371;35.9998703003;8;57.0;1;14.0;23.0;21;28.0;
59;3;41.7999992371;36.0;8;57.0;1;15.0;22.0;21;28.0;
60;3;41.7999992371;36.0;10;57.0;1;16.0;21.0;22;28.0;
61;4;41.7999992371;36.0;9;57.0;1;17.0;20.0;22;28.0;
62;4;41.7999992371;36.0;11;57.0;1;18.0;19.0;22;28.0;
63;4;41.7999992371;36.0;9;57.0;1;18.2999992371;19.0;23;28.0;
64;4;41.7999992371;36.0;9;57.0;1;18.2999992371;19.0;23;28.0;
65;4;41.7999992371;38.0;10;57.0;1;18.2999992371;19.0;23;28.0;
66;4;41.7999992371;39.0;11;57.0;1;18.2999992371;19.0;24;28.0;
67;4;41.7999992371;40.0;11;57.0;1;18.2999992371;19.0;25;28.0;
68;4;41.7999992371;41.0;12;57.0;1;18.2999992371;19.0;25;28.0;
69;4;41.7999992371;42.0;12;57.0;1;18.2999992371;19.0;25;28.0;
70;4;41.7999992371;43.0;12;57.0;1;18.2999992371;19.0;25;28.0;
71;4;41.7999992371;44.0;12;57.0;1;18.2999992371;19.0;26;28.0;
72;4;41.7999992371;45.0;11;57.0;2;18.2999992371;19.0;25;28.0;
