Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;13.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;13.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;13.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;14.0;10.0;5;20.0;2;8.14999961853;10.6999998093;4;22.0;
5;1;15.0;10.0;5;20.0;2;8.29999923706;10.5;4;22.0900000334;
6;1;16.0;10.0;5;20.3999996185;2;9.39524936676;10.5;4;22.1871190071;
7;1;17.0;10.1999998093;5;20.7264003754;2;9.99210166931;10.5;4;22.2917383909;
8;1;17.4358406067;10.3632001877;5;21.8194274902;2;10.0156412125;10.5;4;22.8371437788;
9;1;18.0916557312;10.9097137451;5;22.7316036224;2;10.1383571625;10.7100000381;4;23.3113827705;
10;1;19.0916557312;11.3658018112;5;23.4745616913;2;10.2450618744;10.8792181015;4;23.6996542215;
11;1;20.0916557312;11.7372808456;5;24.0673980713;2;10.3324222565;11.0;4;25.4997080564;
12;1;21.0916557312;12.0336990356;6;24.5325260162;2;10.7374343872;11.7700004578;5;27.0797379017;
13;1;22.0916557312;12.2662630081;6;24.892534256;2;12.4572515488;12.4126424789;5;28.4485538006;
14;1;23.0916557312;12.446267128;6;25.0;2;14.4572515488;12.9308347702;5;29.6330289841;
15;1;24.0916557312;12.5;6;25.0;2;16.4572525024;13.3366470337;5;30.669192791;
16;1;25.0916557312;12.5;6;25.0;2;17.7094402313;13.6469516754;5;31.5947263241;
17;1;26.0916557312;12.5;6;25.0;2;18.8129119873;13.879781723;5;32.3400559425;
18;1;27.0;12.5;7;25.0;2;19.9265136719;14.0;5;32.8895044327;
19;1;27.0;12.5;7;25.0;2;21.0501403809;14.0;5;33.4816474915;
20;1;27.0;12.5;7;25.0;2;21.5333709717;14.0;5;34.1130428314;
21;1;27.0;12.5;7;25.0;2;21.6754341125;14.0;5;34.7785673141;
22;1;27.0;12.5;7;25.0;2;21.825176239;14.0;5;35.4714341164;
23;1;27.0;12.5;7;25.0;2;21.9810714722;14.0;6;36.1833543777;
24;2;27.0;12.5;6;25.0;2;22.141254425;14.0;6;36.9048519135;
25;2;27.0;12.5;6;25.0;2;22.3035907745;14.0;6;37.6257123947;
26;2;27.0;12.5;7;25.0;2;22.4657840729;14.0;6;38.3355398178;
27;2;27.0;12.5;7;25.0;2;22.6254959106;14.0;6;39.0243473053;
28;2;27.0;12.5;7;25.0;2;22.7804775238;14.0;6;39.6831235886;
29;2;27.0;12.5;7;25.0;2;22.9287014008;14.0;6;40.3043012619;
30;2;27.0;12.5;7;25.0;3;22.0684661865;15.5;5;41.8820743561;
31;2;27.0;12.5;7;25.0;3;22.1984672546;16.0;5;42.5725489855;
32;2;27.0;12.5;7;25.0;3;21.5788230896;17.0;5;43.2374616861;
33;2;27.0;12.5;7;25.0;3;20.728427887;18.0;5;43.8794193268;
34;2;27.0;12.5;7;25.0;3;19.8728694916;19.0;5;44.5026270151;
35;2;27.0;13.5;8;25.0;3;19.7130908966;20.0;5;45.1124961376;
36;2;27.0;14.5;8;25.0;3;19.8503112793;21.0;6;45.7152235508;
37;2;27.0;15.5;8;25.0;3;19.9859237671;22.0;6;46.3173501492;
38;2;27.0;16.5;8;25.0;3;20.1214027405;23.0;6;46.9253354073;
39;2;27.0;17.5;9;25.0;3;20.2582015991;24.0;7;47.544028759;
40;2;27.0;17.5;9;25.0;3;20.3974075317;25.0;7;48.0209121704;
41;2;27.0;17.5;8;25.0;3;20.5047054291;26.0;8;48.5427899361;
42;2;27.0;17.5;8;25.0;4;21.622127533;27.5;7;50.1086950302;
43;2;27.0;17.5;8;25.0;4;22.6000003815;26.5;7;50.8761855364;
44;2;27.0;17.5;9;25.0;4;22.6000003815;26.5799999237;8;51.7049332857;
45;2;27.0;17.5;9;25.0;4;24.0312671661;27.5799999237;9;52.5920681953;
46;2;27.0;17.5;9;25.0;4;25.1835384369;29.5799999237;9;53.5332399607;
47;2;27.0;17.5;9;25.0;4;26.3412914276;31.5799999237;9;54.5227687359;
48;2;27.0;17.5;9;25.0;4;27.5025501251;33.5800018311;9;55.5539133549;
49;2;27.0;17.5;9;25.0;4;29.1996326447;35.0;9;56.6192367077;
50;2;27.0;17.5;9;25.0;4;29.8266353607;35.0;10;57.7110161781;
51;2;27.0;17.5;9;25.0;4;30.2848110199;35.5559234619;11;58.8216300011;
52;2;27.0;17.5;9;26.0;5;30.4374599457;35.7720146179;11;59.943862915;
53;2;28.0;18.5;10;26.0199999809;5;29.48736763;35.0;11;61.0710749626;
54;2;29.0;19.5;10;26.0401959419;5;28.6047916412;35.0;11;62.1972093582;
55;2;29.0;20.5;11;26.0605818033;5;27.7321186066;35.0;11;63.316655159;
56;2;29.0;21.5;11;26.0811508894;5;27.868806839;36.0;11;64.4240107536;
57;2;29.0;22.5;11;27.1018965244;5;27.4954013824;37.0;11;65.5138163567;
58;2;29.5999984741;23.5509490967;12;27.9028123617;5;27.1570701599;36.0;12;66.580329895;
59;2;30.0680007935;23.9514045715;12;28.5184063911;5;26.239282608;36.0;12;67.6174240112;
60;2;30.4247112274;24.2592048645;12;28.9846055508;5;26.9139194489;37.0;12;68.6186294556;
61;2;30.6916904449;24.4923019409;13;29.1864993572;6;28.1391925812;39.0;11;70.5773410797;
62;2;30.7999992371;24.5932502747;15;29.2080165148;6;29.3549022675;41.0;12;71.6471549273;
63;2;30.7999992371;24.6040077209;15;29.2296639681;6;29.5596103668;43.0;13;72.6213451624;
64;2;30.7999992371;24.6148319244;16;29.2514331341;6;29.7374610901;45.0;13;73.4770746231;
65;2;30.7999992371;24.6257171631;16;29.2733153105;6;29.8826637268;47.0;13;74.3224569559;
66;2;30.7999992371;24.6366577148;16;29.2953014374;6;28.8826637268;46.8970870972;15;75.1555049419;
67;2;30.7999992371;24.6476516724;16;29.3173824549;7;28.8826637268;47.033493042;14;78.079233408;
68;2;30.7999992371;24.6586914062;17;29.3395489454;8;27.8518238068;47.0;14;81.6457893848;
69;2;30.7999992371;24.6697750092;17;29.3617914915;8;29.4014415741;47.0;15;84.0908263922;
70;2;30.7999992371;24.680896759;16;29.3841004372;8;29.7469501495;48.0;15;86.0789923668;
