Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;13.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;13.0;10.0;4;20.0;1;7.0;11.6999998093;5;21.0;
3;1;13.0;10.0;4;20.0;1;8.0;10.6999998093;5;21.0;
4;1;14.0;10.0;3;20.0;1;8.14999961853;10.5;5;21.0;
5;1;15.0;10.0;3;20.0;1;8.14999961853;10.5;5;21.0;
6;1;16.0;10.0;3;20.3999996185;1;9.14999961853;10.5;5;21.0;
7;1;17.0;10.1999998093;3;20.7264003754;1;9.72500038147;10.5;5;21.0;
8;1;17.4358406067;10.3632001877;3;21.8194274902;1;9.72500038147;10.5;5;21.4200000763;
9;1;18.0916557312;10.9097137451;3;22.7316036224;1;9.81949996948;10.7100000381;5;21.758436203;
10;1;19.0916557312;11.3658018112;3;23.4745616913;1;9.8956489563;10.8792181015;5;22.0;
11;1;20.0916557312;11.7372808456;3;24.0673980713;1;9.94999980927;11.0;5;23.5400009155;
12;1;21.0916557312;12.0336990356;3;24.5325260162;1;10.296500206;11.7700004578;6;24.8252849579;
13;1;22.0916557312;12.2662630081;3;24.892534256;1;11.9499998093;12.4126424789;6;25.8616695404;
14;1;23.0916557312;12.446267128;3;25.0;1;12.9499998093;12.9308347702;6;26.6732940674;
15;1;24.0916557312;12.5;3;25.0;2;14.9499998093;13.536646843;5;28.2939033508;
16;2;26.0916557312;12.5;2;26.0;2;16.9500007629;13.6469516754;5;28.9195634127;
17;2;28.0916557312;12.5;2;26.0199999809;2;18.2110004425;13.879781723;5;29.3437439203;
18;2;29.0;12.5;3;26.0401959419;2;18.9500007629;14.0;5;29.5541238785;
19;2;29.0;12.5;3;26.0605818033;2;19.9500007629;14.0;5;29.7941719294;
20;2;29.0;12.5;3;26.0811508894;2;20.2999992371;14.0;5;30.0669906139;
21;2;29.0;12.5;3;26.1018965244;2;20.2999992371;14.0;5;30.375654459;
22;2;29.0;12.5;3;26.1228116751;2;20.2999992371;14.0;5;30.7230784893;
23;2;29.0;12.5;3;26.1438889503;2;20.2999992371;14.0;6;31.1118502617;
24;2;29.0;12.5;3;26.1651208401;2;20.2999992371;14.0;6;31.544028759;
25;3;29.0;12.5;2;26.1864993572;2;20.2999992371;14.0;6;32.0209121704;
26;4;29.0;12.5;2;26.2080165148;2;20.2999992371;14.0;6;32.5427899361;
27;4;29.0;12.5;2;26.2296639681;2;20.2999992371;14.0;7;33.1086950302;
28;4;29.0;12.5;2;26.2514331341;2;20.2999992371;14.0;7;33.7161855698;
29;4;29.0;12.5;2;26.2733153105;2;20.2999992371;14.0;7;34.3611893654;
30;4;29.0;12.5;2;26.2953014374;3;19.2999992371;15.5;6;36.0379443169;
31;4;29.0;12.5;2;26.3173824549;3;19.2999992371;16.0;8;36.8990679979;
32;4;29.0;12.5;2;26.3395489454;3;18.2999992371;17.0;8;37.7995220423;
33;4;29.0;14.5;2;27.3617914915;3;17.2999992371;18.0;8;38.7323827744;
34;4;30.0;17.5;2;27.424100399;3;16.2999992371;19.0;8;39.6903301477;
35;4;31.0;20.5;2;27.4876500368;3;16.0;20.0;9;40.6661565304;
36;4;31.6487102509;23.5;2;27.5524321795;3;16.0;21.0;10;41.6532557011;
37;4;31.6741313934;26.5;2;27.6184355021;3;16.0;22.0;10;42.6460292339;
38;4;31.7002639771;27.5;3;28.6856458187;3;16.0;23.0;11;43.6401352882;
39;5;32.727104187;28.5;2;28.8040453196;3;16.0;24.0;12;44.632543087;
40;5;33.0;29.5;2;28.9255883694;3;16.0;25.0;12;45.6213817596;
41;5;35.3553543091;30.5;3;29.0502752066;3;16.0;26.0;13;46.6056113243;
42;5;35.4301643372;31.5;3;29.1780976057;3;16.0;27.0;14;47.58456707;
