Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;13.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;13.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;13.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;14.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;15.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
6;1;16.0;10.0;5;20.3999996185;1;9.14999961853;10.5;5;21.0;
7;1;17.0;10.1999998093;5;20.7264003754;1;9.72500038147;10.5;5;21.0;
8;2;18.0358409882;10.3632001877;3;22.8194274902;1;9.72500038147;10.5;5;21.4200000763;
9;2;18.6916561127;10.9097137451;3;23.7616035938;1;9.81949996948;10.7100000381;5;21.758436203;
10;2;20.6916561127;11.3658018112;3;24.5351526737;1;9.8956489563;10.8792181015;5;22.0;
11;2;22.6916561127;11.7372808456;3;25.1591641903;1;9.94999980927;11.0;5;23.5400009155;
12;2;23.7467155457;12.0336990356;3;25.6560432911;1;10.296500206;11.7700004578;6;24.8252849579;
13;2;24.7657661438;12.2662630081;2;26.0483692884;1;11.9499998093;12.4126424789;6;25.8616695404;
14;2;25.78515625;12.446267128;2;26.1887089014;1;12.9499998093;12.9308347702;6;26.6732940674;
15;2;26.8048820496;12.5;2;26.2221269608;1;13.9499998093;13.3366470337;6;27.2939033508;
16;2;27.8249320984;12.5;2;26.2560760975;1;14.9499998093;13.6469516754;6;27.759563446;
17;2;28.8453006744;12.5;2;26.2905418873;1;15.9499998093;13.879781723;6;28.0;
18;2;29.7743244171;12.5;2;26.3255085945;1;16.9500007629;14.0;6;28.0;
19;2;29.7953052521;12.5;3;26.3609591722;1;17.9500007629;14.0;6;28.0;
20;2;29.816576004;12.5;3;26.3968753815;1;18.2999992371;14.0;6;28.0;
21;2;29.8381252289;12.5;3;26.4332377911;1;18.2999992371;14.0;6;28.0;
22;2;29.8599433899;12.5;3;26.4700255394;1;18.2999992371;14.0;6;28.0;
23;2;29.8820152283;12.5;3;26.5072168112;1;18.2999992371;14.0;7;28.0;
24;3;29.9043292999;12.5;2;26.5447884798;1;18.2999992371;14.0;7;28.0;
25;3;29.0;13.2723941803;2;26.5827163458;1;18.2999992371;14.0;7;28.0;
26;3;29.0;13.2913579941;3;26.6209751368;1;18.2999992371;14.0;8;28.0;
27;3;29.0;13.3104877472;3;26.6595385075;1;18.2999992371;14.0;8;28.0;
28;3;29.0;13.3297691345;3;26.6983793974;1;18.2999992371;14.0;8;28.0;
29;3;29.0;13.3491897583;3;26.7374696732;1;18.2999992371;14.0;8;28.0;
30;3;29.0;13.3687343597;2;26.7767804861;1;18.2999992371;14.0;8;28.0;
31;3;29.0;13.3883905411;2;26.8162822723;1;18.2999992371;14.0;8;28.0;
32;3;29.0;13.4081411362;2;26.8559447527;1;18.2999992371;14.0;8;28.0;
33;3;30.0;15.4081411362;2;27.8957372904;1;18.2999992371;14.0;8;28.0;
34;3;31.1374416351;18.4081420898;2;27.9556285143;1;18.2999992371;14.0;8;28.0;
35;3;32.1613769531;21.4081420898;3;28.0157830715;1;18.2999992371;14.0;8;28.0;
36;3;32.8094711304;24.4081420898;4;28.0761629343;1;18.2999992371;14.0;9;28.0;
37;4;32.8456954956;26.5;3;28.136729598;1;18.2999992371;14.0;9;28.0;
38;4;32.8820381165;27.5;4;28.1974444389;1;18.2999992371;14.0;8;28.0;
39;4;32.9184684753;27.5;4;28.2582682371;1;18.2999992371;14.0;8;28.0;
40;4;32.9549598694;27.5;4;28.3191621304;3;20.2999992371;15.0;6;30.0;
41;4;32.9914970398;27.5;4;28.3800868988;3;22.2999992371;15.0;6;30.3199999332;
42;4;31.6990718842;28.5;5;28.4410033226;3;20.2999992371;15.0;7;30.6874878407;
43;4;31.7118988037;28.6272525787;6;28.5018726587;3;19.2999992371;16.0;7;31.108247757;
44;4;31.7248096466;28.6469268799;6;28.5626565218;3;18.2999992371;17.0;7;31.5883438587;
45;4;31.0;28.6664962769;7;29.6233167648;3;17.2999992371;18.0;8;32.1339812279;
46;4;32.0;29.6859416962;8;29.7638161182;3;16.2999992371;19.0;8;32.751308918;
47;4;33.0;30.7052497864;9;29.9096530676;3;16.0;20.0;8;33.4461569786;
48;4;33.0;31.724407196;10;30.0610331297;3;16.0;21.0;7;34.2237005234;
49;4;33.0;32.7434005737;10;30.218149662;3;17.0;21.0;7;35.088057518;
50;4;33.0;33.7622146606;12;30.3811794519;3;18.0;23.0;7;36.0418243408;
51;4;33.0;33.7808418274;14;30.5758947134;3;19.0;25.0;6;37.0855798721;
52;4;33.0;33.8120727539;14;31.7771196365;3;20.0;27.0;6;38.2173900604;
53;4;33.5999984741;34.34324646;14;32.7648956776;3;21.0;29.0;7;39.4323711395;
54;4;34.0680007935;34.7643203735;14;33.5737413168;3;22.0;29.0;8;40.7223787308;
55;4;34.4247131348;35.0925216675;15;34.2395502329;3;22.2999992371;29.0;9;42.0758886337;
56;4;34.6916885376;35.3457717896;16;34.6473294497;3;22.2999992371;29.0;10;43.4781360626;
57;4;34.7999992371;35.4665870667;16;34.8808712959;3;22.2999992371;29.0;10;44.9115562439;
58;4;34.7999992371;35.4968986511;16;35.1204869747;3;22.2999992371;29.0;10;46.3565177917;
59;4;34.7999992371;35.5269317627;17;35.3659094572;3;22.2999992371;29.0;11;47.7923164368;
60;5;35.7999992371;35.5566482544;17;35.6168044806;3;22.2999992371;29.0;10;49.1983318329;
61;5;37.51512146;34.0;15;35.8727697134;3;22.2999992371;29.0;10;50.5552024841;
62;5;39.5236587524;34.0;16;36.133333683;4;22.2999992371;29.0;10;51.8459014893;
63;5;37.7509384155;35.0;16;36.3979557753;4;22.2999992371;29.0;10;53.0565700531;
64;5;37.7981147766;36.0;17;36.6660298109;4;22.2999992371;29.0;10;54.177028656;
65;6;37.844707489;37.0;16;36.9368880987;4;22.2999992371;29.0;10;55.2009391785;
66;6;35.8580207825;39.0;16;37.2098076344;4;22.2999992371;29.0;10;56.1256427765;
67;6;35.8319625854;40.7533531189;15;37.484017849;4;22.2999992371;29.0;10;56.9517440796;
68;6;35.8451690674;41.7795372009;15;37.7587112188;4;22.2999992371;29.0;6;57.6825237274;
