Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;13.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;13.0;10.0;5;20.0;2;7.0;11.8999996185;4;22.0;
3;1;13.0;10.0;5;20.0;2;8.14999961853;10.6999998093;4;22.0900000334;
4;1;14.0;10.0;5;20.0;2;8.31349945068;10.5;4;22.1871190071;
5;1;15.0;10.0;4;20.0;2;8.32806777954;10.5;4;22.2917383909;
6;1;16.0;10.0;4;20.3999996185;2;9.44064044952;10.5;4;22.4042263031;
7;1;17.0;10.1999998093;4;20.7264003754;2;10.0409517288;10.5;4;22.5249304771;
8;1;17.4358406067;10.3632001877;4;21.8194274902;2;10.0681095123;10.5;4;23.0894187689;
9;1;18.0916557312;10.9097137451;3;22.7316036224;2;10.1951189041;10.7100000381;4;23.5836213827;
10;1;19.0916557312;11.3658018112;3;23.4745616913;2;10.3063154221;10.8792181015;4;23.9926425219;
11;1;20.0916557312;11.7372808456;3;24.0673980713;2;10.3983440399;11.0;4;25.8316864967;
12;1;21.0916557312;12.0336990356;4;24.5325260162;2;10.8121290207;11.7700004578;5;27.4540388584;
13;1;22.0916557312;12.2662630081;4;24.892534256;2;12.541469574;12.4126424789;5;28.8682081699;
14;1;23.0916557312;12.446267128;4;25.0;2;14.541469574;12.9308347702;5;30.1005516052;
15;1;24.0916557312;12.5;4;25.0;2;16.541469574;13.3366470337;5;31.1863336563;
16;1;25.0916557312;12.5;3;25.0;2;17.8257961273;13.6469516754;5;32.1621966362;
17;1;26.0916557312;12.5;3;25.0;2;18.9405918121;13.879781723;5;32.9572491646;
18;1;27.0;12.5;4;25.0;2;20.0653820038;14.0;5;33.5542383194;
19;1;27.0;12.5;4;25.0;2;21.1997051239;14.0;5;34.1899633408;
20;1;27.0;12.5;4;25.0;2;21.692741394;14.0;5;34.8591008186;
21;1;27.0;12.5;4;25.0;2;21.843296051;14.0;5;35.5546751022;
22;1;27.0;12.5;4;25.0;2;21.9998016357;14.0;5;36.2682390213;
23;1;27.0;12.5;4;25.0;2;22.1603527069;14.0;6;36.9902019501;
24;1;27.0;12.5;4;25.0;2;22.3227958679;14.0;6;37.7102985382;
25;1;27.0;12.5;4;25.0;2;22.4848175049;14.0;6;38.4181499481;
26;1;27.0;12.5;4;25.0;2;22.6440830231;14.0;6;39.1038570404;
27;1;27.0;12.5;4;25.0;2;22.7983665466;14.0;7;39.758556366;
28;1;27.0;12.5;4;25.0;2;22.9456748962;14.0;7;40.374874115;
29;1;27.0;12.5;4;25.0;2;23.0843467712;14.0;7;40.947227478;
30;1;27.0;12.5;4;25.0;2;21.2131252289;15.0;7;41.4719495773;
31;1;27.0;12.5;4;25.0;2;20.3311882019;16.0;7;41.9472465515;
32;1;27.0;12.5;4;25.0;2;19.438129425;17.0;7;42.3730211258;
33;1;27.0;12.5;5;25.0;2;18.5339279175;18.0;7;42.7505970001;
34;1;27.0;12.5;5;25.0;2;17.6188831329;19.0;7;43.0823974609;
35;1;27.0;13.5;6;25.0;2;17.3935394287;20.0;8;43.3716182709;
36;1;27.0;14.5;6;25.0;2;17.4586143494;21.0;8;43.6219272614;
37;1;27.0;15.5;6;25.0;2;17.5149345398;22.0;8;43.8372087479;
38;1;27.0;16.5;7;25.0;2;17.5633716583;23.0;6;44.0;
39;1;27.0;17.5;7;25.0;2;17.6000003815;24.0;4;44.0;
40;1;27.0;17.5;7;25.0;2;17.6000003815;25.0;5;44.0;
41;1;27.0;17.5;8;25.0;2;17.6000003815;26.0;5;44.0;
42;1;27.0;17.5;8;25.0;2;17.6000003815;27.0;6;44.0;
43;1;27.0;17.5;8;25.0;2;18.6000003815;25.0;5;44.0;
44;1;27.0;17.5;9;25.0;2;17.6000003815;26.0;7;44.0;
45;1;27.0;17.5;9;25.0;2;17.6000003815;27.0;7;44.0;
46;1;27.0;17.5;10;25.0;2;18.6000003815;25.0;7;44.0;
47;1;27.0;17.5;10;25.0;3;20.6000003815;26.0;7;45.0;
48;1;27.0;17.5;11;25.0;3;22.6000003815;27.0;9;45.1599999666;
49;1;27.0;17.5;11;25.0;3;23.6000003815;28.0;9;45.3437439203;
50;1;27.0;17.5;12;25.0;3;24.6000003815;29.0;9;45.5541238785;
51;1;27.0;17.5;12;25.0;3;25.6000003815;30.0;10;45.7941719294;
52;1;27.0;17.5;12;25.0;3;25.8999996185;29.8970870972;10;46.0669906139;
53;1;27.0;17.5;13;25.0;3;25.8999996185;30.0334949493;12;46.375654459;
54;1;27.0;17.5;13;25.0;3;26.4345226288;29.0;12;46.7230784893;
55;1;27.0;17.5;13;25.0;4;25.8999996185;30.0;10;62.1118502617;
56;1;27.0;17.5;15;25.0;4;26.8999996185;30.0;12;63.294028759;
57;1;27.0;17.5;15;26.0;4;28.6974048615;31.0;13;64.4402866364;
58;1;27.5999984741;18.0;15;26.7800006866;4;28.8047046661;32.0;13;65.5500798225;
59;1;28.0680007935;18.3899993896;15;27.3745174408;4;28.92212677;33.0;14;66.6249647141;
60;2;28.4247112274;18.6872596741;14;51.8194847107;4;29.0494556427;34.0;14;67.66751194;
61;2;29.6916904449;19.9097423553;14;53.6800003052;4;29.1861419678;35.0;14;68.6802792549;
62;2;30.7999992371;21.0;14;55.0461769104;4;29.3312664032;36.0;14;69.6649622917;
63;2;30.7999992371;22.0;15;56.1155357361;4;29.483537674;37.0;16;70.6218309402;
64;2;30.7999992371;23.0;15;56.9265174866;4;29.6412906647;38.0;16;71.4557781219;
65;2;30.7999992371;24.0;15;57.526304245;4;29.8025493622;39.0;16;72.1782588959;
66;3;31.7999992371;26.0;15;58.9614315033;4;29.9651088715;40.0;15;72.8961582184;
67;3;32.7999992371;28.0;14;59.1050000191;4;30.1266345978;41.0;15;73.5991659164;
68;3;33.4629974365;30.0;15;59.2198647261;4;30.2848110199;42.0;15;74.2776012421;
69;4;32.7999992371;32.0;14;59.3452684879;4;30.4374599457;43.0;14;74.9229507446;
70;5;32.7999992371;34.0;13;59.4818768501;4;30.5826625824;44.0;14;77.6567430496;
71;5;32.7999992371;35.0;13;59.630333066;4;31.069519043;45.4199981689;15;79.9663190842;
72;5;32.7999992371;36.0;14;59.7912415266;4;31.4821720123;46.7314720154;15;81.9040164948;
73;5;32.7999992371;37.0;14;59.9651488066;4;31.8300037384;47.957901001;15;83.281416893;
74;5;32.7999992371;38.0;14;60.1525228024;4;32.0680618286;49.0;17;84.3818302155;
75;5;32.7999992371;39.0;15;60.3537294865;4;32.2609138489;49.7000007629;18;85.1085758209;
76;5;32.7999992371;40.0;13;60.5690078735;4;30.4244308472;50.7000007629;18;85.5743427277;
77;5;32.7999992371;41.0;22;60.7984457016;4;29.4244308472;50.7000007629;18;85.9763793945;
78;5;32.7999992371;42.0;13;89.7919540405;5;29.4244308472;51.7000007629;17;86.3199176788;
79;5;33.7999992371;44.0;14;94.5711174011;5;28.7999992371;52.7000007629;18;86.610906601;
80;6;35.7999992371;47.0;13;97.8084107637;5;28.7999992371;53.7000007629;18;86.8555393219;
81;6;36.7999992371;50.0;13;100.336504698;5;28.7999992371;54.7000007629;19;87.0;
82;6;36.7999992371;53.0;14;102.251021743;5;27.7999992371;53.7000007629;20;87.0;
83;6;36.7999992371;56.0;14;103.705813408;5;27.7999992371;53.7000007629;20;87.0;
84;6;36.7999992371;59.0;15;104.747706771;5;27.7999992371;53.7000007629;22;87.0;
85;6;36.7999992371;62.0;15;105.346423388;5;28.75;53.7000007629;22;87.0;
