Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;13.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;13.0;10.0;5;20.0;2;7.0;11.8999996185;4;22.0;
3;1;13.0;10.0;5;20.0;2;8.14999961853;10.6999998093;4;22.0900000334;
4;1;14.0;10.0;4;20.0;2;8.31349945068;10.5;4;22.1871190071;
5;2;15.6000003815;10.0;3;21.0;2;8.32806777954;10.5;4;22.2917383909;
6;2;16.6000003815;10.0;2;21.3999996185;2;9.44064044952;10.5;4;22.4042263031;
7;2;17.6000003815;10.1999998093;2;21.7264003754;2;10.0409517288;10.5;4;22.5249304771;
8;2;18.0358409882;10.3632001877;2;22.8694274426;2;10.0681095123;10.5;4;23.0894187689;
9;2;18.721654892;10.9097137451;2;23.8335785866;2;10.1951189041;10.7100000381;4;23.5836213827;
10;2;20.721654892;11.3658018112;2;24.6305116415;2;10.3063154221;10.8792181015;4;23.9926425219;
11;2;22.7216567993;11.7372808456;2;25.2793427706;2;10.3983440399;11.0;4;25.8316864967;
12;2;23.8188228607;12.0336990356;3;25.8024992943;2;10.8121290207;11.7700004578;5;27.4540388584;
13;2;24.8536396027;12.2662630081;3;26.2225775719;2;12.541469574;12.4126424789;5;28.8682081699;
14;2;25.8896827698;12.446267128;2;26.3921557665;2;14.541469574;12.9308347702;5;30.1005516052;
15;2;26.9269485474;12.5;2;26.4563041925;2;16.541469574;13.3366470337;5;31.1863336563;
16;2;27.9654388428;12.5;2;26.5224741697;2;17.8257961273;13.6469516754;5;32.1621966362;
17;2;29.0051403046;12.5;2;26.5906432867;2;18.9405918121;13.879781723;5;32.9572491646;
18;2;29.9543857574;12.5;3;26.6607804298;2;20.0653820038;14.0;5;33.5542383194;
19;2;29.9964675903;12.5;3;26.7328453064;2;21.1997051239;14.0;5;34.1899633408;
20;2;30.0397071838;12.5;5;26.8067884445;2;21.692741394;14.0;5;34.8591008186;
21;2;30.084072113;12.5;5;26.8825509548;2;21.843296051;14.0;5;35.5546751022;
22;2;30.129529953;12.5;4;26.9600640535;2;21.9998016357;14.0;5;36.2682390213;
23;2;30.1760387421;12.5;4;27.0392494202;2;22.1603527069;14.0;6;36.9902019501;
24;2;30.2235488892;12.5;4;27.120018959;2;22.3227958679;14.0;6;37.7102985382;
25;2;29.0;13.5;4;27.2022752762;2;22.4848175049;14.0;6;38.4181499481;
26;2;29.0;13.6011371613;4;27.2859115601;2;22.6440830231;14.0;6;39.1038570404;
27;2;29.0;13.64295578;4;27.3708124161;3;23.7983665466;14.3000001907;5;40.758556366;
28;2;29.0;13.6854057312;4;27.4568536282;3;24.9456748962;14.5;5;41.5348740816;
29;2;29.0;13.7284269333;4;27.5439035892;3;25.0843467712;14.5799999237;5;42.2909713984;
30;2;29.0;13.7719516754;4;27.6318233013;3;25.5154685974;14.0;5;43.0260734558;
31;2;29.0;13.815911293;3;27.7204678059;3;25.3311882019;14.7770614624;5;43.7414184809;
32;2;30.0;15.8159122467;3;27.8096864223;3;25.8418178558;14.0;5;44.4400117397;
33;2;30.6858119965;17.8159122467;3;27.8993241787;3;25.9990005493;14.0;5;45.1262514591;
34;2;30.7395935059;19.8159122467;4;27.989222765;3;26.1534061432;14.0;5;45.8054759502;
35;2;30.7935333252;21.5;4;28.079221487;3;26.306230545;14.0;5;46.4834685326;
36;2;30.8475322723;22.5;5;28.1691586971;3;26.4587802887;14.0;5;47.1659560204;
37;2;30.9014949799;22.5;5;28.258872509;3;26.6123409271;14.0;6;47.8581209183;
38;2;30.955324173;22.5;7;28.348202467;3;26.768075943;14.0;6;48.5427899361;
39;3;31.0089225769;22.5;6;28.4369900227;3;26.92212677;14.0;6;49.1086950302;
40;3;31.0621948242;22.5;6;28.5250804424;4;28.0494556427;14.5;5;50.7161855698;
41;4;32.1150474548;23.5;5;29.6123232841;4;27.8999996185;18.5;5;51.521189332;
42;4;33.1673927307;24.5;5;29.7685738802;4;29.1609992981;22.5;5;52.3816882372;
43;4;33.2191429138;25.5;5;29.927844882;4;29.7858810425;26.5;5;53.2931919098;
44;4;33.2702178955;26.5;5;30.0901443958;4;29.9909687042;30.5;4;54.2499500513;
45;4;33.3205299377;27.5;5;30.2554780245;4;29.8025493622;34.5;5;55.2452495098;
46;4;33.3700141907;27.5;6;30.4238467216;4;29.9651069641;35.033493042;6;56.2718126774;
47;4;33.4186019897;27.5;5;30.5952447653;4;30.6611557007;34.0;6;57.3222444057;
48;4;33.4662208557;28.5;5;30.7696567774;4;30.2848129272;35.0;6;58.3894515038;
49;4;33.5128250122;28.607131958;5;30.9470567703;4;30.4374599457;35.5559234619;6;59.4669795036;
50;4;33.5583572388;28.6781921387;5;31.127402544;4;30.5826644897;35.7720146179;6;60.549197197;
51;4;33.602771759;28.752614975;6;32.3106360435;4;29.4873695374;35.0;10;61.6313042641;
52;5;34.646030426;29.8304100037;5;33.6679856777;5;30.6047897339;34.0;8;77.2091646194;
53;6;37.3674812317;32.424861908;4;35.8123190403;6;32.7321205139;35.0;7;78.8590068817;
54;6;38.9569091797;34.9140930176;5;36.797279954;6;34.350276947;36.0;7;80.4327969551;
55;6;40.0465240479;37.3153381348;6;37.6380759478;6;35.5883407593;37.0;7;81.927883625;
56;6;40.4455223083;39.646484375;7;38.218832612;6;35.2392845154;39.0;7;83.342795372;
57;6;40.6844825745;41.4009056091;8;38.6224792004;6;37.3113708496;39.0;8;84.6765956879;
58;6;40.1646270752;42.0695457458;8;39.0284981728;6;39.2766342163;39.0;9;85.9284381866;
59;6;40.2787628174;42.2122344971;9;39.4358397722;6;40.4933738708;39.0;9;87.0974025726;
60;7;40.3901557922;42.3589859009;9;39.8434445858;6;40.8954124451;39.0;9;88.0991659164;
61;7;41.1847839355;42.8082695007;9;40.2502530813;6;41.1348114014;39.0;9;92.0520839691;
62;7;41.302406311;43.819026947;11;40.6552139521;6;40.7109069824;41.4199981689;13;94.6483473778;
63;7;41.4164428711;44.8298492432;12;41.0572901964;7;43.2046089172;41.7314720154;12;96.7141876221;
64;7;41.526676178;47.819026947;11;41.4554696083;7;41.5765762329;43.957901001;12;98.235396266;
65;7;41.6329116821;49.819026947;12;41.84877038;7;40.6634101868;45.0;12;99.5178489685;
66;8;41.7350349426;51.6338920593;11;42.2362508774;7;40.4036331177;46.0;14;100.614366174;
67;8;41.0689620972;53.7754364014;11;42.6170152426;7;37.2000007629;47.665145874;14;101.257734179;
68;8;41.1494369507;55.9171829224;13;42.9902219772;7;37.2000007629;49.7028579712;14;101.835391521;
69;8;41.2255935669;58.0585479736;14;43.3550914526;7;35.2000007629;49.7421760559;14;102.350395322;
70;9;42.2974624634;58.0585479736;13;43.7109122276;7;35.2000007629;51.7028579712;14;103.807408571;
71;9;41.3651161194;61.0585479736;13;44.057046771;7;37.2000007629;54.7028579712;14;104.272077918;
72;9;41.4286384583;63.7505989075;13;44.3929361105;7;37.2000007629;59.7028579712;14;104.693458438;
73;9;42.4881439209;61.8834381104;14;44.7181050777;7;37.2000007629;64.7028579712;15;105.077740073;
74;9;41.5437660217;64.8834915161;15;45.0321635008;7;34.2000007629;69.9629058838;16;105.281585455;
75;9;41.5956497192;66.8947372437;15;45.2615517378;7;33.1500015259;75.0117645264;16;105.454522491;
76;9;42.5999984741;65.9059906006;16;45.4777497053;7;32.1500015259;80.0621185303;18;105.633518577;
77;9;41.5999984741;67.9172363281;17;45.6875904799;7;31.1499996185;85.1139068604;20;105.818473339;
