Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;13.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;13.0;10.0;4;20.0;1;7.0;11.6999998093;5;21.0;
3;1;13.0;10.0;4;20.0;1;8.0;10.6999998093;5;21.0;
4;1;14.0;10.0;4;20.0;1;8.14999961853;10.5;5;21.0;
5;1;15.0;10.0;4;20.0;1;8.14999961853;10.5;5;21.0;
6;1;16.0;10.0;4;20.3999996185;2;9.14999961853;10.6999998093;4;22.0;
7;1;17.0;10.1999998093;3;20.7264003754;2;9.95000076294;10.5;4;22.0900000334;
8;1;17.4358406067;10.3632001877;3;21.8194274902;2;9.9702501297;10.5;4;22.618019104;
9;1;18.0916557312;10.9097137451;3;22.7316036224;2;10.0890541077;10.7100000381;4;23.0738848448;
10;2;20.0916557312;11.3658018112;2;24.4745616913;2;10.1916246414;10.8792181015;4;23.442843914;
11;2;22.0916557312;11.7372808456;2;25.1973980665;2;10.2746400833;11.0;4;25.2073103189;
12;2;23.7696552277;12.0336990356;2;25.8079570532;2;10.6716451645;11.7700004578;5;26.7482377291;
13;2;24.8569145203;12.2662630081;2;26.3302583694;2;12.3826637268;12.4126424789;5;28.074546814;
14;2;25.95429039;12.446267128;2;26.6183350086;2;14.3826637268;12.9308347702;5;29.2133922577;
15;2;27.0626564026;12.5;3;26.8187118769;2;16.3826637268;13.3366470337;5;30.2012972832;
16;3;28.182882309;12.5;2;27.0402543545;2;17.6041641235;13.6469516754;5;31.0766849518;
17;3;29.3158073425;12.5;3;27.2842636108;2;18.696352005;13.879781723;5;31.7709991932;
18;3;30.370557785;12.5;3;27.5518820286;2;19.7984752655;14.0;5;32.2698645592;
19;3;30.531129837;12.5;3;27.8440244198;2;20.9107208252;14.0;5;32.8134241104;
20;3;30.7064151764;12.5;3;28.1613030434;2;21.383020401;14.0;5;33.400015831;
21;3;30.8967819214;12.5;4;28.5039470196;2;21.5150032043;14.0;5;34.0264167786;
22;3;31.1023674011;12.5;4;28.871723175;2;21.6559429169;14.0;5;34.6877307892;
23;3;31.3230342865;12.5;5;29.263862133;2;21.8047389984;14.0;6;35.3773875237;
24;3;31.5583171844;12.5;5;29.6789975166;2;21.9599113464;14.0;6;36.0872850418;
25;3;29.5583171844;13.5;5;30.1151270866;2;22.119638443;14.0;6;36.8080816269;
26;3;29.0;14.5;5;30.5695996284;2;22.2818183899;14.0;6;37.5296325684;
27;3;29.0;15.2847995758;5;31.0391392708;2;22.4441661835;14.0;7;38.2415313721;
28;3;29.0;15.519569397;5;31.5199065208;2;22.6043434143;14.0;7;38.9337024689;
29;4;29.0;15.7599534988;4;32.007601738;2;22.7600822449;14.0;7;39.5969734192;
30;4;29.0;16.0038013458;3;32.4976010323;3;21.9093170166;15.5;6;41.2235612869;
31;4;29.0;16.2488002777;3;32.9851250648;3;22.0503005981;16.5;6;41.9674121141;
32;4;30.0;18.2488002777;3;33.465420723;3;21.1816673279;17.5799999237;6;42.6881176233;
33;4;31.0;19.5;3;33.9339466095;3;20.6048240662;18.0;6;43.3863182068;
34;4;32.0;20.5;3;34.3865451813;3;19.4122428894;19.7770614624;5;44.0645433664;
35;4;33.0;21.5;4;34.8195896149;3;19.2108345032;20.8970851898;5;44.7268903255;
36;4;34.0;22.5;5;35.2300891876;3;19.7635498047;21.0;5;45.3786108494;
37;4;35.0;22.5;5;35.6157541275;3;19.9101886749;22.0;6;46.0256507397;
38;4;35.3694534302;22.5;6;35.9750175476;3;19.4430789948;24.0;6;46.6741728783;
39;4;35.5850105286;22.5;7;36.307009697;3;19.5015220642;25.5559253693;7;47.3300871849;
40;4;35.7842063904;22.5;8;36.6115064621;3;19.5518627167;26.7720146179;7;47.9986038208;
