Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;13.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;13.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;13.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;14.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;15.0;10.0;4;20.0;1;8.14999961853;10.5;5;21.0;
6;1;16.0;10.0;4;20.3999996185;2;9.14999961853;10.6999998093;4;22.0;
7;1;17.0;10.1999998093;3;20.7264003754;2;9.95000076294;10.5;3;22.0900000334;
8;1;17.4358406067;10.3632001877;3;21.8194274902;2;9.9702501297;10.5;3;22.618019104;
9;1;18.0916557312;10.9097137451;3;22.7316036224;2;10.0890541077;10.7100000381;3;23.0738848448;
10;1;19.0916557312;11.3658018112;3;23.4745616913;2;10.1916246414;10.8792181015;3;23.442843914;
11;1;20.0916557312;11.7372808456;3;24.0673980713;2;10.2746400833;11.0;3;25.2073103189;
12;1;21.0916557312;12.0336990356;4;24.5325260162;2;10.6716451645;11.7700004578;4;26.7482377291;
13;1;22.0916557312;12.2662630081;4;24.892534256;2;12.3826637268;12.4126424789;4;28.074546814;
14;1;23.0916557312;12.446267128;4;25.0;2;14.3826637268;12.9308347702;4;29.2133922577;
15;1;24.0916557312;12.5;3;25.0;2;16.3826637268;13.3366470337;4;30.2012972832;
16;1;25.0916557312;12.5;3;25.0;2;17.6041641235;13.6469516754;4;31.0766849518;
17;1;26.0916557312;12.5;3;25.0;2;18.696352005;13.879781723;4;31.7709991932;
18;1;27.0;12.5;4;25.0;2;19.7984752655;14.0;4;32.2698645592;
19;1;27.0;12.5;4;25.0;2;20.9107208252;14.0;4;32.8134241104;
20;1;27.0;12.5;6;25.0;2;21.383020401;14.0;4;33.400015831;
21;1;27.0;12.5;6;25.0;2;21.5150032043;14.0;4;34.0264167786;
22;1;27.0;12.5;6;25.0;2;21.6559429169;14.0;4;34.6877307892;
23;1;27.0;12.5;6;25.0;2;21.8047389984;14.0;4;35.3773875237;
24;1;27.0;12.5;6;25.0;2;21.9599113464;14.0;4;36.0872850418;
25;1;27.0;12.5;6;25.0;2;22.119638443;14.0;6;36.8080816269;
26;1;27.0;12.5;6;25.0;2;22.2818183899;14.0;6;37.5296325684;
27;1;27.0;12.5;6;25.0;2;22.4441661835;14.0;6;38.2415313721;
28;1;27.0;12.5;6;25.0;2;22.6043434143;14.0;7;38.9337024689;
29;1;27.0;12.5;6;25.0;2;22.7600822449;14.0;7;39.5969734192;
30;1;27.0;12.5;6;25.0;2;20.9093170166;15.0;7;40.2235612869;
31;1;27.0;12.5;6;25.0;2;20.0503005981;16.0;7;40.8074121475;
32;1;27.0;12.5;6;25.0;2;19.1816673279;17.0;7;41.344373703;
33;1;27.0;12.5;6;25.0;2;18.302482605;18.0;7;41.8321943283;
34;1;27.0;12.5;6;25.0;3;18.4122428894;19.5;6;43.2703714371;
35;1;27.0;13.5;7;25.0;3;19.2108345032;20.0;6;43.8198996782;
36;1;27.0;14.5;7;25.0;3;19.5594768524;21.0;7;44.3467003107;
37;1;27.0;15.5;7;25.0;3;19.6780090332;22.0;7;44.8566961288;
38;1;27.0;16.5;8;25.0;3;19.7927570343;23.0;8;45.3564945459;
39;1;27.0;17.5;8;25.0;3;19.905210495;24.0;8;45.8530490398;
40;1;27.0;17.5;8;25.0;3;20.0169353485;25.0;9;46.3533461094;
41;1;27.0;17.5;8;25.0;3;20.1295032501;26.0;10;46.7230784893;
42;1;27.0;17.5;9;25.0;3;20.2126922607;27.0;11;47.1118502617;
43;1;27.0;17.5;8;25.0;4;21.3001670837;25.0;8;62.544028759;
44;1;27.0;17.5;6;25.0;4;20.6000003815;27.0;8;63.7709121704;
45;1;27.0;17.5;6;25.0;4;23.5047054291;28.0;8;64.962164402;
46;1;27.0;17.5;7;25.0;4;25.622127533;30.0;8;66.1159849167;
47;1;27.0;17.5;7;25.0;4;27.7494564056;32.0;8;67.2324552536;
48;1;27.0;17.5;7;25.0;4;29.8861427307;34.0;8;68.3125157356;
49;1;27.0;17.5;8;25.0;4;32.0312690735;35.0;9;69.3570342064;
50;1;27.0;17.5;7;25.0;4;32.5999984741;35.0;10;70.3660860062;
51;1;27.0;17.5;7;25.0;4;34.9000015259;34.0;10;71.3385410309;
52;3;28.0;18.5;5;26.0;4;36.8025512695;34.0;11;72.1782588959;
53;3;29.0;19.5;7;26.1299999952;4;37.9651107788;34.0;11;72.8961582184;
54;3;29.6779994965;20.5;7;26.2754310369;5;38.6766319275;34.0;11;73.5991659164;
55;3;29.7652587891;21.5;7;26.4377241135;5;38.8348083496;34.0;11;74.2776012421;
56;3;29.8626346588;22.5;7;26.6183350086;5;38.9874572754;34.0;12;74.9229507446;
57;3;29.9710006714;22.5;8;27.8510785103;5;39.1326599121;34.0;13;75.5282850266;
58;3;30.7106456757;23.0;8;28.8929867744;5;37.1326599121;35.0;14;76.088514328;
59;3;31.3357925415;23.3899993896;8;30.7809340954;5;38.1326599121;34.0;15;76.6004695892;
60;3;32.868560791;24.6872596741;8;31.6130194664;5;39.1326599121;34.0;16;77.0628213882;
61;3;34.3318099976;25.9097423553;8;32.2191421986;5;39.6141319275;34.0;16;77.4758720398;
62;3;34.6577072144;27.0;6;32.684664607;5;39.707069397;34.0;16;77.8412618637;
63;3;34.8974227905;28.0;6;33.1908686161;5;39.7892799377;34.0;14;78.9384708405;
64;3;35.1596908569;29.0;7;33.7376853228;5;40.0361557007;34.0;12;81.3112335205;
65;4;35.4444351196;29.9312019348;6;34.3240407705;6;38.604839325;35.4199981689;11;83.2445526123;
66;4;35.750995636;29.0;6;34.9477133751;6;40.066822052;34.7314720154;10;84.8055076599;
67;4;36.0780181885;30.0;6;35.6052395105;6;41.4382972717;34.957901001;10;85.8180599213;
68;4;36.4234085083;30.0963554382;7;36.2918899059;6;39.6808166504;36.0;10;86.5558280945;
69;4;36.7843360901;30.1559295654;7;37.0017331839;6;40.8580627441;35.0;10;86.8093643188;
70;4;37.1572494507;30.2177562714;7;37.7277997732;6;37.8580627441;37.0;9;87.0;
71;4;37.537979126;30.2818145752;7;38.4623427391;6;35.8580627441;38.0;9;87.0;
