Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;13.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;13.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;13.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;14.0;10.0;4;20.0;2;8.14999961853;10.6999998093;4;22.0;
5;1;15.0;10.0;4;20.0;2;8.29999923706;10.5;4;22.0900000334;
6;1;16.0;10.0;4;20.3999996185;2;9.39524936676;10.5;4;22.1871190071;
7;1;17.0;10.1999998093;4;20.7264003754;2;9.99210166931;10.5;4;22.2917383909;
8;1;17.4358406067;10.3632001877;4;21.8194274902;2;10.0156412125;10.5;4;22.8371437788;
9;1;18.0916557312;10.9097137451;4;22.7316036224;2;10.1383571625;10.7100000381;4;23.3113827705;
10;1;19.0916557312;11.3658018112;3;23.4745616913;2;10.2450618744;10.8792181015;4;23.6996542215;
11;1;20.0916557312;11.7372808456;3;24.0673980713;2;10.3324222565;11.0;4;25.4997080564;
12;1;21.0916557312;12.0336990356;4;24.5325260162;2;10.7374343872;11.7700004578;5;27.0797379017;
13;1;22.0916557312;12.2662630081;4;24.892534256;2;12.4572515488;12.4126424789;5;28.4485538006;
14;1;23.0916557312;12.446267128;4;25.0;2;14.4572515488;12.9308347702;5;29.6330289841;
15;1;24.0916557312;12.5;3;25.0;2;16.4572525024;13.3366470337;5;30.669192791;
16;1;25.0916557312;12.5;3;25.0;2;17.7094402313;13.6469516754;5;31.5947263241;
17;1;26.0916557312;12.5;3;25.0;2;18.8129119873;13.879781723;5;32.3400559425;
18;1;27.0;12.5;4;25.0;2;19.9265136719;14.0;5;32.8895044327;
19;1;27.0;12.5;4;25.0;2;21.0501403809;14.0;5;33.4816474915;
20;1;27.0;12.5;4;25.0;2;21.5333709717;14.0;5;34.1130428314;
21;1;27.0;12.5;4;25.0;2;21.6754341125;14.0;5;34.7785673141;
22;1;27.0;12.5;4;25.0;2;21.825176239;14.0;5;35.4714341164;
23;1;27.0;12.5;4;25.0;2;21.9810714722;14.0;6;36.1833543777;
24;1;27.0;12.5;4;25.0;2;22.141254425;14.0;6;36.9048519135;
25;1;27.0;12.5;4;25.0;2;22.3035907745;14.0;6;37.6257123947;
26;1;27.0;12.5;4;25.0;2;22.4657840729;14.0;6;38.3355398178;
27;1;27.0;12.5;4;25.0;2;22.6254959106;14.0;6;39.0243473053;
28;1;27.0;12.5;5;25.0;2;22.7804775238;14.0;6;39.6831235886;
29;1;27.0;12.5;5;25.0;2;22.9287014008;14.0;6;40.3043012619;
30;1;27.0;12.5;5;25.0;2;23.0684661865;14.0;6;40.8820743561;
31;1;27.0;12.5;5;25.0;2;23.1984672546;14.0;6;41.4125490189;
32;1;27.0;12.5;4;25.0;2;21.3178215027;15.0;6;41.8937177658;
33;1;27.0;12.5;4;25.0;2;20.4260864258;16.0;6;42.3252954483;
34;1;27.0;12.5;4;25.0;2;21.523191452;14.0;6;42.7084550858;
35;1;27.0;13.5;4;25.0;2;22.6094017029;14.0;6;43.0455055237;
36;1;27.0;14.5;5;25.0;2;23.6852378845;14.0;6;43.3395690918;
37;1;27.0;15.5;5;25.0;2;23.7514019012;14.0;7;43.5942716599;
38;1;27.0;16.5;7;25.0;2;23.8087100983;14.0;7;43.8134851456;
39;1;27.0;17.5;7;25.0;2;23.8580341339;14.0;7;44.0;
40;1;27.0;17.5;7;25.0;2;23.8999996185;14.0;7;44.0;
41;1;27.0;17.5;8;25.0;2;23.8999996185;14.0;7;44.0;
42;2;27.0;17.5;7;25.0;2;21.8999996185;15.0;7;44.0;
43;2;27.0;17.5;7;25.0;2;22.8999996185;17.0;7;44.0;
44;2;27.0;17.5;7;25.0;2;23.8999996185;19.0;8;44.0;
45;2;27.0;17.5;7;25.0;2;21.8999996185;21.0;8;44.0;
46;2;27.0;17.5;6;25.0;2;20.8999996185;23.0;8;44.0;
47;2;27.0;17.5;6;25.0;2;19.8999996185;25.0;8;44.0;
48;2;27.0;17.5;7;25.0;2;18.8999996185;26.0;9;44.0;
49;2;27.0;17.5;8;25.0;2;17.8999996185;27.0;9;44.0;
50;2;27.0;17.5;8;25.0;2;17.6000003815;28.0;9;44.0;
51;2;27.0;17.5;8;25.0;2;17.6000003815;29.0;10;44.0;
52;2;27.0;17.5;8;26.0;2;17.6000003815;30.0;10;44.0;
53;2;28.0;18.5;9;26.0299999714;2;17.6000003815;31.0;12;44.0;
54;2;29.0;19.5;10;26.0605909824;3;17.6000003815;32.0;12;44.0;
55;2;29.0;20.5;10;26.091766119;3;17.6000003815;33.0;12;44.0;
56;2;29.0;21.5;10;26.1235172749;3;17.6000003815;34.0;13;44.0;
57;2;29.0;22.5;11;27.1670702696;3;17.6000003815;35.0;14;44.0;
58;2;29.5999984741;23.5835342407;11;27.9918038845;3;17.6000003815;36.0;14;44.0;
59;2;30.0680007935;23.9959011078;12;28.6322261095;3;17.6000003815;37.0;14;44.0;
60;3;30.4247112274;24.3161144257;11;29.1242605448;3;18.6000003815;35.0;15;44.0;
61;3;30.6916904449;24.5621299744;11;29.3529902697;3;17.6000003815;36.0;16;44.0;
62;3;30.7999992371;24.6764945984;11;29.4023339748;3;17.6000003815;37.0;18;44.0;
63;3;30.7999992371;24.7011680603;12;29.4527852535;3;18.6000003815;35.0;19;45.0;
64;3;30.7999992371;24.726392746;12;29.5043187141;3;18.6000003815;37.0;19;45.0299999714;
65;3;30.7999992371;24.7521591187;12;29.556904912;3;19.6000003815;39.0;20;45.0605909824;
66;3;30.7999992371;24.7784519196;12;29.6105105877;3;20.6000003815;38.0;21;45.091766119;
67;3;30.7999992371;24.8052558899;12;29.6650986671;3;19.6000003815;40.0;22;45.1235172749;
68;3;30.7999992371;24.8325500488;12;29.7206280231;3;19.8527908325;42.0;22;45.1558350325;
69;3;30.7999992371;24.8603134155;12;30.777053833;3;20.6000003815;40.5779190063;23;45.1887089014;
70;3;31.7999992371;25.8885269165;12;30.914327383;3;19.6000003815;41.5943527222;24;45.2221269608;
71;3;32.7999992371;26.9171638489;12;31.0579321384;3;19.8749790192;42.0;25;45.2560760975;
