Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;12.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;11.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;2;9.0;10.1999998093;4;22.0;1;11.3999996185;16.0;6;32.0;
4;2;10.1499996185;10.5;3;22.870000124;1;11.3999996185;16.0;6;32.0;
5;2;11.2760000229;10.9200000763;3;23.5907347202;1;12.3999996185;16.0;6;32.0;
6;2;12.5146331787;11.2650718689;3;24.178371191;1;13.3999996185;16.0;6;32.0;
7;2;13.4401340485;11.543302536;3;24.6518604755;1;14.3999996185;16.0;6;32.6399993896;
8;2;13.5466680527;11.7641716003;3;25.2769526243;1;14.7919998169;16.3199996948;6;33.0;
9;2;13.6873149872;12.0549411774;3;25.7773911953;1;14.8999996185;16.5;6;34.6500015259;
10;2;13.7999124527;12.2827939987;3;26.175667882;1;16.7919998169;17.3250007629;6;35.8107757568;
11;2;15.7999124527;12.4589796066;4;26.3047758341;1;17.7919998169;17.9053878784;5;36.5947532654;
12;2;17.799911499;12.5;4;26.3529902697;1;18.7919998169;18.2973766327;5;37.0;
13;2;18.8316802979;12.5;4;26.4023339748;1;19.7919998169;18.5;6;37.0;
14;2;19.8427810669;12.5;4;26.4527852535;2;21.7919998169;18.5;5;38.0;
15;2;20.854133606;12.5;4;26.5043187141;2;23.7919998169;18.5;6;38.0399999619;
16;2;21.527256012;12.9512958527;4;26.556904912;2;25.1040000916;18.5;6;38.0811839104;
17;2;22.8775596619;12.5;4;26.6105105877;2;25.4243545532;18.5;6;38.1235535145;
18;2;22.625;12.9831533432;5;26.6650986671;2;25.4370670319;18.5;7;38.1671074629;
19;2;22.625;12.9995298386;5;26.7206280231;2;25.45013237;18.5;7;38.211841464;
20;2;22.625;13.0161886215;5;26.777053833;2;25.463552475;18.5;8;38.2577478886;
21;3;22.625;13.0331163406;4;26.8343273401;2;25.4773254395;18.5;8;38.3048160076;
22;3;22.625;12.5;5;26.8923960924;2;25.4914455414;18.5;8;38.3530313969;
23;4;22.625;13.0677185059;4;26.9512042999;2;25.5059089661;18.5;8;38.4023760557;
24;4;23.0640220642;12.5;4;27.0106925964;2;25.5207138062;18.5;8;38.4528282881;
25;4;21.0774059296;13.5;4;27.0707983971;2;25.5358486176;18.5;8;38.5043625832;
26;4;20.0909309387;14.5;4;27.1314563751;2;25.1000003815;19.2521820068;8;38.5569496155;
