Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;12.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;11.0;5;20.0;1;11.3999996185;16.0;6;31.7439994812;
3;1;8.0;10.0;5;21.0;1;11.3487997055;15.8719997406;6;31.5135993958;
4;1;8.14999961853;10.5;5;21.8400001526;1;11.3027200699;15.7567996979;6;31.3062400818;
5;2;9.27600002289;11.1199998856;4;23.5301437378;1;12.3027200699;15.6531200409;6;31.1196155548;
6;2;11.2760000229;11.2650718689;3;24.1166050434;1;13.3027200699;15.5598077774;6;30.9516544342;
7;2;13.194486618;11.543302536;3;24.5889341831;1;14.2854967117;15.4758272171;6;30.8924884796;
8;2;13.5325098038;11.7641716003;2;25.212254405;1;14.2677469254;15.4462442398;5;30.8392391205;
9;2;13.6727571487;12.0549411774;2;25.7109264135;1;14.2517719269;15.4196195602;5;32.1347236633;
10;2;13.7849578857;12.2827939987;2;26.1074465513;1;16.2677459717;16.0673618317;4;33.0683250427;
11;2;15.7849578857;12.4589796066;3;26.2348128557;1;17.2677459717;16.5341625214;4;33.72032547;
12;2;17.7849578857;12.5;3;26.2813059092;1;18.2677459717;16.860162735;4;34.0400009155;
13;2;18.8155517578;12.5;3;26.328953743;1;19.2677459717;17.0200004578;5;34.0400009155;
14;2;19.8262710571;12.5;3;26.3777402639;1;20.2677459717;17.0200004578;6;34.0400009155;
15;2;20.8372497559;12.5;3;26.4276455641;1;21.2677459717;17.0200004578;6;34.0400009155;
16;2;21.8484764099;12.5;3;26.4786461592;1;22.2119998932;17.0200004578;6;34.0400009155;
17;2;22.8599510193;12.5;3;26.5307145119;1;22.2119998932;17.0200004578;6;34.0400009155;
18;2;22.9694099426;12.5;4;26.5838193893;1;22.2119998932;17.0200004578;6;34.0400009155;
