Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;12.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;11.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;1;8.0;10.0;5;21.0;1;11.3999996185;16.0;6;32.0;
4;2;8.14999961853;10.6999998093;3;22.8400001526;1;11.3999996185;16.0;6;31.7439994812;
5;2;8.42599964142;10.9200000763;3;23.6501437426;1;12.3999996185;15.8719997406;6;31.5135993958;
6;2;9.52799987793;11.2650718689;3;24.3396611214;1;13.3999996185;15.7567996979;6;30.8065280914;
7;2;10.4764242172;11.543302536;3;24.9285950661;1;14.2419586182;15.4032640457;6;30.246547699;
8;2;10.6089334488;11.7641716003;3;25.6865624189;1;14.073964119;15.1232738495;6;29.742565155;
9;2;10.7794761658;12.0549411774;3;26.3381440639;2;14.2227697372;14.8712825775;5;30.5945167542;
10;2;10.9260816574;12.2827939987;3;26.907253623;2;16.3739624023;14.7972583771;4;30.5164731741;
11;2;11.0541315079;12.4589796066;3;27.2282226086;2;18.3739624023;14.7306365967;4;30.4542188644;
12;2;13.0541324615;12.5;3;27.4905240536;2;20.3739624023;14.6706771851;4;30.4064656496;
13;2;15.0541324615;12.5;3;27.7771704197;2;21.4258747101;14.6167135239;4;30.3720520735;
14;2;16.2314033508;12.5;3;28.0888476372;2;22.4446907043;14.568145752;4;30.3499312401;
15;2;17.301530838;12.5;3;28.4258766174;2;23.1049785614;14.5244350433;4;30.3391547203;
16;2;18.377363205;12.5;3;28.7881331444;2;23.1017456055;14.4850959778;6;30.3388582468;
17;2;19.4588699341;12.5;3;29.1749720573;2;23.1016578674;14.4496898651;6;30.3482609987;
18;2;20.5459098816;12.5;4;29.5851640701;2;23.1044788361;14.4178247452;6;30.3666455746;
19;2;20.6566619873;12.5;4;30.0168495178;2;23.109992981;14.3891458511;6;30.3933570385;
20;2;20.7537918091;12.5;3;30.4675207138;2;23.1180057526;14.3633356094;8;30.4277873039;
21;2;20.8551921844;12.5;3;30.934035778;2;23.1283378601;14.3401060104;8;30.4693760872;
22;2;20.9601573944;12.5;3;31.4126729965;2;23.1408119202;14.3191995621;8;30.5175989866;
23;2;21.0678520203;12.5;3;31.8992233276;2;23.1552810669;14.3003835678;8;30.5719652176;
24;2;21.1773262024;12.5;3;32.3891215324;2;23.1715888977;14.283449173;9;30.6320114136;
