Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;12.0;4;20.0;1;10.8880004883;14.720000267;4;29.4400005341;
2;1;7.0;11.0;5;20.0;1;10.8880004883;14.720000267;6;29.4400005341;
3;1;8.0;10.0;5;21.0;1;10.8880004883;14.720000267;6;29.4400005341;
4;1;8.14999961853;10.5;5;21.8400001526;1;10.8880004883;14.720000267;6;29.4400005341;
5;2;9.27600002289;11.1199998856;3;23.5301437378;2;12.188000679;14.720000267;4;30.4400005341;
6;2;11.2760000229;11.2650718689;3;24.1166050434;2;13.188000679;14.720000267;4;30.1920796633;
7;2;13.194486618;11.543302536;3;24.5889341831;2;14.0576238632;14.5356798172;4;30.0837445259;
8;2;13.5325098038;11.7641716003;3;25.212254405;2;14.0251226425;14.4100322723;4;30.0169682503;
9;2;13.6727571487;12.0549411774;3;25.7109264135;2;14.0050907135;14.2969493866;4;30.8529570103;
10;2;13.7849578857;12.2827939987;3;26.1074465513;2;16.1364154816;14.6091518402;4;31.5481395721;
11;2;15.7849578857;12.4589796066;4;26.2348128557;2;18.1364154816;14.8369512558;4;31.9220445156;
12;2;17.7849578857;12.5;4;26.2813059092;2;20.1364154816;14.8887996674;4;32.2254137993;
13;2;18.8155517578;12.5;4;26.328953743;2;21.3803634644;14.8887996674;4;32.5642740726;
14;2;19.8262710571;12.5;4;26.3777402639;2;22.4820213318;14.8887996674;5;32.9406013489;
15;2;20.8372497559;12.5;4;26.4276455641;2;23.5949192047;14.8887996674;4;33.355846405;
16;2;21.8484764099;12.5;4;26.4786461592;2;22.9332809448;14.8887996674;5;33.8107471466;
17;2;22.8599510193;12.5;4;26.5307145119;2;23.9332809448;14.8887996674;5;34.3051323891;
18;2;22.9694099426;12.5;4;26.5838193893;2;24.2915401459;14.8887996674;5;34.8377361298;
19;2;22.9813594818;12.5;4;26.6379255056;3;24.4513225555;14.8887996674;4;35.4060430527;
20;2;22.625;12.9913778305;6;26.6929937601;3;24.6218147278;14.8887996674;5;36.0061903;
21;2;23.0059242249;12.5;6;26.7489811182;3;24.801858902;14.8887996674;5;36.6329488754;
22;2;23.0185203552;12.5;6;26.8058408499;3;24.9898853302;14.8887996674;5;37.2798094749;
23;2;22.625;13.0417518616;6;26.8635222912;3;25.1839447021;14.8887996674;5;37.9391775131;
24;2;22.625;13.431760788;7;26.9219712019;4;25.3817539215;14.8887996674;4;38.6026830673;
25;3;21.0574436188;13.5;7;26.9811300039;4;25.5808067322;14.8887996674;4;39.2615737915;
26;3;19.625;14.5;7;27.0409376621;4;25.7784729004;14.8887996674;4;39.907169342;
27;3;19.0842113495;15.5;7;27.1013302803;4;25.97215271;14.8887996674;4;40.5313158035;
28;3;18.0977993011;16.5;8;27.1622409821;4;26.1593971252;14.8887996674;5;41.1268014908;
29;3;17.4865036011;17.5;8;27.2236001492;4;24.1593971252;15.8887996674;5;41.6876783371;
30;4;17.5003089905;18.5;5;47.285336256;4;23.1593971252;16.8887996674;5;42.2094736099;
31;4;18.0;19.5;5;48.5473761559;4;22.9332809448;17.8887996674;5;42.6892604828;
32;4;19.0;21.5;5;49.6272423267;4;22.9332809448;18.8887996674;4;43.1256151199;
33;4;20.0;22.7048206329;5;50.5300195217;4;20.9332809448;17.8887996674;4;43.5184717178;
34;4;21.0;23.7360305786;5;52.270886898;4;19.9332809448;17.8887996674;4;44.8689088821;
35;4;23.0;25.2672767639;5;52.890686512;4;19.9332809448;18.3887996674;4;45.1935241222;
36;4;25.0;26.3085212708;5;53.392336607;4;19.9332809448;19.3961105347;4;45.480381012;
37;4;27.0;24.3498210907;6;53.7822746038;4;18.9332809448;20.4034538269;4;45.7325055599;
38;4;27.0;25.3911361694;6;53.8648523092;4;17.9332809448;21.4108276367;5;46.9531332254;
39;4;28.0;26.4324264526;6;53.9472930431;4;19.9332809448;23.4108276367;5;47.1747121811;
40;4;28.5;30.4324264526;6;54.0295151472;4;22.2553977966;26.4108276367;5;47.2225160599;
41;4;28.5;34.4324264526;8;54.1114382744;4;22.9332809448;29.4108276367;5;47.2710626125;
42;5;28.5;38.4324264526;7;54.1929841042;4;24.2643547058;32.4108276367;7;47.3203400373;
43;5;28.5;42.4324264526;8;54.2740762234;4;24.9332809448;35.4108276367;7;47.3703348637;
44;5;28.5;46.4324264526;9;54.3546408415;4;26.2733612061;35.4727668762;8;47.4210320711;
