Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;12.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;11.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;1;8.0;10.0;6;21.0;1;11.3999996185;16.0;6;31.7439994812;
4;1;8.14999961853;10.5;6;21.8400001526;1;11.3487997055;15.8719997406;6;31.5135993958;
5;1;8.27600002289;10.9200000763;6;22.5301437378;1;12.3487997055;15.7567996979;6;31.3062400818;
6;1;9.27600002289;11.2650718689;6;23.086605072;1;13.3487997055;15.6531200409;6;31.1196155548;
7;1;10.194486618;11.543302536;6;23.5283432007;1;14.3358850479;15.5598077774;6;30.8324546814;
8;1;10.2938766479;11.7641716003;6;24.1098823547;1;14.2497367859;15.4162273407;6;30.5740089417;
9;1;10.4247236252;12.0549411774;6;24.5655879974;1;14.172203064;15.2870044708;6;31.2154483795;
10;1;10.5272569656;12.2827939987;6;24.9179592133;1;16.2497367859;15.6077241898;6;31.6701183319;
11;1;10.6065406799;12.4589796066;6;25.0;1;17.2497367859;15.835059166;6;31.672000885;
12;1;11.6065406799;12.5;6;25.0;1;18.2497367859;15.8360004425;6;31.672000885;
13;2;13.6065406799;12.8999996185;5;26.0;1;19.2497367859;15.8360004425;6;31.672000885;
14;2;15.6065406799;12.8999996185;5;26.0299999714;1;20.2497367859;15.8360004425;7;31.672000885;
15;2;16.6065406799;12.9119997025;5;26.0605909824;1;21.2497367859;15.8360004425;8;31.672000885;
16;2;17.6065406799;12.9242362976;5;26.091766119;1;21.5016002655;15.8360004425;8;31.672000885;
17;2;18.6065406799;12.936706543;6;26.1235172749;1;21.5016002655;15.8360004425;9;31.672000885;
18;2;19.6065406799;12.9494066238;5;26.1558350325;1;21.5016002655;15.8360004425;9;31.672000885;
19;2;19.625;13.077917099;5;26.1887089014;1;21.5016002655;15.8360004425;9;31.672000885;
20;2;19.625;13.0943546295;5;26.2221269608;1;21.5016002655;15.8360004425;10;31.672000885;
21;2;19.625;13.1110630035;5;26.2560760975;1;21.5016002655;15.8360004425;10;31.672000885;
22;2;19.625;13.1280384064;5;26.2905418873;1;21.5016002655;15.8360004425;10;31.672000885;
23;3;19.625;13.1452713013;5;26.3255085945;1;21.5016002655;15.8360004425;10;31.672000885;
24;3;19.625;13.1627540588;5;26.3609591722;1;21.5016002655;15.8360004425;12;31.672000885;
