Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;12.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;11.0;4;20.0;1;11.3999996185;16.0;6;32.0;
3;1;8.0;10.0;4;21.0;1;11.3999996185;16.0;6;31.7439994812;
4;2;8.14999961853;10.6999998093;3;22.8400001526;1;11.3487997055;15.8719997406;6;31.3087997437;
5;2;8.42599964142;10.9200000763;3;23.5601437092;2;12.6487998962;15.6543998718;5;31.9171199799;
6;2;9.5077495575;11.2650718689;3;24.1471960545;2;13.6487998962;15.4585599899;5;31.5887516737;
7;2;10.4331197739;11.543302536;3;24.6201093197;2;14.4766254425;15.2823038101;5;31.3815704584;
8;2;10.5395240784;11.7641716003;3;25.2443172932;2;14.4144706726;15.1664733887;5;31.1978843212;
9;2;10.6799716949;12.0549411774;3;25.7438752651;2;14.3593645096;15.0622262955;5;32.0163650513;
10;2;10.7923717499;12.2827939987;3;26.141277194;2;16.4372272491;15.4459438324;5;32.6191755533;
11;2;10.8817873001;12.4589796066;3;26.2695188522;2;18.4372272491;15.7208995819;5;32.9041420221;
12;2;13.8025035858;12.5;3;26.3168779612;2;20.4372272491;15.8360004425;5;32.9607793093;
13;2;15.8025035858;12.5;3;26.365380168;2;21.4865169525;15.8360004425;5;33.0192900896;
14;2;16.8344669342;12.5;4;26.4150065184;2;22.504070282;15.8360004425;6;33.0796689987;
15;3;17.8456344604;12.5;3;26.4657343626;2;23.5221843719;15.8360004425;7;33.1419038773;
16;3;18.527256012;12.5;4;26.5175373554;2;23.94257164;15.8360004425;7;33.2059754133;
17;3;19.8687019348;12.5;4;26.5703849792;2;23.9617919922;15.8360004425;8;33.271856904;
18;3;19.9783363342;12.5;4;26.6242431402;2;23.9815578461;15.8360004425;8;33.3395138979;
19;3;19.9904556274;12.5;4;26.6790736914;2;24.0018539429;15.8360004425;8;33.4089039564;
20;3;20.0027923584;12.5;6;26.7348344326;2;24.0226707458;15.8360004425;8;33.4799762964;
21;3;20.0153369904;12.5;6;26.7914797068;2;24.0439929962;15.8360004425;8;33.5526717901;
22;3;20.0280838013;12.5;6;26.8489596844;2;24.0658016205;15.8360004425;9;33.6269230843;
23;3;20.041015625;12.5;6;26.9072211981;2;24.0880775452;15.8360004425;9;33.7026543617;
24;3;20.0541248322;12.5;6;26.9662073851;2;24.1107959747;15.8360004425;9;33.77978158;
25;3;19.625;13.0898618698;8;27.0258579254;2;24.133934021;15.8360004425;10;33.858212471;
26;3;20.0808181763;12.5;9;27.0861098766;2;24.1574630737;15.8360004425;10;33.9378471375;
27;3;19.625;13.5;9;27.1468968391;2;23.5016002655;16.8360004425;10;34.0185782909;
28;3;19.625;13.5734481812;9;27.20814991;2;24.2055740356;15.8360004425;11;34.1002912521;
29;3;20.1218338013;12.5;9;27.2697980404;2;23.5016002655;16.8360004425;11;34.1828656197;
30;3;19.625;13.5;10;27.3317680359;2;23.5016002655;17.0914325714;11;34.2661745548;
31;4;19.625;13.6658840179;7;37.393985033;2;24.2798519135;15.8360004425;11;34.3500864506;
32;4;19.163646698;13.5;7;37.8563723564;2;24.3050270081;15.8360004425;12;34.4344651699;
33;4;20.625;13.5;7;38.2932534218;2;23.5016002655;16.8360004425;13;34.5191717148;
34;4;22.625;13.7594270706;7;38.7032887936;2;23.5016002655;17.2595863342;13;34.6040637493;
35;4;22.2058029175;13.5;7;39.0858185291;2;22.3812198639;16.8360004425;14;34.6889979839;
36;4;23.625;13.5;7;39.4407954216;2;21.4067001343;17.8360004425;14;34.773829937;
37;4;22.754283905;13.5;8;39.768695116;2;21.5016002655;16.8360004425;14;34.8584158421;
38;4;23.2251625061;13.5;8;40.0704214573;2;23.4575252533;18.8360004425;14;34.9426131248;
39;4;21.9338798523;13.5;8;40.3472058773;2;23.5016002655;20.8360004425;14;35.0262815952;
40;4;21.0123119354;14.5;9;40.6005103588;2;24.5016002655;22.8360004425;14;35.1092839241;
41;4;19.7944602966;16.5;9;40.8319430351;2;24.5327854156;24.8360004425;14;35.1914870739;
42;4;19.8457527161;18.0063838959;9;41.0431857109;2;23.5016002655;26.8360004425;14;35.2727630138;
43;5;21.5825080872;21.0063838959;9;41.1318588257;2;24.5016002655;25.8360004425;15;35.3529894352;
44;5;22.6046676636;23.0063838959;9;41.1903662682;2;24.6058959961;25.8360004425;15;35.4320502281;
45;5;22.8999996185;25.0063838959;9;41.2481002808;2;23.5016002655;26.8360004425;17;35.5098361969;
46;5;23.8999996185;27.0063838959;10;41.305003643;2;23.5016002655;27.7549171448;17;35.5862462521;
47;5;24.8999996185;29.0063838959;10;41.3610234261;3;24.5016002655;28.7931232452;16;36.6611866951;
48;5;26.2812309265;27.5;10;41.4161098003;3;26.5016002655;27.8360004425;17;36.77843678;
49;5;26.2936248779;27.5;11;42.4702172279;3;25.5016002655;29.8360004425;18;36.89552176;
50;5;27.3057975769;28.5;11;42.6833039522;3;25.5016002655;31.8360004425;18;37.0123820305;
51;5;28.3177433014;29.5;11;43.3090766668;4;25.5514411926;30.8360004425;16;49.8771771193;
52;5;27.6420001984;31.5;14;43.9198720455;4;26.7050647736;31.8360004425;17;50.629016757;
53;6;27.746843338;33.3131332397;13;44.5203193426;4;26.5514411926;33.8359985352;18;51.3268837929;
54;6;27.8400192261;34.3380432129;13;45.1157739162;5;27.5514411926;35.8359985352;17;51.9680851698;
55;6;28.5423049927;34.3623771667;15;45.3395342827;5;28.5514411926;36.4406738281;18;52.5521038771;
56;7;29.4439411163;32.5;13;60.6141095161;5;28.5514411926;35.3935432434;18;53.0802633762;
57;7;29.6636619568;34.5;14;61.6907486916;5;29.5514411926;35.3519363403;20;53.5553128719;
