Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;12.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;11.0;4;20.0;1;11.3999996185;16.0;6;32.0;
3;1;8.0;10.0;4;21.0;1;11.3999996185;16.0;6;32.0;
4;1;8.14999961853;10.5;4;21.8400001526;1;11.3999996185;16.0;6;32.0;
5;2;8.27600002289;11.1199998856;3;23.5301437378;1;12.3999996185;16.0;6;32.0;
6;2;9.50100040436;11.2650718689;3;24.1666051149;2;13.6999998093;16.0;5;33.0;
7;2;10.4374866486;11.543302536;3;24.6938792467;2;14.6999998093;16.0;5;33.6399993896;
8;2;10.5561218262;11.7641716003;3;25.3783872128;2;15.0920000076;16.3199996948;5;34.0;
9;2;10.7101373672;12.0549411774;3;25.9448523521;2;15.1999998093;16.5;5;35.6700015068;
10;2;10.8375911713;12.2827939987;3;26.4161262512;2;17.0979995728;17.3250007629;5;36.8509716988;
11;2;10.9436283112;12.4589796066;3;26.6255387068;2;19.0979995728;17.9053878784;5;37.6553350687;
12;2;13.8643445969;12.5;3;26.7616688013;2;21.0979995728;18.2973766327;5;38.0811508894;
13;2;15.8643445969;12.5;3;26.9068008661;2;22.1163444519;18.5;6;38.1018965244;
14;2;16.956287384;12.5;4;27.0611219406;2;23.1225681305;18.5;6;38.1228116751;
15;3;17.9910087585;12.5;3;27.2247519493;2;24.1288433075;18.5;6;38.1438889503;
16;3;18.527256012;12.5;4;27.3977320194;2;25.1351661682;18.5;6;38.1651208401;
17;3;20.0667457581;12.5;4;27.5800139904;2;25.4495372772;18.5;7;38.1864993572;
18;3;20.2055034637;12.5;4;27.771450758;2;25.4559497833;18.5;6;38.2080165148;
19;3;20.2485771179;12.5;4;27.971786499;2;25.4624061584;18.5;7;38.2296639681;
20;3;20.2936515808;12.5;5;28.1806499958;3;25.4688987732;18.5;6;38.2514331341;
21;4;20.3406467438;12.5;4;28.3975496292;3;25.4754295349;18.5;6;38.2733153105;
22;4;20.3894481659;12.5;5;28.621871233;3;25.4819946289;18.5;6;38.2953014374;
23;4;20.4399204254;12.5;5;28.852878809;3;25.4885902405;18.5;6;38.3173824549;
24;4;20.491897583;12.5;5;29.0897197723;3;25.4952144623;18.5;6;38.3395489454;
25;4;20.5451869965;12.5;5;29.331433773;3;25.501865387;18.5;6;38.3617914915;
26;4;17.625;14.5;5;29.5769639015;3;25.1000003815;19.1808948517;6;38.3841004372;
27;4;17.625;14.5;5;29.8251743317;3;25.1000003815;19.1920509338;6;38.4064661264;
28;4;16.7106647491;15.5;4;30.074868679;3;25.1000003815;19.2032337189;6;38.428878665;
29;4;15.7668457031;16.5;4;30.3248124123;3;25.1000003815;19.2144393921;6;38.4513280392;
30;4;15.1980829239;17.5;4;30.5737571716;3;23.5353984833;19.5;7;38.4738043547;
31;4;15.2540950775;18.5;4;30.8204650879;3;22.5421409607;20.5;7;38.4962974787;
32;4;15.0;17.5;4;31.0637335777;3;21.5488891602;21.5;8;38.5187973976;
33;4;15.0;17.5;4;31.302418232;3;20.555639267;22.5;8;38.5412938595;
34;4;15.0;16.5;5;31.5354552269;3;19.5623893738;23.5;8;38.5637768507;
35;4;16.0;16.5;5;31.7618789673;3;18.5691337585;24.5;9;39.5862361193;
36;4;15.0;15.5;5;31.9808368683;3;18.5758705139;25.5;9;39.6286617517;
37;4;15.0;14.5;6;32.1915998459;3;18.5825996399;26.5;9;39.6712396145;
38;4;16.0;14.5;6;32.3935685158;3;19.9013729095;26.5;10;39.7139537334;
39;4;17.0;15.5;7;32.5862770081;3;20.1000003815;27.5;11;39.7567875385;
40;4;16.0;14.5;6;32.7693886757;4;22.9270362854;30.5;10;40.7997246981;
41;4;16.0;14.5;5;32.9426937103;4;24.4305686951;33.5;10;40.8941085339;
42;4;17.0;15.5;5;33.1060991287;4;25.9528255463;36.5;12;40.9906599522;
43;4;16.0;14.5;5;33.2596206665;4;26.4431667328;38.3709754944;13;41.0893918276;
44;4;16.0;14.5;6;33.4033689499;4;27.6291599274;39.0825614929;13;41.1903110743;
45;4;15.0;13.5;6;33.5375394821;4;28.6357021332;39.0932502747;15;41.2934186459;
46;4;15.0;13.5;6;33.6623973846;4;29.1000003815;40.007686615;15;41.3987083435;
47;4;15.0;13.5;7;33.7782659531;4;29.1000003815;40.0292892456;15;41.5061666965;
48;4;15.0;15.5;7;33.8855133057;5;29.1000003815;40.0508804321;15;41.6157722473;
49;4;16.0;17.5;7;33.9845409393;5;29.66147995;38.5;16;41.7274950743;
50;4;17.0;19.5;7;34.0;5;29.1000003815;40.0940132141;16;41.8412960768;
51;4;19.0;21.5;9;34.0;6;29.6741046906;39.1586914062;16;41.9571267366;
52;4;21.0;22.5;9;34.0;6;29.1000003815;39.4672317505;17;42.0749287605;
53;4;21.6499996185;22.5;9;34.0;6;29.6865234375;39.180896759;18;42.1946334839;
54;4;21.6499996185;22.5;9;34.0;6;29.5152301788;39.4877548218;18;42.3161619902;
55;4;21.6499996185;22.5;10;34.0;6;29.1000003815;40.2011070251;18;42.4236351252;
56;4;21.6499996185;22.5;10;34.0;6;29.1000003815;40.2144393921;19;42.5286922455;
57;4;21.6499996185;22.5;11;34.0;6;29.1000003815;40.2256622314;19;43.6354812384;
58;4;21.6499996185;22.5;11;34.0;6;30.1000003815;41.2369003296;19;43.7952463627;
59;4;21.6499996185;22.5;11;34.0;6;31.1000003815;42.2481498718;20;43.9585995674;
60;4;21.6499996185;22.5;12;34.0;6;31.555639267;42.5;20;45.7489560843;
61;4;21.6499996185;22.5;12;34.0;6;32.15599823;44.0182380676;21;47.0405017138;
