Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;12.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;11.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;1;8.0;10.0;5;21.0;1;11.3999996185;16.0;6;32.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;11.3999996185;16.0;6;32.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;12.3999996185;16.0;6;31.7439994812;
6;1;9.27600002289;11.2650718689;5;23.086605072;1;13.3999996185;15.8719997406;6;31.5135993958;
7;1;10.194486618;11.543302536;5;23.5283432007;1;14.3999996185;15.7567996979;6;31.3982391357;
8;2;10.2938766479;11.9641714096;4;25.1098823547;1;14.4194717407;15.6991195679;5;31.2944145203;
9;2;10.6497240067;12.0549411774;4;25.5855879784;1;14.3883247375;15.6472072601;5;32.4665756226;
10;2;10.7567567825;12.2827939987;4;25.9581551552;1;16.4194717407;16.2332878113;5;33.3020782471;
11;2;10.8405847549;12.4589796066;5;26.0605818033;1;17.4194717407;16.6510391235;5;33.8808441162;
12;2;13.7613010406;12.5;5;26.0811508894;1;18.4194717407;16.9404220581;5;34.0400009155;
13;2;15.7613010406;12.5;5;26.1018965244;1;19.4194717407;17.0200004578;6;34.0400009155;
14;2;16.7751846313;12.5;5;26.1228116751;1;20.4194717407;17.0200004578;6;34.0400009155;
15;2;17.7798900604;12.5;5;26.1438889503;1;21.4194717407;17.0200004578;6;34.0400009155;
16;2;18.7846317291;12.5;5;26.1651208401;1;22.2119998932;17.0200004578;6;34.0400009155;
17;2;19.7894077301;12.5;5;26.1864993572;1;22.2119998932;17.0200004578;6;34.0400009155;
18;2;19.8919620514;12.5;5;26.2080165148;1;22.2119998932;17.0200004578;7;34.0400009155;
19;2;19.8968029022;12.5;5;26.2296639681;1;22.2119998932;17.0200004578;7;34.0400009155;
20;2;19.9016742706;12.5;7;26.2514331341;1;22.2119998932;17.0200004578;7;34.0400009155;
21;2;19.9065723419;12.5;7;26.2733153105;1;22.2119998932;17.0200004578;7;34.0400009155;
22;2;19.9114952087;12.5;7;26.2953014374;1;22.2119998932;17.0200004578;8;34.0400009155;
23;2;19.9164428711;12.5;7;26.3173824549;1;22.2119998932;17.0200004578;8;34.0400009155;
24;2;19.9214115143;12.5;8;26.3395489454;1;22.2119998932;17.0200004578;8;34.0400009155;
