Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;12.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;11.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;1;8.0;10.0;4;21.0;1;11.3999996185;16.0;6;32.0;
4;1;8.14999961853;10.5;4;21.8400001526;1;11.3999996185;16.0;6;31.7439994812;
5;1;8.27600002289;10.9200000763;4;22.5301437378;1;12.3999996185;15.8719997406;6;31.5135993958;
6;1;9.27600002289;11.2650718689;4;23.086605072;1;13.3999996185;15.7567996979;6;31.3062400818;
7;1;10.194486618;11.543302536;4;23.5283432007;1;14.391872406;15.6531200409;5;31.2116165161;
8;1;10.2938766479;11.7641716003;4;24.1098823547;1;14.3634853363;15.6058082581;5;30.9152545929;
9;1;10.4247236252;12.0549411774;4;24.5655879974;1;14.2745761871;15.4576272964;5;31.4583568573;
10;1;10.5272569656;12.2827939987;4;24.9179592133;1;16.3634853363;15.7291784286;5;31.672000885;
11;1;10.6065406799;12.4589796066;5;25.0;2;18.3634853363;15.8360004425;4;32.4825611115;
12;1;12.5272569656;12.5;4;25.0;2;20.3634853363;15.7412805557;4;32.3764491081;
13;1;13.5272569656;12.5;4;25.0;2;21.682800293;15.6560325623;4;32.2908469439;
14;1;14.5272569656;12.5;4;25.0;2;22.7031536102;15.5793094635;4;32.2204355001;
15;1;15.5272569656;12.5;4;25.0;2;23.3061561584;15.5102586746;5;32.1670678854;
16;1;16.527256012;12.5;4;25.0;2;23.2688674927;15.4481124878;5;32.1294213533;
17;1;17.527256012;12.5;4;25.0;2;23.2353096008;15.3921813965;5;32.1062972546;
18;1;17.625;12.5;4;25.0;2;23.2051048279;15.341843605;6;32.0966082811;
19;1;17.625;12.5;5;25.0;2;23.1779232025;15.2965393066;6;32.0993653536;
20;1;17.625;12.5;6;25.0;2;23.1534576416;15.2557649612;7;32.1136667728;
21;1;17.625;12.5;6;25.0;3;23.1314411163;15.2190685272;6;32.1386816502;
22;1;17.625;12.5;7;25.0;3;23.1116256714;15.186041832;6;32.1736425161;
23;1;17.625;12.5;7;25.0;3;23.0937919617;15.1563177109;6;32.2178369761;
24;1;17.625;12.5;7;25.0;3;23.0777397156;15.1295661926;6;32.2705967426;
25;1;17.625;12.5;7;25.0;3;23.063293457;15.1054897308;6;32.3312914371;
26;1;17.625;12.5;7;25.0;3;23.0502929688;15.083820343;6;32.3993253708;
