Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;2;6.0;12.3999996185;3;21.0;2;11.5999994278;16.0;3;33.0;
2;2;7.15000009537;11.0;3;21.0399999619;2;11.5999994278;16.0;3;33.0299999714;
3;2;8.15600013733;10.0;3;22.1019839048;2;11.6059999466;16.0;3;32.8021184206;
4;2;8.31529712677;10.5;3;23.0069792271;2;11.560423851;15.8719997406;3;32.6003074646;
5;2;8.45104694366;10.9200000763;3;23.7651929855;2;12.6748123169;15.7567996979;3;32.4219989777;
6;2;9.55388641357;11.2650718689;3;24.3928543329;2;13.6835269928;15.6531200409;3;32.2648777962;
7;2;10.4883928299;11.543302536;3;24.9089670181;2;14.6794633865;15.5598077774;3;32.0054636002;
8;2;10.604516983;11.7641716003;3;25.5818948746;2;14.6016397476;15.4162273407;3;31.7751113176;
9;2;10.7559261322;12.0549411774;3;26.1336933374;2;14.5325336456;15.2870044708;4;32.4758238792;
10;2;10.8800802231;12.2827939987;3;26.58692348;2;16.6278495789;15.6077241898;5;32.9919450283;
11;2;10.9820575714;12.4589796066;3;26.7746269703;2;18.6278495789;15.835059166;6;33.0574625731;
12;2;13.9027738571;12.5;3;26.8851040602;2;20.6278495789;15.8360004425;6;33.1232794523;
13;2;15.5272569656;13.2540416718;3;27.0003762245;2;21.6851196289;15.8360004425;6;33.191267848;
14;2;16.527256012;13.3001508713;3;27.1203913689;2;22.7055168152;15.8360004425;6;33.261408329;
15;2;17.527256012;13.348156929;3;27.2450621128;2;23.7265586853;15.8360004425;6;33.3336721659;
16;2;18.527256012;13.398024559;5;27.3742640018;2;23.5016002655;16.3345012665;7;33.408020854;
17;3;19.527256012;13.4497051239;4;27.5078337193;2;24.0224056244;15.8360004425;8;33.4844053984;
18;3;19.625;13.7539167404;4;27.6455681324;2;24.0453224182;15.8360004425;8;33.5627664328;
19;3;19.625;13.8227844238;5;27.7872233391;2;24.0688304901;15.8360004425;9;33.6430338621;
20;3;19.625;13.893611908;5;27.9325151443;3;24.0929107666;15.8360004425;8;33.7251267433;
21;3;19.625;13.9662570953;5;28.0811200142;3;23.5016002655;15.8360004425;8;33.8089532852;
22;3;19.625;14.0405597687;6;28.232676506;3;23.5016002655;16.4770870209;9;33.894411087;
23;3;19.625;14.1163387299;6;28.3867886066;3;23.5016002655;16.9472045898;9;33.9813871384;
24;3;19.625;14.1933946609;6;28.5430283546;3;23.5016002655;16.990694046;10;34.0697584152;
25;3;17.625;15.2715139389;6;28.7009401321;3;23.5016002655;17.0348796844;10;34.1593923569;
26;3;16.625;16.3504695892;6;28.8600456715;3;24.2478179932;15.8360004425;10;34.2501475811;
27;3;16.4935112;15.5;6;29.0198497772;3;23.5016002655;16.8360004425;10;34.341874361;
28;3;16.625;14.5;6;29.1798458099;3;23.5016002655;17.1709365845;10;34.4344155788;
29;3;17.625;14.5;6;29.3395223618;3;23.5016002655;17.217206955;10;34.5276079178;
30;3;18.625;15.5;7;29.4983696938;3;22.3582820892;16.8360004425;10;35.6212830544;
31;3;19.625;15.648859024;7;29.6558861732;3;22.386384964;17.8360004425;11;35.7474603653;
32;3;19.625;15.7591199875;7;29.8115844727;3;22.4145812988;18.8360004425;11;35.8744764328;
33;3;19.625;15.8681087494;7;29.9649977684;3;22.4428157806;19.8360004425;11;36.002148509;
34;3;19.625;15.9754981995;8;30.115685463;3;22.4710407257;20.8360004425;10;36.130292058;
35;3;19.625;16.0809803009;9;30.2632379532;3;22.4991970062;21.8360004425;10;36.2587221861;
