Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
27;3;18.625;13.5;7;32.9497060776;2;25.2574367523;18.2336006165;9;37.0627651215;
28;3;18.413684845;14.5;7;33.4306869507;2;25.1188297272;17.9938411713;9;36.6487952471;
29;3;17.625;13.5;7;33.9002180099;2;24.994638443;17.7780570984;10;36.2780767679;
30;3;16.625;13.5;7;35.3541097641;2;24.5503101349;18.1390380859;10;35.9462895393;
31;3;17.625;14.5;7;35.8786915541;3;24.7838859558;17.4090652466;9;35.6495444775;
32;3;17.625;14.0450000763;7;36.3880429268;3;24.3510551453;17.8247718811;10;35.3843412399;
33;3;17.2671012878;13.5;7;36.8802031279;3;24.6153011322;17.1101837158;11;35.1475228071;
34;3;17.0;14.1458692551;7;37.3539199829;4;24.5442562103;16.9827651978;10;34.9362524748;
35;3;17.3159503937;13.5;7;37.8086237907;4;24.1208534241;16.8680877686;10;34.747979641;
36;3;17.3431091309;13.5;7;38.2443622351;4;24.058927536;17.3739891052;10;34.5804014206;
37;3;18.0;15.3270845413;7;38.6617180109;4;24.3741207123;16.6719913483;10;34.4314476252;
38;3;19.0;16.396112442;7;39.0616998672;4;24.3294334412;18.6719913483;11;35.2992539406;
39;3;18.4363479614;14.5;8;39.4456350803;4;25.2897758484;21.6719913483;11;35.2221429348;
40;3;18.4715213776;14.5;8;39.8150589466;4;25.8672637939;24.6719913483;11;35.1597851515;
41;3;19.3333873749;15.5;9;40.1716105938;5;25.2208595276;27.6719913483;9;44.90744555;
42;3;19.4136123657;16.5;9;40.5169458389;5;26.5136299133;31.3296451569;10;45.2824397087;
43;3;18.4550743103;15.5;9;40.8139474392;5;27.1414833069;33.8996047974;10;46.6437655687;
44;3;18.4985847473;15.5;9;41.016159296;5;29.4993934631;35.2358551025;10;47.0401726961;
45;3;20.544084549;18.5;9;41.2268030643;5;31.1230926514;37.7364883423;11;47.4205914736;
46;3;20.9249992371;21.5;9;41.445360899;6;31.6579589844;38.6756095886;10;47.7839679718;
47;4;21.9249992371;23.5;8;56.6711919308;6;32.4204559326;38.9679260254;11;48.1255645752;
48;5;24.7510185242;26.5;7;57.6535346508;6;31.7842750549;40.572479248;11;48.4496022463;
49;5;26.8032951355;29.5;7;58.5608868599;6;32.2339324951;40.4473228455;12;48.7566326857;
50;5;28.4818401337;30.5;7;59.3914322853;6;31.8930397034;41.1079788208;13;49.0475376844;
51;5;29.5364303589;31.5;7;60.1466193199;6;31.9415817261;41.1043510437;14;49.3234220743;
52;5;29.5499992371;33.5;8;60.830309391;6;32.7916870117;39.7342720032;14;49.5855349302;
53;5;31.5499992371;32.5;11;61.4479265213;6;32.8566970825;39.7009887695;15;49.7939813137;
54;5;32.7039871216;32.5;11;62.0056886673;6;32.4751739502;40.4161262512;15;49.9074648619;
55;5;30.5499992371;34.5;11;62.509999752;6;32.064956665;41.1558532715;17;50.0263715982;
56;5;30.5499992371;36.5;13;62.8733024597;6;32.0735168457;41.1860351562;18;50.1457444429;
57;5;33.5499992371;32.5;13;63.1156759262;6;33.0093727112;39.637638092;18;50.2696285248;
58;5;34.0999984741;33.5;14;63.353228569;6;32.5274810791;40.5078926086;20;51.8494986296;
59;5;32.0999984741;35.5;16;63.5849161148;6;32.463973999;41.8401412964;21;53.0895694494;
60;6;32.0999984741;38.5;15;64.8097963333;6;33.199798584;41.500213623;21;54.0720123053;
61;6;31.0999984741;39.5;14;65.0470428467;6;34.0470123291;40.737663269;22;54.522008419;
62;6;30.1310844421;41.5;15;65.2761497498;6;33.0280303955;42.5345611572;22;54.9001786709;
63;6;30.7840423584;39.5;18;65.4965406656;6;32.8733291626;41.9169273376;23;55.1570523977;
64;6;31.7886295319;40.5;18;65.7077707052;6;32.881187439;41.9844512939;23;55.419077754;
65;6;30.2659893036;43.0405769348;17;65.909525156;6;30.3948001862;43.8959541321;24;55.6857886314;
66;6;29.7979259491;43.5;18;66.1016124487;6;29.3948001862;44.9805641174;24;55.9566680193;
67;7;31.8026313782;42.5;17;68.3237452507;6;28.3948001862;46.0667686462;24;56.2311512232;
68;7;34.063873291;42.5;18;70.178532362;6;27.3948001862;47.1543731689;25;56.5086290836;
69;7;33.0205001831;44.0825614929;20;71.7123630047;6;26.3948001862;48.2431602478;25;56.7884542942;
70;7;33.1968002319;45.6124839783;21;72.974578023;6;25.3948001862;49.3328819275;26;57.0699472427;
71;7;32.3405151367;45.6232414246;21;73.8492842913;6;24.3948001862;50.4233093262;26;57.3524022102;
72;7;32.4500007629;46.6340637207;21;74.2562625408;6;23.3948001862;51.514175415;26;57.6350960732;
73;7;29.4500007629;49.6449508667;22;74.6226300001;6;23.1499996185;52.6052131653;27;57.9172971249;
74;8;29.4500007629;52.6558914185;21;74.8409585953;6;23.1499996185;53.6961555481;27;58.198271513;
75;8;29.4500007629;55.666885376;21;75.001865983;6;23.1499996185;54.7867279053;27;58.477294445;
76;8;30.4500007629;55.1881942749;22;75.1514338255;6;23.1499996185;55.8766593933;28;58.7536578178;
77;8;29.4500007629;57.2629737854;22;75.2902525663;6;23.1499996185;56.9656906128;28;59.0266785622;
78;9;30.4500007629;58.2629737854;14;92.6341004372;6;23.1499996185;58.0535697937;28;59.2957065105;
79;9;32.4500007629;61.2629737854;15;93.993342042;6;23.1499996185;59.1400489807;29;59.5601313114;
80;9;31.4500007629;66.2629776001;17;95.2077540159;6;24.1499996185;57.2249107361;29;59.8193888664;
81;9;32.4500007629;71.2629776001;18;96.2628839016;6;23.1499996185;58.3079414368;29;60.0729651451;
82;9;33.4500007629;76.2629776001;18;97.1570414305;6;23.1499996185;59.3889579773;29;60.320401907;
83;9;34.4500007629;79.424156189;20;97.8987156153;6;24.1499996185;57.4677963257;29;60.5612969398;
84;9;35.4500007629;82.4354019165;20;98.503136158;6;23.1499996185;58.5443077087;30;60.7953081131;
85;9;36.4500007629;85.4466552734;21;98.9889199734;6;23.1499996185;59.6183815002;30;61.0221521854;
86;9;36.4500007629;88.457901001;21;99.375397563;6;24.1499996185;57.6899108887;30;61.2291808128;
87;10;36.4500007629;89.457901001;21;99.5862361193;6;23.1499996185;58.7531204224;30;61.4171056747;
88;10;37.4500007629;92.457901001;21;100.608661771;6;23.1499996185;59.8083572388;31;61.5977072716;
89;10;39.4500007629;92.457901001;21;100.731043696;6;24.1499996185;57.8610534668;32;61.760225296;
90;10;39.4500007629;92.457901001;21;100.862271905;6;23.1499996185;58.9112167358;31;61.9155445099;
91;10;38.4500007629;97.457901001;21;101.002901196;6;23.1499996185;59.9588546753;31;62.0637216568;
92;10;39.4500007629;99.457901001;28;101.153475523;6;24.1499996185;58.0039825439;32;62.2048492432;
93;11;39.4500007629;101.185722351;22;111.314516306;6;23.1499996185;59.0466537476;32;62.3163247108;
94;11;39.4500007629;106.255187988;20;111.986509442;7;23.1499996185;60.0869140625;30;62.3987455368;
95;11;41.4500007629;108.330177307;21;112.64239037;7;24.1499996185;58.1248245239;30;62.4762234688;
96;11;41.4500007629;109.522201538;22;113.279444695;7;23.1499996185;59.1604690552;26;62.4806418419;
97;11;40.4500007629;113.619773865;21;113.895893812;7;23.1499996185;61.9008674622;24;62.4806418419;
98;11;41.4500007629;114.723358154;20;114.490843892;7;23.1499996185;62.9008674622;24;62.4806418419;
99;11;41.4500007629;115.833053589;22;115.064180374;7;23.1499996185;63.9008674622;25;62.4806418419;
100;12;42.4500007629;120.853538513;22;115.616421461;7;23.1499996185;64.9008712769;27;62.4806418419;
