Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;2;7.0;12.1999998093;3;21.0;2;11.5999994278;16.0;3;33.0;
2;2;9.0;11.0;3;21.0900000334;2;11.5999994278;16.0;3;33.0199999809;
3;2;11.0;10.0;3;22.2198190689;2;11.6040000916;16.0;3;32.782563448;
4;2;11.3329725266;10.5;3;23.2035161257;2;11.5565128326;15.8719997406;3;32.570872426;
5;2;12.4567909241;10.9200000763;3;24.0523250103;2;12.6659812927;15.7567996979;3;32.382361412;
6;2;13.4117736816;11.2650718689;3;24.7834995985;2;13.6716365814;15.6531200409;3;32.2147183418;
7;2;13.5762882233;11.543302536;3;25.6648739576;2;14.6644163132;15.5598077774;3;32.1578646898;
8;2;13.7745962143;11.8796043396;3;26.4277458191;2;14.647359848;15.5218267441;2;32.108728528;
9;2;13.9462423325;12.1458015442;3;27.0961718559;2;14.6326179504;15.4876441956;2;33.407982707;
10;2;15.9462423325;12.3533000946;3;27.667011261;2;16.6651859283;16.1171722412;2;33.3898938894;
11;2;17.9462432861;12.5;3;27.9692633152;2;18.6651859283;16.0890541077;3;33.3782094717;
12;2;19.1336936951;12.5;3;28.2967948914;3;20.6651859283;16.0637493134;2;33.3723468781;
13;2;20.2073898315;12.5;3;28.6496577263;3;21.700214386;16.0409736633;2;33.3717900515;
14;2;21.2867832184;12.5;3;29.0274100304;3;22.7123451233;16.0204772949;3;33.3760591745;
15;2;22.3717765808;12.5;3;29.4290471077;3;23.7246952057;16.0020294189;4;33.3847275972;
16;2;23.462146759;12.5;4;29.8529491425;3;24.015417099;15.9854269028;4;33.3974007368;
17;2;23.7169132233;12.5;5;30.2968506813;3;24.0192203522;15.9704837799;4;33.4137239456;
18;3;23.8167915344;12.5;4;30.7578434944;3;24.0241165161;15.9570350647;4;33.4333728552;
19;3;23.9205150604;12.5;4;31.2324137688;3;24.0300121307;15.9449319839;4;33.4560477734;
20;3;24.0272941589;12.5;4;31.71652174;3;24.0368156433;15.9340391159;5;33.4814754725;
21;3;24.1362171173;12.5;5;32.2057180405;3;24.0444450378;15.9242353439;6;33.5094057322;
22;3;24.2462863922;12.5;6;32.695294857;3;24.052822113;15.9154119492;6;33.5396072865;
23;3;24.3564414978;12.5;6;33.1804609299;3;24.061882019;15.9074707031;7;33.571868062;
24;3;24.4656028748;12.5;6;33.6565256119;4;24.0715618134;15.9003238678;6;33.6059895754;
25;3;22.625;13.5;7;34.1190853119;4;23.5363349915;15.8938913345;7;33.6417906284;
26;3;22.625;14.5;5;34.5641803741;4;24.0925369263;15.8881025314;6;33.6791001558;
27;3;22.625;15.5;5;34.9884300232;4;24.103729248;15.8828926086;6;33.7177590132;
28;3;21.625;14.5;5;35.389122963;4;23.526922226;16.8588790894;6;33.7576200962;
29;3;21.625;14.5;5;35.7642612457;4;23.5243911743;16.8788108826;6;33.7985432148;
30;3;20.625;13.5;5;36.1125650406;4;24.1395626068;15.8701848984;6;33.8403980732;
31;3;20.625;13.5;5;36.4334335327;4;23.5200595856;16.866765976;6;34.8830637932;
32;3;19.625;13.5;5;36.7268800735;4;23.166765213;16.866765976;6;34.9425204992;
33;3;19.625;13.5;5;36.9934463501;4;23.1814346313;17.866765976;8;35.0026570559;
34;3;20.625;14.5;6;37.2341012955;4;22.5058002472;18.866765976;7;35.0633656979;
35;4;21.625;15.5;4;47.4501428604;4;21.5253582001;19.866765976;7;35.1245440245;
36;4;23.625;16.5;4;48.0431022644;4;21.8395404816;18.866765976;9;35.1860955954;
37;4;24.625;17.5;4;48.589056015;4;23.2400627136;21.866765976;10;35.2479281425;
38;4;26.625;19.5;5;49.0884923935;4;23.8494338989;24.866765976;11;35.3099517822;
39;4;28.625;21.5;5;49.4420347214;4;25.2691459656;27.8492431641;11;35.3720828295;
