Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;12.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;11.0;5;20.0;1;11.3999996185;16.0;6;31.7439994812;
3;1;8.0;10.0;5;21.0;1;11.3487997055;15.8719997406;6;31.5135993958;
4;1;8.14999961853;10.5;5;21.8400001526;1;11.3027200699;15.7567996979;6;31.3062400818;
5;2;8.27600002289;11.1199998856;4;23.5301437378;1;12.3027200699;15.6531200409;5;31.1196155548;
6;2;9.50100040436;11.2650718689;4;24.1066050529;2;13.6027202606;15.5598077774;4;31.9516544342;
7;2;10.4239864349;11.543302536;3;24.5685391426;2;14.5854969025;15.4758272171;4;32.067288518;
8;2;10.527920723;11.7641716003;2;25.180866003;2;14.6201868057;15.4462442398;4;31.8371813297;
9;2;10.6656951904;12.0549411774;2;25.6679409742;2;14.5511541367;15.2295398712;4;32.0427508354;
10;2;10.7752866745;12.2827939987;2;26.0522544384;2;16.7632923126;15.1954660416;4;32.3049793243;
11;2;10.8617572784;12.4589796066;3;26.1668007374;2;18.7632923126;15.1647996902;4;32.6303281784;
12;2;13.7824735641;12.5;3;26.1998585463;2;20.7632923126;15.1371994019;4;33.0255427361;
13;2;15.7824735641;12.5;3;26.233456254;2;22.1079940796;15.1123590469;4;33.497279644;
14;2;16.8047847748;12.5;3;26.26758039;2;23.262928009;15.0900030136;5;34.0515842438;
15;2;17.812461853;12.5;3;26.302216053;2;24.2154750824;15.0698823929;6;34.6932144165;
16;2;18.8202552795;12.5;3;26.3373470306;2;24.4079627991;15.051774025;6;35.4248147011;
17;2;19.8281593323;12.5;3;26.3729559183;2;24.6274452209;15.0354766846;6;36.2460017204;
18;2;19.9339141846;12.5;4;26.4090241194;2;24.8738002777;15.0208091736;7;37.1524672508;
