Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;12.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;11.0;4;20.0;1;11.3999996185;16.0;6;32.0;
3;1;8.0;10.0;4;21.0;1;11.3999996185;16.0;6;32.0;
4;1;8.14999961853;10.5;3;21.8400001526;1;11.3999996185;16.0;6;31.7439994812;
5;1;8.27600002289;10.9200000763;3;22.5301437378;1;12.3999996185;15.8719997406;6;31.3087997437;
6;1;9.27600002289;11.2650718689;3;23.086605072;1;13.3999996185;15.6543998718;6;30.9171199799;
7;1;10.194486618;11.543302536;3;23.5283432007;1;14.275135994;15.4585599899;6;30.6502075195;
8;1;10.2938766479;11.7641716003;3;24.1098823547;1;14.1950626373;15.3251037598;6;30.409986496;
9;1;10.4247236252;12.0549411774;3;24.5655879974;1;14.1229963303;15.204993248;6;31.097864151;
10;1;10.5272569656;12.2827939987;3;24.9179592133;1;16.1950626373;15.5489320755;5;31.587387085;
11;1;10.6065406799;12.4589796066;4;25.0;1;17.1950626373;15.7936935425;5;31.672000885;
12;1;12.5272569656;12.5;4;25.0;1;18.1950626373;15.8360004425;5;31.672000885;
13;1;13.5272569656;12.5;4;25.0;1;19.1950626373;15.8360004425;5;31.672000885;
14;1;14.5272569656;12.5;4;25.0;1;20.1950626373;15.8360004425;6;31.672000885;
15;1;15.5272569656;12.5;4;25.0;1;21.1950626373;15.8360004425;6;31.672000885;
16;1;16.527256012;12.5;4;25.0;1;21.5016002655;15.8360004425;6;31.672000885;
17;1;17.527256012;12.5;5;25.0;1;21.5016002655;15.8360004425;7;31.672000885;
18;1;17.625;12.5;5;25.0;1;21.5016002655;15.8360004425;8;31.672000885;
19;1;17.625;12.5;6;25.0;1;21.5016002655;15.8360004425;8;31.672000885;
20;1;17.625;12.5;6;25.0;1;21.5016002655;15.8360004425;9;31.672000885;
21;1;17.625;12.5;6;25.0;1;21.5016002655;15.8360004425;10;31.672000885;
22;1;17.625;12.5;7;25.0;1;21.5016002655;15.8360004425;10;31.672000885;
23;1;17.625;12.5;7;25.0;1;21.5016002655;15.8360004425;10;31.672000885;
24;1;17.625;12.5;7;25.0;1;21.5016002655;15.8360004425;10;31.672000885;
25;1;17.625;12.5;7;25.0;1;21.5016002655;15.8360004425;10;31.672000885;
26;1;17.625;12.5;7;25.0;1;21.5016002655;15.8360004425;10;31.672000885;
27;1;17.625;12.5;7;25.0;1;21.5016002655;15.8360004425;10;31.672000885;
28;1;17.625;12.5;7;25.0;1;21.5016002655;15.8360004425;11;31.672000885;
29;1;17.625;12.5;7;25.0;1;21.5016002655;15.8360004425;11;31.672000885;
30;1;17.625;12.5;7;25.0;1;21.5016002655;15.8360004425;11;31.672000885;
31;1;17.625;12.5;7;25.0;1;21.5016002655;15.8360004425;10;31.672000885;
32;1;17.625;12.5;8;25.0;1;21.5016002655;15.8360004425;9;31.672000885;
33;1;17.625;12.5;8;25.0;1;21.5016002655;15.8360004425;9;31.672000885;
34;1;17.625;12.5;8;25.0;1;21.5016002655;15.8360004425;9;31.672000885;
35;1;17.625;12.5;8;25.0;1;21.5016002655;15.8360004425;9;31.672000885;
36;1;17.625;12.5;8;25.0;1;21.5016002655;15.8360004425;10;31.672000885;
37;1;17.625;12.5;8;25.0;1;21.5016002655;15.8360004425;10;31.672000885;
38;1;17.625;12.5;8;25.0;1;21.5016002655;15.8360004425;10;31.672000885;
39;1;17.625;12.5;8;25.0;1;21.5016002655;15.8360004425;11;31.672000885;
40;1;17.625;12.5;8;25.0;1;21.5016002655;16.8360004425;11;31.672000885;
41;1;17.625;12.5;8;25.0;1;21.5016002655;17.8360004425;11;31.672000885;
42;1;17.625;12.5;9;25.0;2;20.5514411926;18.8360004425;9;39.672000885;
43;1;17.625;12.5;10;25.0;2;21.5514411926;20.8360004425;11;39.9120006561;
44;1;17.625;12.5;10;25.0;2;22.5514411926;22.8360004425;11;40.139424324;
45;1;17.625;12.5;10;25.0;2;23.5514411926;23.8360004425;11;40.3538684845;
46;1;17.625;12.5;10;25.0;2;24.5514411926;24.8360004425;12;40.5551252365;
47;1;17.625;12.5;11;25.0;2;25.5514411926;24.9476890564;12;40.7431697845;
48;1;17.625;13.5;11;25.0;2;26.5514411926;24.9288825989;12;40.9181375504;
49;1;17.625;14.5;11;25.0;3;27.7122020721;25.9113864899;11;42.0803022385;
50;1;17.625;15.5;11;25.0;3;28.7851772308;26.8951702118;11;42.2453306913;
51;1;17.625;16.5;12;25.0;3;29.1266899109;27.8801956177;11;42.3985079527;
52;1;17.625;17.5;12;25.0;4;29.192855835;28.8664131165;11;42.5403836966;
53;1;17.625;17.5;12;25.0;4;28.9714851379;29.853767395;12;42.6715573072;
54;1;17.625;17.5;12;25.0;4;29.3101615906;29.8422012329;12;42.7491241693;
55;1;17.625;17.5;13;25.0;4;29.3422641754;29.8360004425;12;42.7647484541;
56;1;17.625;17.5;13;25.0;4;27.0514411926;31.3386650085;13;42.780428648;
57;1;17.625;17.5;13;25.0;4;26.0514411926;32.3458786011;13;42.7961599827;
58;2;17.625;17.5;13;25.0;4;25.35496521;32.8359985352;13;43.811937809;
59;2;17.625;17.5;13;25.0;5;26.5514411926;36.360370636;12;44.8735876083;
60;2;17.625;17.5;13;25.0;5;28.863494873;38.8359985352;13;44.9674488306;
61;2;17.625;17.5;13;25.0;5;28.5514411926;42.3749427795;13;45.0635946989;
62;2;17.625;17.5;13;25.0;6;28.8598804474;45.3822479248;10;56.6620223522;
63;2;17.625;17.5;13;25.0;6;31.1984996796;45.8359985352;10;57.2227231264;
64;2;17.625;17.5;13;25.0;6;33.5209350586;45.8359985352;11;59.1135790348;
