Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;12.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;11.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;1;8.0;10.0;5;21.0;1;11.3999996185;16.0;6;32.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;11.3999996185;16.0;6;32.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;12.3999996185;16.0;6;32.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;2;13.6999998093;16.0;5;33.0;
7;2;10.194486618;11.7433023453;4;24.5283432007;2;14.6999998093;16.0;5;33.8299994469;
8;2;10.5188770294;11.7641716003;4;25.1398823261;2;15.1490001678;16.3199996948;5;34.4138391018;
9;2;10.6564731598;12.0549411774;4;25.6261789799;2;15.3241510391;16.5;5;36.3690341711;
10;2;10.7658901215;12.2827939987;4;26.0097253323;2;17.3077087402;17.3250007629;5;37.895635128;
11;2;10.8521881104;12.4589796066;5;26.1235172749;2;19.3077087402;17.9053878784;5;39.1156640053;
12;2;13.7729043961;12.5;5;26.1558350325;2;21.3077087402;18.2973766327;5;40.0371704102;
13;2;15.7729043961;12.5;5;26.1887089014;2;22.7031517029;18.5;6;40.6434755325;
14;2;16.7947158813;12.5;5;26.2221269608;2;23.8850421906;18.5;6;41.2846007347;
15;2;17.8022346497;12.5;5;26.2560760975;2;25.077381134;18.5;6;42.011071682;
16;2;18.8098735809;12.5;5;26.2905418873;2;26.2953224182;18.5;6;42.6973142624;
17;2;19.8176269531;12.5;5;26.3255085945;2;26.8091945648;18.5;7;43.438436985;
18;2;19.9232387543;12.5;6;26.3609591722;2;27.0315322876;18.5;7;44.2282505035;
19;2;19.625;12.908288002;6;26.3968753815;3;27.2684745789;18.5;6;44.9927268028;
20;2;19.9392967224;12.5;6;26.4332377911;3;27.4978179932;18.5;6;45.7769536972;
21;2;19.947479248;12.5;7;26.4700255394;3;27.7330856323;18.5;7;46.5692958832;
22;2;19.625;12.9410076141;7;26.5072168112;3;25.7330856323;19.5;7;47.3573446274;
23;2;19.625;12.95216465;7;26.5447884798;4;25.1000003815;20.5;6;48.1286697388;
24;2;19.625;12.9634361267;7;26.5827163458;4;26.1000003815;18.5;7;48.8715982437;
25;2;17.625;13.9748153687;7;26.6209751368;4;25.1000003815;19.5;6;49.575925827;
