Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;12.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;11.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;1;8.0;10.0;5;21.0;1;11.3999996185;16.0;6;31.7439994812;
4;1;8.14999961853;10.5;5;21.8400001526;1;11.3487997055;15.8719997406;6;31.5135993958;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;12.3487997055;15.7567996979;6;31.3062400818;
6;1;9.27600002289;11.2650718689;5;23.086605072;2;13.6487998962;15.6531200409;5;32.1196155548;
7;1;10.194486618;11.543302536;5;23.5283432007;2;14.6358852386;15.5598077774;5;32.2062934637;
8;2;11.2938766479;12.1641712189;3;25.1098823547;2;14.6618881226;15.5218267441;5;32.3251292706;
9;2;12.4247236252;12.0549411774;3;25.7255879641;2;14.6975383759;15.4876441956;5;33.8336651325;
10;2;13.5272569656;12.2827939987;3;27.2443271875;2;16.7928905487;16.1171722412;5;35.0296487808;
11;2;15.5272569656;12.9502916336;4;28.5164804459;2;18.7928905487;16.5693645477;5;35.9989585876;
12;2;17.527256012;13.4811782837;4;29.5755478144;2;20.7928905487;16.884393692;5;36.6627230644;
13;2;18.527256012;13.8906879425;4;30.4647300243;2;22.0999107361;17.0200004578;6;37.114074707;
14;2;19.527256012;14.1988697052;4;31.2283995152;2;23.2353172302;17.0200004578;6;37.6292257309;
15;2;20.527256012;14.4263725281;4;31.7230784893;2;24.3898620605;17.0200004578;6;38.2122154236;
16;2;21.527256012;14.5;4;32.1118502617;2;25.4636650085;17.0200004578;6;38.8655753136;
17;2;22.527256012;14.5;5;32.544028759;3;25.6596717834;17.0200004578;5;39.5897216797;
18;2;24.3224067688;14.5;5;33.0209121704;3;25.876914978;17.0200004578;6;40.3823485374;
19;3;24.4297046661;14.5;4;33.1427903175;3;26.1147041321;17.0200004578;6;41.237909317;
20;3;24.4571266174;14.3000001907;4;33.3486948013;3;26.3713722229;17.0200004578;7;42.1472997665;
21;3;24.5034561157;14.1199998856;5;33.632185936;3;26.6441898346;17.0200004578;8;43.0978565216;
22;4;24.5672416687;13.9580001831;4;33.9855904579;4;26.9293556213;17.0200004578;7;44.0737628937;
23;4;24.6467590332;13.8122005463;5;34.3999056816;4;27.2221298218;17.0200004578;7;45.056895256;
24;4;24.7399787903;13.6809806824;5;34.8648328781;4;27.5170669556;17.0200004578;7;46.028046608;
