Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;12.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;11.0;5;20.0;2;11.5999994278;16.0;5;33.0;
3;1;8.0;10.0;6;21.0;2;11.5999994278;16.0;5;33.0199999809;
4;1;8.14999961853;10.5;6;21.8400001526;2;11.6040000916;16.0;5;32.782563448;
5;1;8.27600002289;10.9200000763;6;22.5301437378;2;12.7115688324;15.8719997406;5;32.570872426;
6;1;9.27600002289;11.2650718689;6;23.086605072;2;13.7171812057;15.7567996979;5;32.382361412;
7;2;10.194486618;11.7433023453;5;24.5283432007;2;14.7147083282;15.6531200409;5;32.3067193031;
8;2;10.5188770294;11.7641716003;5;25.2798823118;2;14.6920166016;15.6058082581;5;32.2406665087;
9;2;10.6879739761;12.0549411774;5;25.9324989319;2;14.6722002029;15.5632276535;5;33.4985461235;
10;2;10.8348121643;12.2827939987;4;26.512229681;2;16.7096672058;16.1723022461;5;34.4110494852;
11;2;10.9652519226;12.4589796066;3;26.8558222055;2;18.7096672058;16.60820961;5;35.0584149361;
12;2;12.9652519226;12.5;3;27.1554293633;2;20.7096672058;16.9110736847;5;35.3188421726;
13;2;14.9652519226;12.5;3;27.4969480038;2;21.7471370697;17.0200004578;6;35.3623375893;
14;2;16.1683540344;12.5;3;27.8840510845;2;22.760187149;17.0200004578;6;35.4067372084;
15;2;17.2554512024;12.5;2;28.3200027943;2;23.7735061646;17.0200004578;6;35.4520207644;
16;2;18.3535423279;12.5;2;28.8073790073;2;24.6356048584;17.0200004578;6;35.4981652498;
17;2;19.4632015228;12.5;2;29.3477458954;2;24.6494483948;17.0200004578;7;35.5451449156;
18;2;20.5847835541;12.5;3;29.9413113594;3;24.6635437012;17.0200004578;6;35.5929310322;
19;2;19.625;13.5;5;30.586581707;3;24.6778793335;17.0200004578;7;35.6414922476;
20;2;20.625;12.5;5;31.2800674438;3;24.6924476624;17.0200004578;7;35.6907943487;
21;2;21.0380153656;12.5;6;32.0160870552;3;24.7072372437;17.0200004578;7;35.7408002615;
22;2;21.2036190033;12.5;6;32.7867279053;3;24.722240448;17.0200004578;7;35.7914705276;
23;3;21.3770141602;12.5;5;33.5820074081;3;24.7374401093;17.0200004578;7;35.8427628279;
24;3;21.5559520721;12.5;5;34.3902606964;3;24.752828598;17.0200004578;7;35.8946325779;
25;3;21.7378082275;12.5;5;35.1987380981;3;24.7683887482;17.0200004578;7;35.9470328093;
26;3;21.9197158813;12.5;5;35.9943685532;3;24.7841091156;17.0200004578;7;35.9999141693;
27;3;22.0987319946;12.5;6;36.7645931244;3;24.7999744415;17.0200004578;7;36.0532255173;
28;3;22.2720336914;12.5;6;37.4981632233;3;24.8159675598;17.0200004578;7;36.106913805;
29;3;22.4370880127;12.5;6;38.1857919693;3;24.2119998932;18.0200004578;7;36.1609239578;
30;3;20.4370880127;13.5;6;38.8205833435;3;22.8482761383;18.0200004578;8;36.2151999474;
31;3;19.625;14.5;6;39.3982028961;3;21.8645591736;19.0200004578;8;36.2696843147;
32;3;19.625;15.5;6;39.9167966843;3;20.8809051514;20.0200004578;8;36.3243186474;
33;3;18.625;14.5;5;41.3767118454;3;19.8972949982;21.0200004578;8;36.3790435791;
34;3;19.625;14.5;5;41.9100874662;3;18.9137134552;22.0200004578;8;36.4337995052;
35;3;20.625;15.5;5;42.4058231115;3;17.9301395416;23.0200004578;8;36.4885265827;
36;3;20.5413093567;16.5;5;42.8696908951;3;16.9465579987;24.0200004578;8;36.5431647301;
37;3;20.0206813812;17.5;5;43.307959795;3;15.9629487991;25.0200004578;11;36.5976545811;
38;3;20.1192893982;18.5;5;43.7270332575;3;16.9792957306;24.0200004578;11;36.6519367695;
39;3;20.2135829926;19.5;6;44.0402543545;3;17.9955806732;24.0200004578;11;36.7059533596;
40;3;19.2634296417;18.5;6;44.2842636108;3;18.2119998932;25.0200004578;13;36.7596468925;
41;3;19.3183326721;18.5;6;44.5518820286;3;19.2119998932;26.0200004578;13;36.8129615784;
42;3;19.0;19.5;6;44.8440244198;3;21.043888092;27.0200004578;14;36.8658430576;
43;3;21.6399059296;22.5;6;45.1613030434;4;21.9749774933;27.0200004578;12;51.9182386398;
44;3;23.7112922668;25.5;7;45.5039470196;4;23.9891242981;28.0200004578;13;52.7200975418;
45;4;25.4133872986;26.5;8;45.871723175;4;25.1907997131;30.0200004578;13;53.4407458305;
46;4;26.321138382;27.5;8;46.263862133;4;26.9957695007;30.0200004578;13;54.0793037415;
47;4;26.4093704224;27.5;9;46.6789975166;4;28.0094432831;30.3192710876;15;54.6382508278;
48;4;26.5027751923;27.5;9;47.1151270866;5;29.02293396;30.2683734894;15;55.1225581169;
49;4;26.6009044647;27.5;8;47.5695996284;5;30.0362319946;30.2248687744;15;55.5388171673;
50;4;26.7031612396;27.5;9;48.0391392708;5;31.049325943;30.1880912781;15;55.8944499493;
51;4;25.4500007629;28.5;9;48.5199065208;5;31.6503105164;30.1572990417;16;56.1970756054;
52;4;24.4500007629;28.5;10;49.007601738;5;29.739692688;31.1317253113;16;56.3603394032;
53;4;24.4500007629;28.5;10;49.4976010323;5;28.7872905731;32.1200027466;16;56.4054846764;
54;4;23.4500007629;28.5;10;49.9851250648;5;27.7994804382;33.1200027466;16;56.4497244358;
55;4;23.4216537476;29.5;10;50.465420723;5;27.8908004761;32.1200027466;17;57.4930374622;
56;4;23.5297203064;30.5;10;50.9339466095;5;30.8231201172;31.1200008392;17;57.565404892;
57;4;22.625;28.5;11;51.3865451813;5;32.8345565796;32.1200027466;17;57.3520543575;
58;4;23.625;27.5;11;51.8195896149;5;33.1450386047;34.0016021729;17;57.1636836529;
59;4;24.625;27.5;12;52.2300891876;5;33.0968513489;35.4966850281;18;56.9978442192;
60;4;25.4500007629;27.5;12;52.6157541275;5;33.0545883179;36.2857704163;18;56.8523300886;
61;4;23.4500007629;28.5;12;52.9750175476;5;33.9548034668;34.597240448;18;56.7251540422;
62;4;22.4500007629;29.5;15;53.307009697;5;32.9855880737;35.5162696838;19;58.1505329609;
63;4;21.625;30.5;15;53.6115064621;6;33.3639144897;36.4505081177;19;59.2164623737;
64;5;21.625;31.5;14;53.8888463974;6;33.6426124573;36.6665916443;19;59.7466051579;
65;5;21.625;32.5;15;54.1398382187;6;33.774433136;36.6643867493;19;60.2043352127;
66;5;21.625;33.5;17;54.3656587601;6;33.8848762512;36.6687889099;20;60.5858291388;
67;5;21.625;34.5;17;54.5677556992;6;33.9728317261;36.6800918579;20;60.7236939669;
68;5;21.625;35.5;17;56.6791124344;6;31.5447998047;38.4538345337;20;60.8610730171;
69;5;22.8500003815;34.0;19;58.4361772537;6;30.5447998047;39.5139045715;22;60.9978154898;
70;5;22.0255012512;35.3899993896;19;60.8795003891;7;29.5447998047;40.5736236572;21;61.133777976;
71;5;23.1592674255;37.6872596741;16;62.094329834;7;28.5447998047;41.6329193115;19;61.2688236237;
72;5;25.2593841553;36.9097442627;15;62.9382081032;7;28.0524082184;41.8457260132;20;61.4028232098;
73;5;26.2999992371;37.0;16;63.5071632862;7;26.5447998047;44.8457260132;20;61.5356550217;
74;5;27.5527992249;37.0;17;63.9399098158;7;25.5447998047;47.8457260132;19;61.6672052145;
75;5;27.2999992371;38.0;17;64.1659353971;7;24.5447998047;50.8457260132;19;61.7973666191;
76;5;27.7999992371;38.0;17;64.2577478886;7;24.2999992371;53.8457260132;20;61.9260407686;
77;5;24.7999992371;39.0;19;64.3048160076;8;24.2999992371;56.8457260132;19;62.0531351566;
78;6;23.7999992371;40.0;18;64.3530313969;8;24.2999992371;59.0464935303;19;62.178565979;
79;6;20.5;40.0;18;64.4023760557;8;24.2999992371;61.0764083862;19;62.3022551537;
80;5;18.5;39.0;18;64.4528282881;9;24.2999992371;63.1052932739;16;62.4241316319;
81;5;18.0;39.7264137268;19;64.5043625832;9;24.2999992371;65.1331329346;16;62.5441308022;
82;5;18.0;40.0;19;64.5569496155;9;24.2999992371;67.159942627;16;62.6621937752;
83;5;18.0;41.0;19;64.6105561256;9;24.2999992371;69.1857147217;17;62.7782671452;
84;5;18.0;41.5;20;64.6651450396;9;24.2999992371;71.2104644775;17;62.8469758034;
85;6;18.0;41.5;18;64.72067523;9;24.2999992371;73.2133560181;17;62.9094674587;
86;6;18.0;41.5;18;64.7771017551;9;24.2999992371;75.2133560181;18;62.9719562531;
87;6;19.0;40.5;18;64.8343759775;9;24.2999992371;77.2133560181;19;63.0343642235;
88;6;20.0;40.5;18;65.8924454451;9;24.2999992371;79.2133560181;19;63.0966134071;
89;6;19.0;43.5;18;66.0312542915;9;24.2999992371;80.4708099365;19;63.1586267948;
90;6;20.0;46.5;18;66.1762791872;9;24.2999992371;81.4956130981;22;63.2203280926;
91;6;21.0;46.5;18;66.327698946;9;24.2999992371;82.5202941895;23;63.281642437;
92;6;20.0;49.5;19;66.4856768847;9;24.2999992371;83.5448150635;23;63.3424971104;
93;6;20.0;51.5657539368;19;66.6503565311;9;25.2999992371;81.5691604614;25;63.4028208256;
94;6;21.0;50.5963249207;19;66.8218563795;10;24.2999992371;82.5932922363;25;63.4625453949;
95;6;20.0;52.6271018982;19;67.0002654791;10;24.2999992371;83.6171798706;25;63.5216050148;
96;6;20.0;54.6580505371;20;67.1856380701;11;25.2999992371;81.6408004761;22;79.5799369812;
97;6;20.0;51.6580505371;20;67.377987504;11;27.2999992371;81.6641387939;22;80.4374809265;
98;6;21.0;48.6580505371;20;67.5772817135;11;29.2999992371;81.6871490479;23;81.1997830868;
99;6;22.0;47.6580505371;20;67.7834367752;11;30.2999992371;83.297958374;23;81.8673040867;
100;6;20.0;48.6580505371;21;67.9963121414;11;31.2999992371;83.3314361572;25;83.4444301128;
