Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
25;2;19.625;13.5336084366;7;28.6711919308;3;22.9683303833;15.9340639114;7;31.9206953049;
26;2;20.4510192871;12.5;7;28.9035346508;3;22.9648246765;14.9413757324;7;31.9752149582;
27;2;20.5032958984;12.5;7;29.141512394;3;23.5925636292;14.9361181259;6;32.0314934254;
28;2;20.5568408966;12.5;7;29.3841423988;3;22.9588317871;15.931385994;6;32.0893492699;
29;2;20.6114311218;12.5;8;29.6303496361;3;22.9562759399;16.0446739197;6;32.1486034393;
30;2;17.625;14.5;9;29.8789830208;3;21.6468791962;15.9271278381;7;32.2090876102;
31;2;17.625;14.5;7;30.1288366318;3;20.6670951843;16.9271278381;7;32.270637989;
32;2;16.7789878845;15.5;7;30.3786706924;3;19.6874217987;17.9271278381;7;32.3330945969;
33;2;15.8352012634;16.5;8;30.6272368431;3;18.7078361511;18.9271278381;8;32.3963050842;
34;2;15.26612854;17.5;9;30.8733024597;3;17.728307724;19.9271278381;8;32.46012187;
35;3;15.3214931488;18.5;6;39.9414329529;3;16.7488117218;20.9271278381;8;32.5244002342;
36;3;15.0;20.5;6;40.6356515884;3;15.7693166733;21.9271278381;8;32.5890028477;
37;3;16.0;22.5;6;41.3052444458;3;14.8335208893;22.9271278381;9;33.6537945271;
38;3;17.0;24.5;7;41.9461231232;3;15.8539485931;24.4271278381;9;33.9169737101;
39;3;18.0;25.9048976898;7;42.5550045967;3;16.874294281;24.9271278381;10;34.2170469761;
40;3;18.3687915802;27.0135211945;7;43.1294503212;3;16.8945350647;26.6439323425;9;34.5597608089;
41;3;18.4510364532;28.1179771423;9;43.6678619385;3;17.9146385193;26.6439323425;9;34.9513676167;
42;3;19.5271778107;26.2179794312;9;44.1694331169;3;18.0;27.6439323425;8;35.3984773159;
43;3;18.5971336365;27.3133106232;10;44.6340703964;3;19.0;28.6439323425;9;35.9078171253;
44;3;18.660949707;28.4038143158;10;45.0622968674;4;20.0;29.6439323425;9;36.4858596325;
45;3;19.7187862396;26.4894008636;10;45.4551448822;5;21.0;29.9271278381;8;47.1383354664;
46;3;19.7708930969;29.4894008636;11;45.8140439987;5;23.0;30.8951911926;9;48.2695860863;
47;3;20.6831588745;31.5;10;46.1407184601;5;25.0;31.8945541382;9;49.4562091827;
48;3;19.8592071533;31.5;12;46.4370889664;5;27.0;32.8939781189;9;50.6961767673;
49;3;19.8961601257;32.5;12;46.6881551743;5;26.0424690247;34.7812652588;9;51.9843986034;
50;3;19.9249992371;32.5;12;46.8021306992;5;26.0422172546;35.748790741;10;53.312057972;
51;3;20.9249992371;32.5;13;46.9075689316;5;26.0419902802;36.7191009521;9;55.666274786;
52;3;21.9249992371;32.5;13;47.0;5;28.0417861938;35.6921424866;10;57.0576388836;
53;3;20.9249992371;31.5;16;47.0;5;28.0416030884;37.6678085327;11;58.4393811226;
54;3;20.9249992371;31.5;16;47.0;5;28.0414390564;39.6459655762;10;59.7898654938;
55;3;20.9499988556;32.5;15;47.0;6;28.0412883759;41.6264572144;9;89.8374973536;
56;3;20.9499988556;33.5;15;47.0;7;28.3415813446;42.6093597412;8;93.0751405954;
57;3;20.9499988556;34.5;15;47.0;7;29.0412883759;44.0425338745;9;95.6420170069;
58;3;20.9499988556;35.5;15;47.0;7;28.0412883759;45.8997802734;10;97.6769288778;
59;3;20.9499988556;36.5;13;47.0;7;28.0412883759;47.8020629883;10;99.2866735458;
60;3;20.9499988556;37.5;12;47.0;7;28.0412883759;49.7379493713;11;100.554165006;
61;3;20.9499988556;38.5;9;47.0;7;28.0412883759;51.6989059448;12;101.219854116;
62;3;20.9499988556;39.5;9;47.0;7;28.0412883759;53.7108192444;11;101.735447049;
63;3;21.9499988556;37.5;8;47.0;8;29.0412883759;52.7253494263;5;102.174003959;
64;3;20.9499988556;38.5;9;47.0;8;29.0;54.7400436401;8;104.97613287;
65;3;20.9499988556;39.5;12;47.0;8;30.0;56.5116996765;11;108.588694692;
66;3;21.9499988556;37.5;13;47.0;8;31.0;58.3617935181;13;111.26598227;
67;3;20.9499988556;38.5;12;47.0;8;33.0;57.2668533325;14;113.197390795;
68;3;20.9499988556;39.5;13;47.0;8;33.0;59.215385437;15;114.016889215;
69;3;21.9499988556;37.5;13;47.0;8;34.0;61.228012085;16;114.498492122;
70;3;20.9499988556;38.5;13;47.0;8;34.0;63.253818512;16;114.780961275;
71;3;20.9499988556;39.5;13;47.0;8;35.0;62.2801017761;18;114.956569076;
72;3;21.9499988556;37.5;14;47.0;8;34.0;64.3068389893;19;115.129882693;
73;3;20.9499988556;38.5;11;47.0;8;35.0;63.3340072632;23;115.300672054;
74;3;20.9499988556;39.5;12;47.0;8;39.6501922607;64.4283828735;23;115.468730807;
75;3;21.9499988556;37.5;12;48.4400005341;8;42.9625892639;63.4563407898;23;115.633877277;
76;3;21.0489997864;38.5;12;49.6178016663;8;44.947052002;65.4846496582;22;115.795953274;
77;3;20.1009120941;37.5;11;50.5704307556;8;48.9616355896;61.5132751465;21;115.954823732;
78;3;21.0812263489;37.5;11;51.3365736008;9;47.975933075;63.5421905518;16;131.110375643;
79;3;22.1214561462;37.5;11;51.7747268677;9;44.9899368286;68.5576019287;15;132.312515736;
80;3;24.1499996185;34.5;11;51.8944940567;9;46.0036277771;68.5576019287;18;133.416148663;
81;3;26.1499996185;32.5;12;52.0;10;44.0170059204;72.3188934326;19;134.410672188;
82;3;27.3999996185;31.5;12;52.0;10;45.8155021667;74.3559188843;18;135.292392254;
83;3;27.6999988556;30.5;10;52.0;10;47.9022598267;74.3911895752;18;136.063567877;
84;3;23.6999988556;32.5;11;52.0;11;47.9779968262;78.4247283936;20;136.73094368;
85;3;22.4499988556;34.5;10;52.0;11;49.0433959961;84.3911895752;21;137.280115604;
86;3;21.4499988556;36.5;10;52.0;12;50.0972442627;86.3911895752;19;137.708107948;
87;3;20.4499988556;38.5;11;52.0;12;49.1393928528;91.3911895752;19;138.067789078;
88;4;19.4499988556;40.5;9;52.0;12;49.1747131348;96.3911895752;20;138.271196127;
89;4;19.1499996185;41.5;10;52.0;12;50.1944084167;99.3911895752;21;138.335408926;
90;4;19.1499996185;42.5;11;52.0;12;49.2001876831;104.691192627;23;138.39919591;
91;4;19.1499996185;41.5;10;52.0;12;49.2059288025;109.691192627;24;138.462478161;
92;4;19.1499996185;41.5;10;52.0;12;49.2116241455;114.691184998;25;138.525179386;
93;4;19.1499996185;43.5;11;52.0;12;49.2172698975;119.691184998;25;138.587225914;
94;4;19.1499996185;45.5;11;52.0;12;49.2228546143;123.775718689;25;138.648547173;
95;4;19.1499996185;47.5;16;52.0;12;49.2283706665;127.775718689;27;138.709075928;
96;4;20.1499996185;46.5;16;52.0;12;49.2338180542;131.775726318;27;138.76874876;
97;4;19.1499996185;48.5;16;52.0;12;49.2391891479;135.316101074;29;138.827506065;
98;4;19.1499996185;50.5;17;51.5;12;50.2444763184;135.343139648;29;138.885292053;
99;4;20.0375003815;49.5;18;51.2025003433;12;49.2496795654;142.1353302;31;138.942055702;
100;4;18.9705619812;51.5;17;51.4398155212;12;49.2547874451;146.171661377;27;138.997750044;
