Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;12.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;11.0;5;20.0;1;11.3999996185;16.0;6;31.5391998291;
3;1;8.0;10.0;5;21.0;1;11.3078403473;15.7695999146;6;31.1244792938;
4;1;8.14999961853;10.5;5;21.8400001526;1;11.2248954773;15.5622396469;6;30.7512321472;
5;1;8.27600002289;10.9200000763;5;22.5301437378;2;12.524895668;15.3756160736;5;31.2514686584;
6;1;9.27600002289;11.2650718689;5;23.086605072;2;13.524895668;15.1257343292;5;30.7821615338;
7;1;10.194486618;11.543302536;5;23.5283432007;2;14.2346477509;14.9008407593;5;30.1969627738;
8;1;10.2938766479;11.7641716003;5;24.1098823547;2;14.059088707;14.6170253754;5;29.5837776065;
9;2;10.4247236252;12.2549409866;4;25.5655879974;2;13.8751335144;14.3183383942;5;29.3438277841;
10;2;10.7522573471;12.2827939987;4;25.9579591751;2;16.0590686798;14.1904907227;5;29.1295580864;
11;2;10.8405408859;12.4589796066;5;26.0811839104;2;18.0590686798;14.075428009;5;28.9384064674;
12;2;13.7612571716;12.5;5;26.1235535145;2;20.0590686798;13.971871376;5;28.7680683136;
13;2;15.7612571716;12.5;5;26.1671074629;2;21.0734329224;13.8786706924;5;28.6164677143;
14;2;16.789855957;12.5;5;26.211841464;2;22.0782794952;13.7947902679;6;28.4817346334;
15;2;17.7999210358;12.5;5;26.2577478886;2;22.5445213318;13.7192974091;6;28.3621878624;
16;2;18.8102493286;12.5;5;26.3048160076;2;22.5086555481;13.6513538361;6;28.2563138008;
17;2;19.8208389282;12.5;5;26.3530313969;2;22.4768943787;13.5902051926;5;28.1627475023;
18;2;19.9294319153;12.5;6;26.4023760557;2;22.4488239288;13.5351715088;5;28.0802594423;
19;2;19.9405345917;12.5;6;26.4528282881;2;22.4240779877;13.4856405258;6;28.007745862;
20;2;19.9518871307;12.5;6;26.5043625832;3;22.4023246765;13.4410629272;5;27.9442095757;
21;2;19.9634819031;12.5;7;26.5569496155;3;22.0405654907;13.743639946;5;27.8887546062;
22;2;19.9753131866;12.5;7;26.6105561256;3;22.018901825;13.7125606537;6;27.8405743837;
23;2;19.9873752594;12.5;7;26.6651450396;3;22.3521728516;13.3323383331;5;27.798938632;
24;3;19.625;12.99954319;6;26.72067523;3;21.9818553925;13.8994693756;5;27.7631933689;
25;3;17.625;14.0162029266;6;26.7771017551;3;22.328956604;13.2767686844;5;27.7327474356;
26;3;16.625;15.0331306458;8;26.8343759775;3;21.9518470764;13.8663740158;6;27.7070686817;
27;3;16.0377349854;15.5;8;26.8924454451;3;22.3121204376;13.231757164;6;27.6856784821;
28;3;15.0508003235;16.5;8;26.9512542486;3;22.3057041168;13.2125682831;7;27.6681437492;
29;3;14.439031601;17.5;8;27.0107431412;4;21.50872612;13.1952981949;5;42.6540753841;
30;3;14.4524173737;18.5;9;27.0708494186;4;20.1254615784;15.8425807953;3;43.3931205273;
31;3;14.4659414291;19.5;10;27.1315076351;4;20.1254615784;15.8510923386;3;44.0543386936;
32;3;14.4795894623;20.5;10;27.1926498413;4;19.1254615784;16.8596038818;3;44.6366122961;
33;3;14.4933462143;21.5;10;27.2542052269;4;18.1254615784;17.8681144714;3;45.1422051191;
34;4;14.5071964264;22.5;9;32.6926407814;4;17.1254615784;18.8766174316;4;45.5758970976;
35;4;16.0;22.5;10;32.9361782074;4;16.1254615784;19.8851127625;4;45.9441082478;
36;4;18.0;22.6891307831;10;33.1759433746;4;17.0;20.8935985565;5;46.2541092634;
37;4;19.0;22.7203063965;11;33.4113092422;4;18.0;21.9020690918;5;46.5133789778;
38;4;20.0;22.7515392303;11;33.6417074203;4;19.0;22.9105224609;6;46.6354402304;
39;4;21.0;22.0360794067;12;33.8666324615;4;20.0;23.9189548492;6;46.6414226294;
40;5;21.625;21.1810340881;11;34.085644722;4;21.0;26.9189548492;6;46.6484377384;
41;5;21.625;20.3218765259;11;34.2983736992;4;21.7000007629;29.9189548492;6;46.6563731432;
42;5;21.625;19.4583587646;12;34.5045161247;4;21.7000007629;32.9189529419;8;46.6651241779;
43;5;21.625;18.5902862549;12;34.7038352489;4;21.7000007629;35.0189552307;9;46.6745978594;
44;5;22.2720737457;17.2795658112;12;34.8961589336;4;23.1592597961;33.2952957153;9;46.684710741;
45;5;22.2858181;17.3714313507;12;35.0813755989;4;24.1642150879;32.2952957153;11;46.695387125;
46;5;23.299451828;19.5;12;35.2594294548;4;25.1691436768;31.2952976227;10;46.7065571547;
47;5;24.3129577637;21.5;13;35.4303164482;4;25.7000007629;30.2952976227;10;46.7181584835;
48;5;24.5203208923;23.5;11;36.5940775871;4;27.1789321899;29.2952976227;11;46.7271231413;
49;6;25.5650482178;26.5;8;51.7807953358;4;28.1828804016;28.2952976227;12;46.7233446836;
50;6;26.8801574707;30.5;8;52.7111773491;4;29.1828804016;27.2952976227;12;46.719943881;
51;6;28.9665489197;32.5;9;53.5547373295;4;29.232673645;26.2952976227;13;46.7168825865;
52;7;30.014585495;34.5;8;54.2831046581;4;29.2318458557;26.1536426544;13;46.7141264677;
53;7;29.9500007629;36.5;10;54.8787606955;4;28.7482223511;26.1522636414;13;46.7116469145;
54;7;30.0744972229;38.5;11;55.4000393152;4;29.230430603;26.1510238647;14;46.7094153166;
55;7;30.771364212;39.5;11;55.8535199165;4;29.2298316956;26.1499080658;14;46.7074068785;
56;7;31.7931556702;40.5;10;56.2466123104;4;29.2292861938;26.1489048004;13;46.705598712;
