Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;12.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;11.0;4;20.0;1;11.3999996185;16.0;6;31.7439994812;
3;1;8.0;10.0;4;21.0;1;11.3487997055;15.8719997406;6;31.5135993958;
4;1;8.14999961853;10.5;4;21.8400001526;1;11.3027200699;15.7567996979;6;31.3062400818;
5;1;8.27600002289;10.9200000763;4;22.5301437378;2;12.6027202606;15.6531200409;5;32.1196155548;
6;1;9.27600002289;11.2650718689;4;23.086605072;2;13.6027202606;15.5598077774;5;31.943654418;
7;1;10.194486618;11.543302536;4;23.5283432007;2;14.5830965042;15.4758272171;5;31.8772884607;
8;1;10.2938766479;11.7641716003;4;24.1098823547;2;14.5631866455;15.4462442398;4;31.817559123;
9;1;10.4247236252;12.0549411774;4;24.5655879974;2;14.5452680588;15.4196195602;4;33.1312568784;
10;1;10.5272569656;12.2827939987;4;24.9179592133;2;16.5667057037;16.0673618317;4;34.0832290649;
11;1;10.6065406799;12.4589796066;5;25.0;2;18.5667057037;16.5341625214;4;34.75375247;
12;1;12.5272569656;12.5;5;25.0;2;20.5667057037;16.860162735;4;35.0920975208;
13;1;13.5272569656;12.5;5;25.0;2;21.5833740234;17.0200004578;5;35.1109080315;
14;1;14.5272569656;12.5;5;25.0;2;22.589017868;17.0200004578;5;35.1298533678;
15;1;15.5272569656;12.5;5;25.0;2;23.594701767;17.0200004578;3;35.1489274502;
16;1;16.527256012;12.5;5;25.0;2;24.5446777344;17.0200004578;3;35.1681238413;
17;1;17.527256012;12.5;5;25.0;2;24.5504360199;17.0200004578;3;35.1874358654;
18;1;17.625;12.5;5;25.0;3;24.556230545;17.0200004578;2;35.206856966;
19;1;17.625;12.5;6;25.0;3;24.5620574951;17.0200004578;2;35.2263801098;
20;1;17.625;12.5;7;25.0;3;24.5679130554;17.0200004578;1;35.2459983826;
21;1;17.625;12.5;7;25.0;3;24.5737991333;17.0200004578;1;35.2657043934;
22;1;17.625;12.5;7;25.0;3;24.5797119141;17.0200004578;2;35.2854908705;
23;1;17.625;12.5;7;25.0;4;24.2119998932;17.8918437958;1;35.3053503036;
24;1;17.625;12.5;8;25.0;4;24.2119998932;17.0200004578;2;35.3252751827;
25;1;17.625;12.5;9;25.0;4;24.2119998932;17.9196929932;2;35.3452576399;
26;1;17.625;12.5;9;25.0;4;24.2119998932;17.9336795807;1;35.3652899265;
27;1;17.625;12.5;9;25.0;4;24.2119998932;17.9477024078;1;35.3853641748;
28;1;17.625;12.5;9;25.0;4;24.2119998932;17.9617538452;1;35.405472517;
29;1;17.625;12.5;9;25.0;4;24.2119998932;17.9758300781;1;36.4256067276;
30;1;17.625;12.5;10;25.0;4;25.2119998932;18.4899253845;1;36.6481589079;
31;1;17.625;12.5;11;25.0;4;26.2119998932;18.6052303314;1;36.9092530012;
32;1;17.625;12.5;11;25.0;4;26.6450004578;18.0181446075;1;38.2151483297;
33;1;17.625;12.5;11;25.0;4;27.7307186127;18.5322589874;2;38.7106621265;
34;1;17.625;12.5;11;25.0;4;28.2119998932;19.6153697968;2;39.2824852467;
35;2;17.625;12.5;8;32.6548132896;4;28.9507884979;18.7072048187;2;39.9397251606;
36;2;18.625;13.5;8;32.987429142;4;29.981918335;22.7072048187;2;40.6912696362;
37;2;19.625;14.5;8;33.3079299927;4;30.2073802948;26.7072048187;2;41.5451902151;
38;2;19.625;15.5;8;33.6146650314;4;30.4635562897;30.7072048187;3;42.507976532;
39;2;19.625;16.5;8;33.9063005447;4;30.7523918152;34.6667366028;3;43.5836207867;
40;2;19.625;17.5;6;34.1818351746;4;31.0750846863;37.0200004578;3;44.7726197243;
41;2;19.625;18.5;6;34.4405946732;4;31.4317855835;37.0200004578;6;46.0710145235;
42;2;19.625;19.1084156036;7;34.682217598;5;31.8213043213;37.0200004578;5;47.4696391821;
43;2;19.625;19.277551651;7;34.9066305161;5;32.2408943176;37.0200004578;5;48.9537814856;
44;2;19.625;19.4346408844;6;35.1140127182;5;32.6861343384;37.0200004578;6;50.5034383535;
45;3;20.625;17.4346408844;5;35.3047618866;5;30.3109416962;39.0200004578;7;52.094286561;
