Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;12.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;11.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;1;8.0;10.0;4;21.0;1;11.3999996185;16.0;6;31.7439994812;
4;1;8.14999961853;10.5;4;21.8400001526;1;11.3487997055;15.8719997406;6;31.5135993958;
5;1;8.27600002289;10.9200000763;4;22.5301437378;1;12.3487997055;15.7567996979;6;31.3062400818;
6;1;9.27600002289;11.2650718689;4;23.086605072;2;13.6487998962;15.6531200409;5;32.1196155548;
7;1;10.194486618;11.543302536;4;23.5283432007;2;14.6358852386;15.5598077774;5;32.2184535265;
8;2;10.2938766479;11.9641714096;3;25.1098823547;2;14.6655359268;15.5218267441;5;32.3533899784;
9;2;10.6497240067;12.0549411774;3;25.5855879784;2;14.7060165405;15.4876441956;5;33.1332657337;
10;2;10.7567567825;12.2827939987;3;25.9581551552;2;16.8028202057;15.7504253387;5;33.6015087366;
11;2;10.8405847549;12.4589796066;4;26.0605818033;2;18.8028202057;15.8360004425;5;33.9469387531;
12;2;13.7613010406;12.5;4;26.0811508894;2;20.8028202057;15.8360004425;5;34.3463509083;
13;2;15.7613010406;12.5;4;26.1018965244;2;22.1154003143;15.8360004425;6;34.8052065372;
14;2;16.7751846313;12.5;4;26.1228116751;2;23.2530574799;15.8360004425;6;35.3284142017;
15;2;17.7798900604;12.5;4;26.1438889503;2;24.4100189209;15.8360004425;6;35.919860363;
16;2;18.7846317291;12.5;4;26.1651208401;2;24.7759590149;15.8360004425;7;36.5818529129;
17;2;19.7894077301;12.5;4;26.1864993572;2;24.9745559692;15.8360004425;7;37.3145084381;
18;2;19.8919620514;12.5;5;26.2080165148;3;25.1943531036;15.8360004425;7;38.1151518822;
19;2;19.8968029022;12.5;5;26.2296639681;3;25.434545517;15.8360004425;7;38.9778156281;
20;2;19.9016742706;12.5;5;26.2514331341;3;25.6933441162;15.8360004425;8;39.89295578;
21;2;19.9065723419;12.5;6;26.2733153105;3;25.9678878784;15.8360004425;8;40.847495079;
22;2;19.9114952087;12.5;6;26.2953014374;3;26.2542495728;15.8360004425;9;41.8252820969;
23;2;19.9164428711;12.5;6;26.3173824549;3;26.5475845337;15.8360004425;9;42.8079900742;
24;2;19.9214115143;12.5;6;26.3395489454;3;26.8423957825;15.8360004425;9;43.7763767242;
