Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;12.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;11.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;2;8.0;10.1999998093;5;22.0;1;11.3999996185;16.0;6;31.7439994812;
4;2;8.29999923706;10.5;5;22.9600001574;1;11.3487997055;15.8719997406;6;31.5135993958;
5;2;8.44400024414;10.9200000763;5;23.7831997871;1;12.3487997055;15.7567996979;6;31.3062400818;
6;2;9.55793762207;11.2650718689;5;24.4868569374;1;13.3487997055;15.6531200409;6;30.9148159027;
7;2;10.5095434189;11.543302536;5;25.0910207033;1;14.2744445801;15.4574079514;6;30.6481342316;
8;2;10.6454792023;11.7641716003;5;25.8669151068;1;14.194439888;15.3240671158;6;30.408121109;
9;2;10.8200559616;12.0549411774;5;26.537733674;1;14.1224365234;15.2040605545;6;31.0965251923;
10;2;10.970990181;12.2827939987;5;27.1273117065;1;16.1944389343;15.5482625961;6;31.5864429474;
11;2;11.1036453247;12.4589796066;5;27.4698493481;1;17.1944389343;15.7932214737;6;31.672000885;
12;2;13.1036453247;12.5;4;27.7546267509;1;18.1944389343;15.8360004425;6;31.672000885;
13;2;15.1036453247;12.5;4;28.0643947124;1;19.1944389343;15.8360004425;7;31.672000885;
14;2;16.2960300446;12.5;4;28.3995049;1;20.1944389343;15.8360004425;7;31.672000885;
15;2;17.3714294434;12.5;4;28.7598693371;1;21.1944389343;15.8360004425;7;31.672000885;
16;2;18.4525108337;12.5;4;29.1448850632;1;21.5016002655;15.8360004425;7;31.672000885;
17;2;19.5391387939;12.5;4;29.5533680916;1;21.5016002655;15.8360004425;7;31.672000885;
18;2;20.6310482025;12.5;5;29.98350811;1;21.5016002655;15.8360004425;8;31.672000885;
19;2;19.625;13.5;5;30.4328455925;1;21.5016002655;15.8360004425;8;31.672000885;
20;2;20.625;12.5;5;30.8982858658;1;21.5016002655;15.8360004425;8;31.672000885;
21;2;19.625;13.5;5;31.3761482239;1;21.5016002655;15.8360004425;8;31.672000885;
22;2;19.625;14.4128446579;6;31.8622565269;2;22.5016002655;15.8360004425;7;32.672000885;
23;2;20.625;12.5;6;32.3520669937;2;23.5016002655;16.1359996796;7;32.8004008532;
24;3;21.279214859;12.5;5;32.8408274651;2;23.5016002655;16.1745204926;7;32.9438385963;
